PLOT_ID,Plant_Number,AorB,plantid,stalk_width,leftmost_single_root_width,num_whorls,w1,w2,w3,w4,root_heightonstalk_left,stalk_to_leftmost_rootgrounding,root_angledeg_left,root_heightonstalk_right,stalk_to_rightmost_rootgrounding,root_angledeg_right,spread_width
1360,11,A,1360_11A,0.779160092,0.20200267,1,5,0,0,0,3.301371526,0.861755067,14.62944863,3.47129506,1.359388275,21.38572793,3.000303435
1360,11,B,1360_11B,0.864302326,0.181627907,1,3,0,0,0,3.441860465,1.697674419,26.25450799,3.488372093,0.825581395,13.3150129,3.38755814
1360,12,A,1360_12A,0.570703842,0.295158012,1,5,0,0,0,1.25393391,0.803173354,32.64049127,1.737477052,0.622869132,19.72227776,1.996746328
1360,12,B,1360_12B,0.804745548,0.204182806,1,5,0,0,0,2.582279715,0.925722917,19.72227776,2.631001973,1.157153646,23.74060453,2.88762211
1361,1,B,1361_01B,1.171815889,0.207620249,1,1,0,0,0,0.04503693,5.134210052,89.49741833,0.090073861,1.508737165,86.58341181,7.814763106
1361,2,B,1361_02B,0.675245291,0.170523112,1,1,0,0,0,3.030064536,1.4691222,25.86635679,2.780838449,1.403536387,26.78085347,3.547903877
1361,3,A,1361_03A,0.952757794,0.197821743,1,2,0,0,0,3.996802558,2.657873701,33.62390615,3.856914468,2.098321343,28.54802332,5.708952838
1361,3,B,1361_03B,0.728772624,0.125152767,1,2,0,0,0,1.876855031,1.134842577,31.15930451,1.658616074,1.425827853,40.68397248,3.289443054
1361,4,A,1361_04A,1.067983546,0.193749655,1,8,0,0,0,6.349732207,0.427916736,3.855407809,6.184087019,2.139583678,19.08470633,3.63548396
1361,4,B,1361_04B,0.858574395,0.074532872,1,3,0,0,0,2.726643599,1.647058824,31.13453331,2.574394464,1.245674741,25.82099197,3.751307959
1361,5,A,1361_05A,0.850613898,0.288006562,1,2,0,0,0,1.21754287,1.063747981,41.14319901,1.332889037,1.102196704,39.58813085,3.016558583
1361,5,B,1361_05B,0.870013158,0.160078947,1,4,0,0,0,1.039473684,1.184210526,48.72405797,1.184210526,0.75,32.3474435,2.804223684
1362,1,A,1362_01A,0.940118421,0.113184211,1,4,0,0,0,4.039473684,1.27631579,17.53449991,4.013157895,1.421052632,19.49897098,3.637486842
1362,1,B,1362_01B,0.825236291,0.152774383,1,7,0,0,0,3.045302697,1.812922676,30.76608829,2.912898232,0.896276379,17.10272897,3.534435346
1362,2,A,1362_02A,0.909874267,0.236088705,1,6,0,0,0,2.407108653,1.434022176,30.78414653,2.4711275,1.254769404,26.92018576,3.598665847
1362,2,B,1362_02B,0.965824772,0.147081906,1,7,0,0,0,2.830098935,1.474505327,27.51989243,2.830098935,1.581525875,29.19748605,4.021855974
1362,4,A,1362_04A,0.94057371,0.118353446,1,5,0,0,0,2.231421944,1.409319123,32.27564431,2.202061129,1.438679938,33.15792388,3.788572771
1362,4,B,1362_04B,0.859968837,0.13965856,1,5,0,0,0,1.795271323,0.948445227,27.84757826,1.975927557,0.700042906,19.50850899,2.50845697
1362,5,A,1362_05A,0.860098232,0.115411602,1,8,0,0,0,1.889952695,0.826146986,23.61137717,1.889952695,0.916683642,25.87477398,2.602928861
1362,5,B,1362_05B,0.933105241,0.114372042,1,7,0,0,0,1.76623492,0.722045722,22.23499089,1.855102086,0.810912888,23.61137717,2.466063851
1362,6,A,1362_06A,0.82152439,0.189317073,1,8,0,0,0,2.585365854,0.475609756,10.42371721,2.780487805,1.134146342,22.1902889,2.431280488
1362,6,B,1362_06B,0.806441861,0.209627907,1,7,0,0,0,2.534883721,1.162790698,24.641662,2.418604651,0.581395349,13.51656811,2.550627907
1362,7,B,1362_07B,0.889515189,0.152718387,1,8,0,0,0,2.318542789,1.027378242,23.89879164,2.374076748,1.277281057,28.28077119,3.194174488
1362,8,A,1362_08A,0.851177419,0.112903226,1,10,0,0,0,2.693548387,0.725806452,15.08079131,2.5,0.967741936,21.16125982,2.544725807
1362,9,A,1362_09A,0.969256399,0.169316977,1,7,0,0,0,2.998636983,1.514463123,26.79608129,2.665455096,1.438739967,28.35896345,3.922459488
1362,9,B,1362_09B,0.846256376,0.16661113,1,10,0,0,0,2.537615667,1.0381155,22.24902366,2.524799426,1.345705278,28.05738923,3.230077154
1362,10,A,1362_10A,1.170333333,0.223,1,8,0,0,0,4.12962963,1.351851852,18.12607969,4.777777778,2.074074074,23.46607587,4.596259259
1362,10,B,1362_10B,0.833394753,0.145668747,1,7,0,0,0,2.78692678,0.955846788,18.93069721,3.017251307,0.898265656,16.57879078,2.687507198
1362,11,A,1362_11A,0.80583178,0.148311581,1,8,0,0,0,1.367308888,0.94261446,34.58214425,1.305158484,1.305158484,45,3.053604723
1362,11,B,1362_11B,0.929718659,0.120513097,1,8,0,0,0,3.530236068,0.970141209,15.36608521,3.867090654,1.630376199,22.86042374,3.530236068
1362,12,A,1362_12A,0.555245283,0.047169811,1,6,0,0,0,0.820754717,0.433962264,27.86700385,0.830188679,0.896226415,47.19057386,1.885433962
1362,12,B,1362_12B,0.633275782,0.104998119,1,5,0,0,0,1.571596166,0.575514089,20.11258829,0.97394692,0.608716825,32.00538321,1.817506696
1362,13,A,1362_13A,1.086103114,0.136613452,1,5,0,0,0,4.082700864,1.059931955,14.55357279,4.422925936,1.073017535,13.63669779,3.219052604
1362,13,B,1362_13B,0.895631434,0.183038576,1,8,0,0,0,4.063124552,1.131264377,15.558387,3.761454052,1.216109205,17.91644914,3.243005015
1362,14,A,1362_14A,1.115388189,0.172675742,1,8,0,0,0,2.741253543,1.231240998,24.18735352,2.764484505,0.94085397,18.79529489,3.287483158
1362,14,B,1362_14B,1.089039299,0.14127184,1,4,0,0,0,3.056298861,1.3641849,24.05368791,2.846424262,1.10184165,21.16125982,3.555065848
1362,15,A,1362_15A,1.063875925,0.060092868,1,5,0,0,0,3.111299675,1.166737378,20.55604522,3.00523264,1.449582803,25.75047413,3.680196106
1362,15,B,1362_15B,1.221008354,0.248291173,1,7,0,0,0,3.476076415,1.811065023,27.51989243,3.446865689,1.460536309,22.96377306,4.492609686
1362,16,A,1362_16A,1.323852941,0.271161765,1,7,0,0,0,3.867647059,1.661764706,23.25115543,3.808823529,1.823529412,25.58344384,4.809147059
1362,17,A,1362_17A,1.120230799,0.167936613,1,4,0,0,0,3.423333886,0.855833471,14.03624347,3.381922589,0.759207112,12.6525565,2.735271382
1364,1,A,1364_01A,0.861423221,0.245280899,1,3,0,0,0,3.832709114,1.360799001,19.54734844,3.607990013,1.248439451,19.08668242,3.470661673
1364,1,B,1364_01B,0.891686372,0.153186801,1,2,0,0,0,3.26472485,1.558469476,25.51823482,3.358770421,1.11511178,18.36616641,3.565267627
1364,2,A,1364_02A,0.955909048,0.249227732,1,4,0,0,0,2.515843445,1.289767842,27.14231909,2.276997548,1.019075826,24.1110195,3.264752715
1364,2,B,1364_02B,0.852176597,0.194339019,1,4,0,0,0,1.520417029,1.005990215,33.49077866,2.092002378,0.845946317,22.01700877,2.704113128
1364,3,A,1364_03A,0.968197266,0.211220263,1,4,0,0,0,2.145816278,1.438813227,33.84265246,2.121009154,0.96747786,24.51964269,3.374488353
1364,3,B,1364_03B,0.767969107,0.195864303,1,3,0,0,0,1.235311215,1.733588008,54.52728338,1.57787651,1.733588008,47.69217589,4.235145123
1365,1,A,1365_01A,0.744546512,0.105290698,1,6,0,0,0,0.88372093,1.104651163,51.34019175,0.895348837,1.069767442,50.07213287,2.918965116
1365,1,B,1365_01B,0.977832786,0.180701092,1,5,0,0,0,1.665038629,1.232128585,36.50144112,1.354231418,1.920344552,54.808421,4.130305923
1365,2,A,1365_02A,0.734657125,0.142670964,1,2,0,0,0,1.587602483,0.959670158,31.15202238,1.860101417,0.781953462,22.80101631,2.476280745
1365,2,B,1365_02B,0.718898789,0.200348843,1,4,0,0,0,2.085985009,1.390656673,33.69006753,1.850280488,0.801395371,23.41845045,2.910950832
1365,3,A,1365_03A,0.741526628,0.186520766,1,7,0,0,0,1.190180126,0.746083064,32.08218716,0.826020535,0.834902476,45.30639162,2.322512168
1365,3,B,1365_03B,0.86986602,0.142862093,1,5,0,0,0,0.935550936,0.924000924,44.64413017,0.831600832,0.658350658,38.36748538,2.452217602
1365,4,A,1365_04A,0.759060686,0.254391022,1,4,0,0,0,0.711018871,0.835927591,49.61635209,0.288250894,0.691802145,67.38013505,2.286790422
1365,4,B,1365_04B,0.844671053,0.271263158,1,4,0,0,0,0.907894737,0.868421053,43.72696998,0.894736842,1.473684211,58.73626831,3.186776316
1365,5,A,1365_05A,0.703442084,0.117661009,1,5,0,0,0,0.550530203,0.660636244,50.19442891,0.474302944,1.109530101,66.85421664,2.473608429
1365,5,B,1365_05B,0.737642386,0.270841554,1,3,0,0,0,0.697129929,0.815510483,49.47489651,0.657669745,0.736590114,48.2397003,2.289742983
1365,6,A,1365_06A,0.695337529,0.219411056,1,4,0,0,0,0.727090955,0.181772739,14.03624347,0.340823885,0.761173343,65.87901688,1.638283611
1365,6,B,1365_06B,0.770055556,0.333916667,1,3,0,0,0,0.75,0.944444444,51.54629078,0.847222222,0.986111111,49.33231398,2.700611111
1365,7,A,1365_07A,0.759223398,0.176881613,1,2,0,0,0,0.668796167,0.499101617,36.73282666,0.758634458,0.519065682,34.38034472,1.777390697
1365,7,B,1365_07B,0.535430685,0.094036026,1,2,0,0,0,1.14932921,0.574664605,26.56505118,0.773185105,0.501525473,32.9694039,1.611620763
1365,8,B,1365_08B,0.647254125,0.174399499,1,4,0,0,0,0.067757563,0.067757563,45,0.042348477,0.550530203,85.60129465,1.265541891
1365,9,A,1365_09A,1.229651861,0.303892986,1,5,0,0,0,1.303378494,1.251929343,43.84654955,0.994683588,1.028983022,45.97102193,3.510564226
1365,9,B,1365_09B,0.75886012,0.206904467,1,4,0,0,0,0.814855621,0.688610384,40.20016389,0.791901942,1.032915576,52.52382044,2.480386081
1365,10,A,1365_10A,0.68540631,0.279259397,1,3,0,0,0,0.743390791,0.801468197,47.15296279,0.545927612,0.638851461,49.48460601,2.125725968
1365,10,B,1365_10B,0.822358298,0.191136109,1,2,0,0,0,0.395059675,0.447041211,48.53229458,0.311889217,0.634174741,63.8118893,1.90357425
1365,11,A,1365_11A,0.696454147,0.165373065,1,5,0,0,0,0.658350658,0.935550936,54.86580694,0.716100716,0.750750751,46.35319195,2.382755833
1365,11,B,1365_11B,0.662588069,0.217803741,1,5,0,0,0,0.784062548,0.596329262,37.25528945,0.761976279,1.049097776,54.00850374,2.308015107
1365,12,A,1365_12A,0.898252215,0.260602015,1,5,0,0,0,1.043815997,1.614273577,57.11262293,1.383663066,1.844884088,53.13010235,4.35740988
1365,12,B,1365_12B,0.528147381,0.130854785,1,7,0,0,0,1.082591558,1.258397024,49.29478326,0.842015656,0.573680996,34.26733544,2.360225401
1366,1,A,1366_01A,0.766626125,0.158112381,1,4,0,0,0,3.016297738,1.483823887,26.19420989,2.979810265,1.909511068,32.65241186,4.15996108
1366,1,B,1366_01B,0.842210526,0.205947368,1,4,0,0,0,3.157894737,1.473684211,25.01689348,3.131578947,1,17.70972452,3.315894737
1366,2,A,1366_02A,0.908238603,0.321282081,1,3,0,0,0,4.775577171,1.669987109,19.27438736,4.673034103,1.0547287,12.71884277,3.632954412
1366,2,B,1366_02B,0.548731013,0.15649875,1,4,0,0,0,3.393578158,1.124783695,18.33750712,3.105172082,1.047875409,18.64754814,2.721390117
1366,3,A,1366_03A,0.596521649,0.144672481,1,5,0,0,0,4.477341546,1.423432283,17.63645307,4.218535676,0.465850566,6.301608735,2.485804498
1366,3,B,1366_03B,0.789098518,0.250762465,1,4,0,0,0,3.581814313,1.832281249,27.09206714,3.522708466,0.898408871,14.30735712,3.519788638
1366,4,A,1366_04A,0.597014925,0.199004975,1,5,0,0,0,1.741293532,1.305970149,36.86989765,1.741293532,0.833333333,25.57444477,2.736318408
1366,4,B,1366_04B,0.638095344,0.17813008,1,3,0,0,0,1.870365835,1.792433925,43.78112476,1.848099575,1.625436975,41.33221194,4.055966244
1366,5,A,1366_05A,0.762385714,0.242857143,1,4,0,0,0,2.485714286,1.6,32.76849908,2.028571429,1.257142857,31.78725312,3.619528571
1366,7,A,1366_07A,0.800771144,0.239241294,1,3,0,0,0,3.606965174,1.094527363,16.88033017,3.233830846,1.169154229,19.87687219,3.064452736
1366,7,B,1366_07B,0.839156991,0.210435811,1,4,0,0,0,3.838111484,1.471963903,20.98244542,3.631761404,0.852913663,13.21632406,3.164034557
1366,8,A,1366_08A,0.94474492,0.281172343,1,4,0,0,0,3.683671978,2.397310335,33.05582281,3.055108902,1.885689227,31.68391695,5.227744482
1366,8,B,1366_08B,0.572809438,0.256169727,1,5,0,0,0,2.368946818,1.227285701,27.38742216,2.01693464,0.998953477,26.34843301,2.799048616
1366,9,A,1366_09A,0.782158902,0.255067176,1,4,0,0,0,1.645118427,1.022926202,31.87313698,1.11783688,1.276021344,48.78056853,3.081106448
1366,9,B,1366_09B,1.243371184,0.233993469,1,6,0,0,0,2.591604998,0.958744045,20.30156056,2.022350721,1.033645924,27.07208024,3.235761153
1366,10,A,1366_10A,0.72716921,0.296188226,1,5,0,0,0,3.359143703,1.594169893,25.38790629,3.700751537,1.110225461,16.69924423,3.431564564
1366,10,B,1366_10B,0.679260759,0.192243611,1,5,0,0,0,2.742675518,1.371337759,26.56505118,3.088714018,1.153461667,20.47784357,3.204060185
1366,12,A,1366_12A,0.627214487,0.263526617,1,4,0,0,0,3.530103942,1.165805931,18.27564679,3.802488505,0.512082979,7.669905186,2.305103397
1366,12,B,1366_12B,0.811446709,0.170803917,1,4,0,0,0,1.964245047,1.110225461,29.475889,1.636870872,1.594169893,44.24283113,3.515842063
1366,13,A,1366_13A,0.412709832,0.171033174,1,4,0,0,0,0.909272582,0.71942446,38.35135482,0.709432454,0.469624301,33.50343698,1.601758593
1366,13,B,1366_13B,0.599024446,0.180406196,1,5,0,0,0,1.326411273,0.912799156,34.53466157,1.2978863,0.513449525,21.58396924,2.025273127
1366,14,A,1366_14A,1.001686047,0.261302326,1,3,0,0,0,3.965116279,1.38372093,19.23763927,3.872093023,1.441860465,20.42394056,3.827267442
1366,14,B,1366_14B,0.862135829,0.171378642,1,3,0,0,0,3.626744548,1.101189764,16.88988285,3.614775094,1.520120652,22.80820447,3.483446245
1366,15,A,1366_15A,0.657901895,0.219303654,1,4,0,0,0,1.813401034,0.888566507,26.10485401,1.768066008,0.888566507,26.6824604,2.435034908
1366,15,B,1366_15B,0.894384556,0.189353907,1,5,0,0,0,2.489490124,1.31520233,27.84757826,2.51297588,0.951173114,20.73188849,3.160759999
1366,16,A,1366_16A,0.772836059,0.174511368,1,4,0,0,0,3.166134823,1.894694854,30.89736516,2.430694057,1.196649382,26.21137802,3.864180295
1366,16,B,1366_16B,1.022969466,0.214289658,1,5,0,0,0,3.326707526,1.352769035,22.12857669,3.202473635,2.001546022,32.00538321,4.377284523
1366,17,A,1366_17A,0.825842267,0.167429173,1,4,0,0,0,0.574272588,0.823124043,55.09750438,2.919218989,1.550535988,27.97489585,3.199502297
1366,17,B,1366_17B,0.657658234,0.199470271,1,5,0,0,0,2.822175541,0.913325418,17.9328565,2.977440862,0.977258197,18.17091484,2.548241849
1366,18,A,1366_18A,0.893628791,0.293656992,1,4,0,0,0,4.121653868,1.876437156,24.47802561,3.698642024,1.258189075,18.78706946,4.028255022
1366,18,B,1366_18B,1.129441756,0.323507337,1,5,0,0,0,4.839669764,2.070446958,23.16160164,3.41623748,1.889282849,28.9439234,5.089171562
1367,2,A,1367_02A,0.94641684,0.220258587,1,6,0,0,0,2.903844638,0.972328069,18.51269067,2.667332405,1.090584185,22.23803272,3.009329094
1367,2,B,1367_02B,0.933459244,0.22946081,1,8,0,0,0,2.66024829,0.690973582,14.56027562,2.740861874,0.909781883,18.36269693,2.534214709
1367,3,A,1367_03A,0.865721503,0.195907684,1,8,0,0,0,1.181455227,1.588853581,53.36588612,1.191640186,1.313859692,47.79270237,3.768434776
1367,3,B,1367_03B,0.927527677,0.184112493,1,7,0,0,0,1.167427462,0.99690435,40.49509314,1.285481925,1.442887875,48.30186567,3.367319901
1367,4,A,1367_04A,0.965945599,0.268579996,1,5,0,0,0,2.709359606,1.584921825,30.32679049,2.473763118,0.867423431,19.32318432,3.418290855
1367,5,B,1367_05B,0.824780467,0.175777076,1,5,0,0,0,2.648329694,0.662082424,14.03624347,2.288249779,0.964084932,22.84665526,2.450947823
1367,6,A,1367_06A,0.958925532,0.188510638,1,5,0,0,0,1.159574468,1.265957447,47.51136327,1.468085106,1.755319149,50.09211512,3.980202128
1367,6,B,1367_06B,0.683157437,0.194592615,1,4,0,0,0,1.579634166,2.151965385,53.71974651,1.327808429,2.071839015,57.34484044,4.906961837
1367,7,A,1367_07A,0.91924359,0.310089744,1,4,0,0,0,3.205128205,3.423076923,46.88332192,2.58974359,1.67948718,32.9640078,6.021807692
1367,7,B,1367_07B,0.944990812,0.194104402,1,4,0,0,0,4.619684775,2.161029012,25.06958731,3.765625404,2.381014001,32.30526602,5.487033826
1367,8,A,1367_08A,1.238100479,0.272368349,1,3,0,0,0,1.774610686,2.159797502,50.59155776,1.568260606,1.857150718,49.82076608,5.255048699
1367,8,B,1367_08B,0.920354462,0.181819168,1,4,0,0,0,1.475118226,1.442578854,44.3610401,1.312421363,1.518504057,49.16361262,3.881437373
1368,1,A,1368_01A,0.830158914,0.202575107,1,5,0,0,0,2.122723582,0.71917411,18.7162679,2.134323164,0.823570352,21.10008375,2.372903376
1368,1,B,1368_01B,1.132245216,0.233448458,1,4,0,0,0,2.813135393,1.03055455,20.11963314,2.325710943,0.863437596,20.3678206,3.026237362
1368,2,A,1368_02A,1.245768109,0.234639493,1,5,0,0,0,3.251432977,1.54191667,25.37156175,2.413434787,1.32403714,28.74966197,4.111721919
1368,2,B,1368_02B,0.637137058,0.119405361,1,3,0,0,0,0.019900894,0.726382615,88.4306452,0.019900894,0.64677904,88.23760898,2.010298712
1368,3,A,1368_03A,0.71731547,0.259327604,1,5,0,0,0,2.085439838,1.31445905,32.22335523,1.807381193,1.049039434,30.13171864,3.080813954
1368,3,B,1368_03B,0.767926916,0.155803215,1,4,0,0,0,0.765917769,1.20992807,57.66506377,0.155403605,0.79007193,78.87223366,2.767926916
1368,4,B,1368_04B,0.984352941,0.221186275,1,5,0,0,0,0.088235294,0.049019608,29.0546041,0.421568628,0.843137255,63.43494882,1.876509804
1368,5,A,1368_05A,0.819675941,0.153750802,1,3,0,0,0,2.667286451,0.929676605,19.21588382,2.423799721,0.785798083,17.96274155,2.53515063
1368,5,B,1368_05B,0.640587719,0.149122807,1,4,0,0,0,1.228070175,0.771929825,32.15229514,1.087719298,1.01754386,43.09084757,2.430061404
1368,6,A,1368_06A,0.698862917,0.126543377,1,8,0,0,0,1.617947466,0.623678074,21.08039708,1.482365277,0.623678074,22.81803374,1.946219065
1368,6,B,1368_06B,0.74000924,0.303834604,1,7,0,0,0,2.102102102,1.720951721,39.30654589,2.090552091,0.762300762,20.03392316,3.223261723
1368,7,A,1368_07A,0.749318435,0.244739469,1,5,0,0,0,2.390277618,1.084744461,24.40927211,2.31348155,0.662366087,15.97679085,2.496428983
1368,7,B,1368_07B,0.973270833,0.208333333,1,7,0,0,0,2.729166667,0.645833333,13.31363231,2.65625,1.239583333,25.01689348,2.8586875
1368,8,A,1368_08A,0.749976744,0.198011628,1,2,0,0,0,1.046511628,1.244186047,49.93208743,1.11627907,0.697674419,32.00538321,2.691837209
1368,9,A,1368_09A,0.811947727,0.197338128,1,6,0,0,0,2.236498783,1.370403666,31.49768024,2.400947223,0.767426053,17.72568379,2.949777446
1368,9,B,1368_09B,0.929888956,0.279735632,1,4,0,0,0,2.40440459,1.428704177,30.71890426,1.498397064,1.184779074,38.33334011,3.543372207
1368,10,A,1368_10A,0.565518172,0.155364782,1,5,0,0,0,1.19474313,0.751531969,32.17121713,0.857517247,0.934597449,47.46281668,2.251647589
1368,10,B,1368_10B,0.708038462,0.208705128,1,6,0,0,0,1.064102564,0.846153846,38.49104356,0.91025641,0.858974359,43.33971763,2.413166667
1368,11,A,1368_11A,0.718123184,0.18793855,1,5,0,0,0,2.427528528,0.841661351,19.12221529,2.374370969,0.974555248,22.31558858,2.534339783
1368,11,B,1368_11B,0.582943454,0.159308429,1,5,0,0,0,1.971168689,1.044956896,27.92897871,1.959294179,0.7005961,19.6758186,2.32849645
1368,12,A,1368_12A,0.855722222,0.235708333,1,4,0,0,0,2.416666667,1.25,27.34987578,2.055555556,1.194444444,30.16006084,3.300166667
1368,12,B,1368_12B,0.863754798,0.32971451,1,5,0,0,0,2.773653097,1.204718012,23.47739989,2.60555291,1.09265122,22.75097634,3.16112403
1368,14,A,1368_14A,0.68736241,0.223611686,1,4,0,0,0,0.355871886,0.612430688,59.83993916,0.372424067,0.827609038,65.77225468,2.127402135
1368,14,B,1368_14B,0.729857993,0.200910305,1,6,0,0,0,2.196868552,0.740381114,18.62466925,1.832746693,0.861755067,25.18284748,2.331994174
1368,15,A,1368_15A,0.766988889,0.211111111,1,4,0,0,0,2.088888889,1.6,37.45057823,1.722222222,0.955555556,29.02320915,3.322544444
1368,15,B,1368_15B,0.847296557,0.242350722,1,4,0,0,0,2.168235749,0.89469951,22.42297301,1.821640444,1.072027341,30.47662299,2.814023407
1368,16,A,1368_16A,0.81459152,0.128456335,1,3,0,0,0,0.897166747,0.7446484,39.69267315,0.789506738,1.66873015,64.68031309,3.227970071
1368,16,B,1368_16B,0.645768293,0.21052439,1,4,0,0,0,1.817073171,1.036585366,29.70345269,1.329268293,1.390243902,46.28444352,3.072597561
1369,2,A,1369_02A,0.885378741,0.242429624,1,8,0,0,0,1.609537341,0.89912086,29.18862907,1.576236569,0.910221117,30.00492087,2.694720718
1369,2,B,1369_02B,0.831377284,0.155039861,1,6,0,0,0,0.834502228,0.807869179,44.07096068,0.763480762,0.639193196,39.93638315,2.278439658
1369,3,B,1369_03B,0.728730097,0.250412165,1,5,0,0,0,1.030413467,0.835177231,39.02567671,0.943641807,1.030413467,47.51687566,2.594320795
1369,4,B,1369_04B,0.714711539,0.185701923,1,6,0,0,0,1.442307692,1.326923077,42.61405597,0.317451923,0.844461539,69.39763998,2.886096154
1369,6,A,1369_06A,0.73739549,0.179883456,1,3,0,0,0,0.88674943,0.978879241,47.82712458,0.690973582,0.771587166,48.15484286,2.487861897
1369,6,B,1369_06B,0.585501025,0.156112792,1,5,0,0,0,0.673236413,1.151331837,59.68321975,0.722021661,0.73177871,45.38452966,2.468611572
1369,7,A,1369_07A,0.523012552,0.186047187,1,7,0,0,0,0.987912599,0.90074384,42.35745471,0.803889664,0.523012552,33.04812487,1.946768945
1369,7,B,1369_07B,0.506281109,0.196172079,1,4,0,0,0,0.829580469,0.924389666,48.09405806,1.054752311,0.936240815,41.59355625,2.36691159
1369,8,A,1369_08A,0.558577033,0.115905849,1,2,0,0,0,0.659771755,0.84700428,52.083286,0.641940086,0.338801712,27.82409638,1.744383024
1369,8,B,1369_08B,0.682520809,0.245105742,1,3,0,0,0,0.806862579,0.77501274,43.84654955,0.828095804,0.764396127,42.70938996,2.221929676
1369,9,A,1369_09A,0.629785881,0.2,1,5,0,0,0,1.494594022,1.261394954,40.16341655,0.953996184,0.710197159,36.66563548,2.601377995
1369,9,B,1369_09B,0.483260413,0.171919846,1,5,0,0,0,0.621281064,0.84879244,53.79741071,0.665033252,0.708785439,46.82408983,2.040838292
1369,10,A,1369_10A,0.811970769,0.143475235,1,3,0,0,0,0.498782044,0.823570352,58.7994854,0.603178286,0.96276534,57.9326084,2.598306461
1369,11,B,1369_11B,0.517139743,0.155139771,1,7,0,0,0,0.860572855,0.63108676,36.25383774,0.960973021,0.530686594,28.90918365,1.678913097
1369,12,A,1369_12A,0.648945974,0.197903467,1,5,0,0,0,0.892754291,0.566371002,32.39139321,0.547171985,0.748761663,53.84181456,1.964078639
1369,12,B,1369_12B,0.659109374,0.177038273,1,4,0,0,0,1.405327068,0.592872357,22.87366519,1.097911772,0.823433829,36.86989765,2.07541556
1369,13,A,1369_13A,0.465550826,0.216434601,1,8,0,0,0,0.49599596,0.712430561,55.15426658,0.432869201,0.793593536,61.38954033,1.971574922
1369,13,B,1369_13B,0.597043952,0.2042007,1,6,0,0,0,0.894593543,0.855698172,43.72696998,0.622325943,1.264099572,63.78862198,2.716841696
1369,14,A,1369_14A,0.970066107,0.208645918,1,8,0,0,0,0.817054148,1.299858873,57.84770486,0.826338855,0.993463567,50.2471389,3.263388546
1369,14,B,1369_14B,0.924722583,0.176721983,1,5,0,0,0,1.487053884,1.212136359,39.18437347,1.187143857,0.949715086,38.65980825,3.086574028
1369,15,A,1369_15A,0.957283852,0.269104601,1,5,0,0,0,1.953960693,1.354936247,34.73862528,1.568873549,1.854123285,49.76364169,4.166343384
1369,15,B,1369_15B,0.816097834,0.215839606,1,5,0,0,0,1.936709786,1.40076494,35.87710379,1.571292845,0.755195011,25.66987747,2.972057785
1370,1,A,1370_01A,1.198915228,0.172264274,1,8,0,0,0,1.533487438,1.858314826,50.47044016,1.495716811,1.541041563,45.8550974,4.598271616
1370,1,B,1370_01B,1.231179351,0.195319509,2,7,2,0,0,1.743008741,1.845538667,46.63657704,1.794273704,1.403378361,38.03048625,4.480096378
1370,2,A,1370_02A,1.077693548,0.196387097,2,9,3,0,0,3.39516129,2.290322581,34.00298511,3.459677419,2.088709677,31.12062344,5.456725807
1370,2,B,1370_02B,1.077148451,0.200855166,2,6,6,0,0,3.412505268,2.807499354,39.44444431,3.48728128,2.11412179,31.22582802,5.998769595
1370,3,A,1370_03A,0.982066507,0.122973606,2,10,7,0,0,2.606173231,2.311562344,41.57163144,2.553294354,1.609028691,32.21820815,4.902657541
1370,3,B,1370_03B,0.931728071,0.144820104,2,7,6,0,0,2.584551765,1.851788737,35.62097378,2.595912432,2.209649751,40.40454505,4.993166559
1370,4,A,1370_04A,0.620155933,0.090694969,1,6,0,0,0,0.716215307,0.879646988,50.84725544,0.682567608,0.845999289,51.10277965,2.345802209
1370,4,B,1370_04B,0.652507677,0.097441146,1,9,0,0,0,0.831627431,1.055527124,51.76617482,0.812436029,0.985158649,50.48843931,2.693193449
1370,5,A,1370_05A,0.8005,0.120917722,2,9,4,0,0,3.025316456,1.696202532,29.27801792,2.917721519,1.253164557,23.24357541,3.749867089
1370,5,B,1370_05B,0.908144928,0.208637681,1,9,0,0,0,0.81884058,1.072463768,52.63777695,0.847826087,1.123188406,52.95308197,3.103797101
1370,6,A,1370_06A,1.002363308,0.110829469,2,5,6,0,0,2.646607124,1.983091535,36.84406547,2.594420505,1.289755021,26.4331854,4.275209865
1370,6,B,1370_06B,0.896498864,0.137554406,2,7,7,0,0,2.915332184,1.437135584,26.24134965,2.819523145,1.717719197,31.35074667,4.051353645
1370,7,A,1370_07A,0.962386364,0.117848485,1,11,0,0,0,1.303030303,1.303030303,45,1.318181818,1.340909091,45.48969559,3.606325758
1370,7,B,1370_07B,1.000148419,0.201591989,1,6,0,0,0,1.827896513,2.445006874,53.21806919,1.73415823,1.906011749,47.70294404,5.351167042
1370,8,A,1370_08A,0.621314403,0.092071805,1,6,0,0,0,0.613004783,0.718956227,49.54804241,0.597868862,0.575164982,43.89118787,1.915435612
1370,8,B,1370_08B,0.619016633,0.141958164,1,5,0,0,0,0.666582021,0.539614017,38.99099404,0.745937024,0.507872016,34.24903301,1.666502666
1370,9,A,1370_09A,0.929150892,0.096573338,2,7,6,0,0,3.016183384,1.712637462,29.58860755,2.905243306,2.378277933,39.30429662,5.020066287
1370,9,B,1370_09B,0.985323529,0.109308824,2,8,7,0,0,3.448529412,2.911764706,40.17606429,3.25,1.433823529,23.80594352,5.330911765
