Plot,Genotype,Experiment,Total Plants,Number Lodged,Percent Lodging,Lodging Index,Lodged
203,PURPLE,55 and friends,16,1,6.25,0,N
203,PURPLE,55 and friends,16,1,6.25,0,N
203,PURPLE,55 and friends,16,1,6.25,0,N
203,PURPLE,55 and friends,16,1,6.25,0,N
203,PURPLE,55 and friends,16,1,6.25,0,N
203,PURPLE,55 and friends,16,1,6.25,0,N
203,PURPLE,55 and friends,16,1,6.25,0,N
203,PURPLE,55 and friends,16,1,6.25,0,N
19,R78,55 and friends,14,13,92.85714286,1,Y
19,R78,55 and friends,14,13,92.85714286,1,Y
19,R78,55 and friends,14,13,92.85714286,1,Y
19,R78,55 and friends,14,13,92.85714286,1,Y
19,R78,55 and friends,14,13,92.85714286,1,Y
19,R78,55 and friends,14,13,92.85714286,1,Y
19,R78,55 and friends,14,13,92.85714286,1,Y
19,R78,55 and friends,14,13,92.85714286,1,Y
19,R78,55 and friends,14,13,92.85714286,1,Y
19,R78,55 and friends,14,13,92.85714286,1,Y
19,R78,55 and friends,14,13,92.85714286,1,Y
19,R78,55 and friends,14,13,92.85714286,1,Y
19,R78,55 and friends,14,13,92.85714286,3,Y
19,R78,55 and friends,14,13,92.85714286,0,N
169,R78,55 and friends,16,0,0,0,N
169,R78,55 and friends,16,0,0,0,N
169,R78,55 and friends,16,0,0,0,N
169,R78,55 and friends,16,0,0,0,N
169,R78,55 and friends,16,0,0,0,N
169,R78,55 and friends,16,0,0,0,N
169,R78,55 and friends,16,0,0,0,N
169,R78,55 and friends,16,0,0,0,N
169,R78,55 and friends,16,0,0,0,N
169,R78,55 and friends,16,0,0,0,N
169,R78,55 and friends,16,0,0,0,N
169,R78,55 and friends,16,0,0,0,N
169,R78,55 and friends,16,0,0,0,N
169,R78,55 and friends,16,0,0,0,N
169,R78,55 and friends,16,0,0,0,N
169,R78,55 and friends,16,0,0,0,N
21,R84,55 and friends,15,6,40,1,Y
21,R84,55 and friends,15,6,40,1,Y
21,R84,55 and friends,15,6,40,1,Y
21,R84,55 and friends,15,6,40,1,Y
21,R84,55 and friends,15,6,40,1,Y
21,R84,55 and friends,15,6,40,1,Y
21,R84,55 and friends,15,6,40,0,N
21,R84,55 and friends,15,6,40,0,N
21,R84,55 and friends,15,6,40,0,N
21,R84,55 and friends,15,6,40,0,N
21,R84,55 and friends,15,6,40,0,N
21,R84,55 and friends,15,6,40,0,N
21,R84,55 and friends,15,6,40,0,N
21,R84,55 and friends,15,6,40,0,N
21,R84,55 and friends,15,6,40,0,N
76,R84,55 and friends,14,9,64.28571429,2,Y
76,R84,55 and friends,14,9,64.28571429,2,Y
76,R84,55 and friends,14,9,64.28571429,2,Y
76,R84,55 and friends,14,9,64.28571429,2,Y
76,R84,55 and friends,14,9,64.28571429,2,Y
76,R84,55 and friends,14,9,64.28571429,2,Y
76,R84,55 and friends,14,9,64.28571429,2,Y
76,R84,55 and friends,14,9,64.28571429,2,Y
76,R84,55 and friends,14,9,64.28571429,2,Y
76,R84,55 and friends,14,9,64.28571429,0,N
76,R84,55 and friends,14,9,64.28571429,0,N
76,R84,55 and friends,14,9,64.28571429,0,N
76,R84,55 and friends,14,9,64.28571429,0,N
76,R84,55 and friends,14,9,64.28571429,0,N
9,SA24,55 and friends,16,16,100,1,Y
9,SA24,55 and friends,16,16,100,1,Y
9,SA24,55 and friends,16,16,100,1,Y
9,SA24,55 and friends,16,16,100,1,Y
9,SA24,55 and friends,16,16,100,1,Y
9,SA24,55 and friends,16,16,100,1,Y
9,SA24,55 and friends,16,16,100,1,Y
9,SA24,55 and friends,16,16,100,1,Y
9,SA24,55 and friends,16,16,100,1,Y
9,SA24,55 and friends,16,16,100,1,Y
9,SA24,55 and friends,16,16,100,1,Y
9,SA24,55 and friends,16,16,100,1,Y
9,SA24,55 and friends,16,16,100,1,Y
9,SA24,55 and friends,16,16,100,1,Y
9,SA24,55 and friends,16,16,100,1,Y
9,SA24,55 and friends,16,16,100,1,Y
37,SA24,55 and friends,18,18,100,2,Y
37,SA24,55 and friends,18,18,100,2,Y
37,SA24,55 and friends,18,18,100,2,Y
37,SA24,55 and friends,18,18,100,2,Y
37,SA24,55 and friends,18,18,100,2,Y
37,SA24,55 and friends,18,18,100,2,Y
37,SA24,55 and friends,18,18,100,2,Y
37,SA24,55 and friends,18,18,100,2,Y
37,SA24,55 and friends,18,18,100,2,Y
37,SA24,55 and friends,18,18,100,2,Y
37,SA24,55 and friends,18,18,100,2,Y
37,SA24,55 and friends,18,18,100,2,Y
37,SA24,55 and friends,18,18,100,2,Y
37,SA24,55 and friends,18,18,100,2,Y
37,SA24,55 and friends,18,18,100,2,Y
37,SA24,55 and friends,18,18,100,2,Y
37,SA24,55 and friends,18,18,100,2,Y
37,SA24,55 and friends,18,18,100,2,Y
17,Shoe Peg,55 and friends,9,2,22.22222222,4,Y
17,Shoe Peg,55 and friends,9,2,22.22222222,4,Y
17,Shoe Peg,55 and friends,9,2,22.22222222,0,N
17,Shoe Peg,55 and friends,9,2,22.22222222,0,N
17,Shoe Peg,55 and friends,9,2,22.22222222,0,N
17,Shoe Peg,55 and friends,9,2,22.22222222,0,N
17,Shoe Peg,55 and friends,9,2,22.22222222,0,N
17,Shoe Peg,55 and friends,9,2,22.22222222,0,N
17,Shoe Peg,55 and friends,9,2,22.22222222,0,N
57,Shoe Peg,55 and friends,15,5,33.33333333,3,Y
57,Shoe Peg,55 and friends,15,5,33.33333333,1,Y
57,Shoe Peg,55 and friends,15,5,33.33333333,1,Y
57,Shoe Peg,55 and friends,15,5,33.33333333,1,Y
57,Shoe Peg,55 and friends,15,5,33.33333333,1,Y
57,Shoe Peg,55 and friends,15,5,33.33333333,0,N
57,Shoe Peg,55 and friends,15,5,33.33333333,0,N
57,Shoe Peg,55 and friends,15,5,33.33333333,0,N
57,Shoe Peg,55 and friends,15,5,33.33333333,0,N
57,Shoe Peg,55 and friends,15,5,33.33333333,0,N
57,Shoe Peg,55 and friends,15,5,33.33333333,0,N
57,Shoe Peg,55 and friends,15,5,33.33333333,0,N
57,Shoe Peg,55 and friends,15,5,33.33333333,0,N
57,Shoe Peg,55 and friends,15,5,33.33333333,0,N
57,Shoe Peg,55 and friends,15,5,33.33333333,0,N
47,Tx303,55 and friends,15,15,100,2,Y
47,Tx303,55 and friends,15,15,100,2,Y
47,Tx303,55 and friends,15,15,100,2,Y
47,Tx303,55 and friends,15,15,100,2,Y
47,Tx303,55 and friends,15,15,100,2,Y
47,Tx303,55 and friends,15,15,100,2,Y
47,Tx303,55 and friends,15,15,100,2,Y
47,Tx303,55 and friends,15,15,100,2,Y
47,Tx303,55 and friends,15,15,100,2,Y
47,Tx303,55 and friends,15,15,100,2,Y
47,Tx303,55 and friends,15,15,100,2,Y
47,Tx303,55 and friends,15,15,100,2,Y
47,Tx303,55 and friends,15,15,100,2,Y
47,Tx303,55 and friends,15,15,100,2,Y
47,Tx303,55 and friends,15,15,100,2,Y
171,Tx303,55 and friends,16,4,25,1,Y
171,Tx303,55 and friends,16,4,25,1,Y
171,Tx303,55 and friends,16,4,25,1,Y
171,Tx303,55 and friends,16,4,25,1,Y
171,Tx303,55 and friends,16,4,25,0,N
171,Tx303,55 and friends,16,4,25,0,N
171,Tx303,55 and friends,16,4,25,0,N
171,Tx303,55 and friends,16,4,25,0,N
171,Tx303,55 and friends,16,4,25,0,N
171,Tx303,55 and friends,16,4,25,0,N
171,Tx303,55 and friends,16,4,25,0,N
171,Tx303,55 and friends,16,4,25,0,N
171,Tx303,55 and friends,16,4,25,0,N
171,Tx303,55 and friends,16,4,25,0,N
171,Tx303,55 and friends,16,4,25,0,N
171,Tx303,55 and friends,16,4,25,0,N
54,Tx807,55 and friends,2,0,0,0,N
54,Tx807,55 and friends,2,0,0,0,N
211,Tx807,55 and friends,2,0,0,0,N
211,Tx807,55 and friends,2,0,0,0,N
3,Tzi8,55 and friends,NA,NA,NA,NA,NA
40,Tzi8,55 and friends,2,2,100,2,Y
40,Tzi8,55 and friends,2,2,100,2,Y
101,Tzi9,55 and friends,15,15,100,1,Y
101,Tzi9,55 and friends,15,15,100,1,Y
101,Tzi9,55 and friends,15,15,100,1,Y
101,Tzi9,55 and friends,15,15,100,1,Y
101,Tzi9,55 and friends,15,15,100,1,Y
101,Tzi9,55 and friends,15,15,100,1,Y
101,Tzi9,55 and friends,15,15,100,1,Y
101,Tzi9,55 and friends,15,15,100,1,Y
101,Tzi9,55 and friends,15,15,100,1,Y
101,Tzi9,55 and friends,15,15,100,1,Y
101,Tzi9,55 and friends,15,15,100,1,Y
101,Tzi9,55 and friends,15,15,100,1,Y
101,Tzi9,55 and friends,15,15,100,1,Y
101,Tzi9,55 and friends,15,15,100,1,Y
101,Tzi9,55 and friends,15,15,100,1,Y
202,Tzi9,55 and friends,17,17,100,0.5,Y
202,Tzi9,55 and friends,17,17,100,0.5,Y
202,Tzi9,55 and friends,17,17,100,0.5,Y
202,Tzi9,55 and friends,17,17,100,0.5,Y
202,Tzi9,55 and friends,17,17,100,0.5,Y
202,Tzi9,55 and friends,17,17,100,0.5,Y
202,Tzi9,55 and friends,17,17,100,0.5,Y
202,Tzi9,55 and friends,17,17,100,0.5,Y
202,Tzi9,55 and friends,17,17,100,0.5,Y
202,Tzi9,55 and friends,17,17,100,0.5,Y
202,Tzi9,55 and friends,17,17,100,0.5,Y
202,Tzi9,55 and friends,17,17,100,0.5,Y
202,Tzi9,55 and friends,17,17,100,0.5,Y
202,Tzi9,55 and friends,17,17,100,0.5,Y
202,Tzi9,55 and friends,17,17,100,0.5,Y
202,Tzi9,55 and friends,17,17,100,0.5,Y
202,Tzi9,55 and friends,17,17,100,0.5,Y
22,W64A,55 and friends,16,1,6.25,1,Y
22,W64A,55 and friends,16,1,6.25,0,N
22,W64A,55 and friends,16,1,6.25,0,N
22,W64A,55 and friends,16,1,6.25,0,N
22,W64A,55 and friends,16,1,6.25,0,N
22,W64A,55 and friends,16,1,6.25,0,N
22,W64A,55 and friends,16,1,6.25,0,N
22,W64A,55 and friends,16,1,6.25,0,N
22,W64A,55 and friends,16,1,6.25,0,N
22,W64A,55 and friends,16,1,6.25,0,N
22,W64A,55 and friends,16,1,6.25,0,N
22,W64A,55 and friends,16,1,6.25,0,N
22,W64A,55 and friends,16,1,6.25,0,N
22,W64A,55 and friends,16,1,6.25,0,N
22,W64A,55 and friends,16,1,6.25,0,N
22,W64A,55 and friends,16,1,6.25,0,N
168,W64A,55 and friends,13,0,0,0,N
168,W64A,55 and friends,13,0,0,0,N
168,W64A,55 and friends,13,0,0,0,N
168,W64A,55 and friends,13,0,0,0,N
168,W64A,55 and friends,13,0,0,0,N
168,W64A,55 and friends,13,0,0,0,N
168,W64A,55 and friends,13,0,0,0,N
168,W64A,55 and friends,13,0,0,0,N
168,W64A,55 and friends,13,0,0,0,N
168,W64A,55 and friends,13,0,0,0,N
168,W64A,55 and friends,13,0,0,0,N
168,W64A,55 and friends,13,0,0,0,N
168,W64A,55 and friends,13,0,0,0,N
