Year,ID,PLOT_ID,Plant_Number,Accession,Flexural.Rigidity..EI....IMU,Ratio..None.All....IMU,Brace.Root.Whorls.in.the.Soil,num_whorls,w1,w2,w3,root_angle,height.cm.,stalk_width.cm,spread_width.cm,single_root_width.cm,root_heightonstalk.cm,stalk_to_rootgrounding.cm
2019,1279_4,1279,4,NC350,1.728010606,0.96544242,1,1,13,0,0,29.802335185,172,1.56870601041,5.86850576995,0.33904438287,3.75731691385,2.14989987977
2019,1279_5,1279,5,NC350,0.709627157,0.95445134,1,1,16,0,0,40.76219421,160,1.36457267471,3.89201491344,0.33667214606,1.389486798745,1.26372111873
2019,1279_6,1279,6,NC350,5.531455438,0.78378037,2,2,13,6,0,26.9655326975,184,2.24404035062,7.96417318643,0.30879337784,5.644419227395,2.860066417905
2019,1279_7,1279,7,NC350,1.697987524,0.74790171,1,1,22,0,0,41.2897926425,163,1.90314731511,5.113338389,0.46333438321,1.81279779299,1.605095536945
2019,1280_1,1280,1,R84,10.51688331,0.69566322,2,2,9,6,0,35.7430240575,205,2.55953892714,7.38067702424,0.57832799244,3.321407872665,2.410569049185
2019,1280_10,1280,10,R84,12.91318574,0.65426624,2,2,14,7,0,34.5336971525,187,1.85813950571,5.02385641277,0.76054414312,2.274335204305,1.582858454165
2019,1280_11,1280,11,R84,16.45603289,0.47947183,2,1,19,0,0,36.4483968225,200,2.57792654721,7.03179056682,0.64296646616,3.037123022135,2.226932011075
2019,1280_12,1280,12,R84,8.032275774,0.31358916,2,1,16,0,0,34.6440484225,200,2.24240721063,5.70696846285,0.5805058494,2.54155331287,1.732280626745
2019,1280_13,1280,13,R84,8.832165173,0.23694026,2,1.5,16,2,0,24.3076345,195,2.09960684726,6.01561807796,0.60552713667,4.77417933402,1.958005614715
2019,1280_14,1280,14,R84,8.92984361,0.50414642,2,2,13,7,0,27.8239006875,196.5,2.84003396178,6.86813882656,0.61568134547,3.809007733125,2.01405243239
2019,1280_2,1280,2,R84,10.35975175,0.83810296,1,2,16,4,0,34.424450905,205,2.79689637597,8.91136236393,0.55677981862,4.212184275005,3.057232994615
2019,1280_3,1280,3,R84,4.227350248,0.14942526,2,1,18,0,0,31.52069176,189,2.24211822467,5.2145987783,0.51742755163,2.491702679145,1.486240276815
2019,1280_4,1280,4,R84,7.342545061,0.5355081,2,1,17,0,0,32.46151311,208,1.96990522071,5.31295245002,0.56216045048,2.638669948075,1.67152361529
2019,1280_5,1280,5,R84,7.968842589,0.56039271,2,1,14,0,0,37.9697030375,206,2.08928351637,5.70719809663,0.51739419254,2.35659767821,1.80895729013
2019,1280_6,1280,6,R84,5.296411884,0.63237002,2,2,9,16,0,40.9921807075,197,1.97933142995,4.85159388455,0.50184132169,2.35905376931,1.4361312273
2019,1280_7,1280,7,R84,8.386130398,0.6950782,2,2,11,7,0,36.36784624,198,2.0751616485,6.97769653607,0.61343636901,3.321211994215,2.45126744442
2019,1280_8,1280,8,R84,7.891683019,0.64223227,2,1,17,0,0,28.7684365275,190,2.04327154083,5.10113109185,0.55983730044,2.816720801015,1.528929774875
2019,1280_9,1280,9,R84,11.83920764,0.5304873,2,2,11,19,0,33.184367375,201,2.21593251504,6.49359385302,0.56881550956,3.210743741695,2.13883066899
2019,1282_1,1282,1,A632,7.993244377,0.48908544,2,1,18,0,0,32.9050434275,187,2.22669676834,7.06087366842,0.4656446491,3.771105715965,2.417088450675
2019,1282_2,1282,2,A632,9.870229635,0.68172179,2,2,14,14,0,30.1799252375,197,0.64710815206,1.07576366635,1.10093740442,0.369073828145,0.214327757145
2019,1282_3,1282,3,A632,7.842211605,0.53035698,2,2,13,16,0,34.7171121475,187,1.82558686825,6.69683853924,0.51216440747,3.510458389915,2.43562583613
2019,1282_4,1282,4,A632,6.563193946,0.35436191,2,2,12,16,0,31.8163109525,178,1.76797137896,6.5135529114,0.42964484175,3.8349390408,2.37279076622
2019,1282_5,1282,5,A632,3.422176106,0.65940584,2,1,18,0,0,25.5093045575,178,1.74426103395,4.20330654511,0.37464738888,2.622236217925,1.22952275558
2019,1282_7,1282,7,A632,7.728053389,0.90290718,2,2,13,17,0,29.45596526,180,2.13750717786,7.20195223437,0.46109920607,4.376765173935,2.53222252889
2019,1282_8,1282,8,A632,10.46431601,0.70854339,2,2,10,12,0,31.91602444,180,1.8745119863,7.2805018093,0.52074909693,4.33915932014,2.7029949115
2019,1283_1,1283,1,Ms71,8.676001728,0.82304641,1,2,12,0,0,37.7693218725,184,2.35102313894,8.56711484313,0.50664870984,3.990722819275,3.10804585273
2019,1283_2,1283,2,Ms71,10.92307884,0.79030369,1,2,13,4,0,50.086142785,181,2.14301804441,12.2243940043,0.46970039537,4.184602770605,5.040687979945
2019,1283_3,1283,3,Ms71,10.48862759,0.59756957,2,2,13,16,0,48.9093246675,175,2.42467609552,10.84081909937,0.52315747413,3.607413683685,4.208071501925
2019,1283_4,1283,4,Ms71,6.439206999,0.72686769,2,2,17,0,0,43.0751441275,172,2.05514742386,10.43406919786,0.43766022958,4.44534804096,4.189460887635
2019,1283_5,1283,5,Ms71,8.667219117,0.37333044,2,2,17,2,0,48.5830927975,173,2.10170306862,13.20905731818,0.43972862143,4.89724593066,5.55367712351
2019,1283_6,1283,6,Ms71,13.23282072,0.68954451,2,2,15,15,0,45.341917225,164,2.50740413428,13.78038902286,0.57303886281,5.467640100385,5.636492444925
2019,1283_7,1283,7,Ms71,3.138774386,0.81091589,1,1,13,0,0,27.216825985,151,1.75175614723,4.48708435195,0.40244538764,2.947320149925,1.367664101725
2019,1283_8,1283,8,Ms71,9.600901054,0.35315084,3,2.5,16,10,3,40.483304455,159,2.51791530198,11.0726716824,0.53156237985,4.893605383585,4.277378189575
2019,1284_1,1284,1,LH211,9.535403764,0.36334759,3,2,17,14,0,37.8761434425,233,2.01848351573,10.56255640977,0.4135836661,5.42374730844,4.27203644702
2019,1284_10,1284,10,LH211,13.77615383,0.44117915,2,2,15,19,0,51.0622489925,247,1.83595806036,8.8536070832,0.47154436679,2.703070361565,3.50882451142
2019,1284_11,1284,11,LH211,14.54958445,0.56518727,2,1,19,0,0,38.1224807,239,1.8724471695,8.10609519367,0.47740239165,4.14903715403,3.116824013355
2019,1284_12,1284,12,LH211,11.8047669,0.49602679,2,1.5,15,7,0,38.1555841725,239,1.80944264095,12.19901344292,0.51683891806,6.289555212965,5.19478540035
2019,1284_13,1284,13,LH211,10.17886321,0.44881126,2,2.5,11,13,1,40.0149514575,240,2.3504673463,13.4123530457,0.66094050184,6.598688830155,5.5309428497
2019,1284_14,1284,14,LH211,13.82184684,0.47173392,3,1.5,19,6,0,37.77890048,245,2.02261604366,9.97820296964,0.61723353058,5.066036735445,3.97779346299
2019,1284_2,1284,2,LH211,10.82211277,0.36963802,3,2,19,2,0,33.7682781,252.5,2.01191410418,8.94021941569,0.53961544096,5.166668869715,3.46415265512
2019,1284_3,1284,3,LH211,13.13518387,0.65569002,2,1,15,0,0,34.48739029,252,1.95680852605,9.23202934896,0.48295944175,5.61688205679,3.63761041082
2019,1284_4,1284,4,LH211,7.779858094,0.49986848,2,1,14,0,0,26.7634737475,260.5,1.72440067108,8.32813930635,0.46537067073,6.452009409265,3.30186931827
2019,1284_6,1284,6,LH211,9.984437562,0.31196245,2,2,12,14,0,36.2644423575,244,1.89602845711,11.89468257203,0.36514575307,6.7955847578,4.999327058095
2019,1284_7,1284,7,LH211,8.760804857,0.62624575,2,2,16,9,0,47.05159389,236,1.86208066242,11.07436560332,0.49361065489,4.523698653245,4.60614247045
2019,1284_8,1284,8,LH211,6.764367507,0.44577488,2,2,15,13,0,47.45011785,227,1.67983485089,9.07308436713,0.44894669037,3.358095589485,3.696624758755
2019,1284_9,1284,9,LH211,9.833346499,0.73818542,2,1.5,13,3,0,39.907850345,239,1.56058471728,7.92573994732,0.40671686246,4.17646947915,3.18257761629
2019,1285_1,1285,1,SA24,17.23709181,0.80753773,2,1,30,0,0,38.85796419,191,2.67355931886,8.06702384433,0.48432750861,3.327157491595,2.69673226337
2019,1285_10,1285,10,SA24,16.38509096,0.95000566,1,1,24,0,0,31.7689036575,186,2.15641864245,4.98408276105,0.35929506246,2.269970074605,1.41383205803
2019,1285_11,1285,11,SA24,11.39176453,1.01493606,1,1,23,0,0,34.3177326725,183,2.26228689401,5.52784125189,0.36473741759,2.30902137763,1.63277717894
2019,1285_12,1285,12,SA24,14.5695793,0.85539145,1,1,22,0,0,38.9338273,178,2.34310510423,5.94256206583,0.41547417667,2.2191895037,1.7997284808
2019,1285_13,1285,13,SA24,12.34867769,0.92488413,1,1,30,0,0,39.47038205,188,2.22779612606,4.36101604554,0.36688116235,1.29041272905,1.066609960375
2019,1285_14,1285,14,SA24,6.521899477,0.88224624,1,1,23,0,0,37.274767225,185,1.92143405146,4.71717636319,0.43253629266,1.83598685507,1.397871155865
2019,1285_2,1285,2,SA24,19.3030056,0.56481464,2,1,22,0,0,35.54916858,172,2.60206097316,7.0412541801,0.46448397832,3.09444469375,2.219596604105
2019,1285_3,1285,3,SA24,21.52086608,0.86406659,1,1,24,0,0,35.3937031125,172,2.74703266061,10.06696885764,0.50370868651,5.16832450585,3.659968098515
2019,1285_5,1285,5,SA24,14.66231572,0.92883768,1,1,28,0,0,44.5691327725,185,2.57135118317,6.51702114932,0.46846316772,1.967138840035,1.97283498371
2019,1285_6,1285,6,SA24,15.73738233,0.94555206,1,1,25,0,0,41.21691111,183,2.76830464499,6.30289285901,0.48313808122,1.99351500839,1.767294107645
2019,1285_8,1285,8,SA24,17.47320395,0.69304654,1,1,27,0,0,40.053275505,186,2.46972754593,5.69826105583,0.43762881613,1.897899981815,1.61426675622
2019,1285_9,1285,9,SA24,11.23831845,1.01278583,1,1,22,0,0,33.5270312075,188,2.21581282643,4.767649342,0.40861561279,1.95075987165,1.275918257785
2019,1286_2,1286,2,Ky21,2.814660811,0.87461324,2,1,17,0,0,41.2807869325,192,2.07322866913,7.17629403829,0.47988067854,2.76379276806,2.551532685215
2019,1286_3,1286,3,Ky21,3.374885914,0.88654564,2,1.5,15,6,0,36.92429587,191,1.92875892632,6.10143942651,0.37340962783,2.72241926686,2.086340251365
2019,1286_5,1286,5,Ky21,8.181865504,0.65431797,3,1.5,8,2,0,36.6180453075,215,2.58192613916,9.75642793694,0.46535267991,4.794134905615,3.587250899525
2019,1286_6,1286,6,Ky21,6.056799476,0.66560407,2,0.5,5,0,0,41.4146731875,201,1.97006012896,8.50411116167,0.38996720838,3.474398712225,3.267025517625
2019,1286_7,1286,7,Ky21,6.471283271,0.89360907,2,0.5,6,0,0,43.6015233075,201,2.23989764237,9.46102703549,0.44941452281,3.620097050495,3.610564697195
2019,1286_8,1286,8,Ky21,4.293419528,0.98336559,2,0.5,6,0,0,46.9885182675,190,2.04462602377,13.13798157768,0.48064376312,4.671939180995,5.546677776955
2019,1287_1,1287,1,2369,11.88490327,0.57647729,2,2,15,14,0,39.25325596,219,2.43134458231,11.38395527878,0.57844394598,5.477758229755,4.4763053476
2019,1287_2,1287,2,2369,14.43202676,0.71257099,2,2,16,11,0,26.540969475,218,2.15642633865,9.02310913434,0.35447297787,6.887985170535,3.43334139848
2019,1287_3,1287,3,2369,6.168776584,0.65818835,2,1.5,11,7,0,27.191109865,201,1.65529985424,5.28832746244,0.32242790099,3.322558034195,1.816513804735
2019,1287_4,1287,4,2369,13.41425608,0.78941566,2,2,15,16,0,27.1924214625,213,2.20219349248,10.02462857021,0.62838610416,7.495689959695,3.9112175395
2019,1287_5,1287,5,2369,14.77130846,0.86681491,2,2,14,13,0,31.176653715,209,2.23258874665,10.68260544577,0.45989217775,6.981624155215,4.22500834956
2019,1287_6,1287,6,2369,23.22696652,0.54181478,2,2,17,19,0,35.79082777,224,2.12585054763,9.97815284401,0.45161346939,5.438890759865,3.926151148825
2019,1288_1,1288,1,W64A,3.033333183,0.56408493,2,2,12,15,0,28.3898160775,165,1.94671471083,6.78131593442,0.34975293016,4.45144526143,2.41730061243
2019,1288_10,1288,10,W64A,3.685076549,0.84177748,2,2,7,13,0,43.6318879,178,1.54317702921,6.24690914192,0.43989049309,2.457563137315,2.351866056355
2019,1288_11,1288,11,W64A,3.74895738,0.94878469,2,1.5,14,7,0,32.9883122025,173,1.61267697022,5.7418378432,0.38821708234,3.702981032555,2.064580435855
2019,1288_12,1288,12,W64A,4.722570944,0.74244169,2,1.5,14,5,0,33.829211955,176,2.00183803213,6.56323261265,0.47715208735,3.6928474149,2.28069729026
2019,1288_2,1288,2,W64A,3.85361333,0.47268895,2,1,16,0,0,52.3138935825,165,1.80701428665,6.88315253796,0.45786049906,1.894345113385,2.53806912502
2019,1288_3,1288,3,W64A,4.112413413,0.76796519,2,1,15,0,0,45.588160975,170,1.78864049307,6.1444137208,0.43629098924,2.06712050126,2.177886615135
2019,1288_4,1288,4,W64A,2.65528016,0.64308431,2,1,14,0,0,54.1990558075,172,1.44540209776,6.85030303038,0.399479389,1.940339452435,2.702450465675
2019,1288_5,1288,5,W64A,3.273278864,0.6814384,2,1,14,0,0,39.3241818725,171,1.75193325,5.99055825,0.485155875,2.5796875,2.1193125
2019,1288_6,1288,6,W64A,2.526382645,0.90784616,2,1,13,0,0,39.24973824,170,1.95709152396,4.78747474558,0.35731809029,1.709265559745,1.41519160954
2019,1288_7,1288,7,W64A,3.23376728,0.64623109,2,1,15,0,0,34.731709095,169,1.65705893886,5.74225678826,0.41380293414,2.935079126655,2.0425989247
2019,1288_8,1288,8,W64A,1.929279378,0.43276956,2,1,13,0,0,40.3501874425,150,1.56092267571,5.17457872499,0.37284802113,2.13747387211,1.80682802464
2019,1288_9,1288,9,W64A,3.778770598,0.75592942,2,1,12,0,0,46.7185096025,178,1.76463885324,5.83173074698,0.50513890209,1.895591774595,2.03354594814
2019,1289_3,1289,3,Ki3,21.73935708,0.490273848,2,1,15,0,0,57.94834759,169,2.76956530414,10.24728698443,0.45591291977,2.31378070517,3.738860840145
2019,1289_4,1289,4,Ki3,15.76654838,0.42770449,3,1.5,16,8,0,42.3625359575,172,2.13008574998,8.74819595671,0.41634494963,3.92114413128,3.309055104
2019,1290_1,1290,1,CML373,13.74477737,0.6015669,3,2,11,9,0,38.92810939,193,2.43662790677,8.99091085355,0.47986591352,4.372745016875,3.277141472755
2019,1290_2,1290,2,CML373,8.788745126,0.63683678,3,1,13,0,0,52.4370323725,193,2.44368829651,8.74908986272,0.52045042341,2.42760478283,3.152700783105
2019,1290_3,1290,3,CML373,11.79332134,0.46333807,3,2,12,15,0,32.4210070625,193,2.15639373013,8.0781318371,0.42024254026,4.61311239682,2.960869053485
2019,1290_4,1290,4,CML373,12.31165832,0.64579147,3,1.5,15,7,0,47.3745266775,185,2.14808107086,8.63481457819,0.52717901676,2.97823371078,3.24336675303
2019,1290_5,1290,5,CML373,12.61186895,0.61463344,3,1,12,0,0,51.8777647575,197,2.55148055235,9.07138818688,0.57328467512,2.530986387725,3.2599538179
2019,1290_6,1290,6,CML373,7.436670966,0.89519152,2,1.5,11,3,0,44.6616132425,192,2.11787921483,6.20506175419,0.5617431742,2.23358730193,2.043591270315
2019,1290_7,1290,7,CML373,13.08113284,0.65776575,2,1.5,8,8,0,49.7281777875,200,2.16612642847,7.6100163141,0.48183712878,2.483464523155,2.72194494218
2019,1293_1,1293,1,6M502,7.827797827,0.73667599,2,1,22,0,0,47.34552673,194,3.39342332998,11.79524564238,0.32396163681,3.867262454055,4.2009111562
2019,1293_10,1293,10,6M502,5.73531552,0.33850921,2,1,15,0,0,47.8955089825,193,2.13753680569,6.55301085255,0.46967679496,1.98895063474,2.20773702343
2019,1293_11,1293,11,6M502,7.14107533,0.64073822,2,2,14,17,0,31.90461721,197,2.31089720954,7.72101366767,0.38218363111,4.31500766918,2.7050582297
2019,1293_13,1293,13,6M502,5.486319571,0.69081734,3,2,11,19,0,32.0144875625,189,2.42264959843,8.79127375219,0.40113429044,5.084577170805,3.18431207688
2019,1293_14,1293,14,6M502,6.450745503,0.47352462,2,2,15,14,0,38.0658946675,187,1.89371940026,10.52676226622,0.38593208056,5.484740364,4.316521433615
2019,1293_2,1293,2,6M502,8.083984972,0.47912176,2,1,19,0,0,41.313453255,171,2.85557224414,9.78915586361,0.38228420241,3.970406752465,3.466791809735
2019,1293_3,1293,3,6M502,4.091916775,0.97762219,1,1,10,0,0,56.2845172775,180,2.21430303646,6.88061133781,0.43676035457,1.56415989301,2.333154150675
2019,1293_6,1293,6,6M502,5.587325848,0.31122847,2,1.5,18,7,0,46.9006136,185,2.00943814266,8.46669182071,0.29943563049,3.192828452405,3.22862683966
2019,1293_7,1293,7,6M502,7.402758288,0.68491065,2,2,17,18,0,36.0865807775,180,2.32928943717,8.61155292672,0.30736683002,4.35252046944,3.14113174541
2019,1293_8,1293,8,6M502,5.853251773,0.64203507,2,2,17,19,0,38.036575495,181,2.54450748654,9.34320807885,0.23303792102,4.31224047507,3.399350296155
2019,1293_9,1293,9,6M502,5.227023967,0.53531181,2,1,17,0,0,54.6656808375,188,2.55056531542,10.11817843264,0.35128362179,2.62275084415,3.78380655861
2019,1294_1,1294,1,Mo18W,23.84980581,0.24814232,4,2,19,27,0,21.099573485,222,3.58919324451,13.05544909098,0.3962852501,12.2100542057,4.73312792387
2019,1294_10,1294,10,Mo18W,13.83565667,0.55075024,3,1,27,0,0,36.6829702275,236,2.62520583416,9.97101940133,0.35717395291,4.890693282475,3.67290678295
2019,1294_11,1294,11,Mo18W,17.90213358,0.50324746,3,1.5,24,14,0,32.136021755,230,2.21543899558,10.41946578917,0.25476079477,6.52394551571,4.102013396795
2019,1294_12,1294,12,Mo18W,17.41328587,0.33273252,3,1,24,0,0,27.5537711,228,2.3502229475,8.31506374957,0.38936908791,5.6841987916,2.982420401035
2019,1294_13,1294,13,Mo18W,17.53586161,0.48576375,3,1,23,0,0,31.8243962025,241,2.48868720194,11.21391985431,0.33865006311,6.953448095235,4.36261632682
2019,1294_14,1294,14,Mo18W,22.12278847,0.54600439,3,1,25,0,0,36.406319885,240,2.95334783091,12.9779942497,0.40513720725,6.76655591822,5.012323209395
2019,1294_2,1294,2,Mo18W,21.79639297,0.50849127,3,2,18,26,0,25.8492077725,235,2.75295426167,11.81192535883,0.32543688151,9.32727642796,4.52948554858
2019,1294_3,1294,3,Mo18W,25.68968331,0.61972638,3,1,23,0,0,38.1066007625,233,2.62347955618,13.04879655031,0.46555245345,6.559265087565,5.2126584977
2019,1294_4,1294,4,Mo18W,19.40742472,0.70155142,2,1.5,21,8,0,29.2643824,230,2.49179222113,9.49713623937,0.44241758481,6.89361406517,3.50267200912
2019,1294_5,1294,5,Mo18W,22.37284728,0.71682166,3,1,28,0,0,24.97455,211,2.54882706642,9.89553058101,0.30844590203,7.86672174303,3.67335175793
2019,1294_6,1294,6,Mo18W,26.86573425,0.53414196,2,1,23,0,0,30.23709235,223,2.32482152891,8.77200012297,0.38419176019,5.512611175035,3.22358929703
2019,1294_7,1294,7,Mo18W,15.00097168,0.61922481,3,2,17,26,0,31.9488247175,223,2.66522337668,11.02113356348,0.37278918457,6.696084427845,4.1779550934
2019,1294_8,1294,8,Mo18W,15.01989542,0.69836481,2,1,24,0,0,36.1866788075,230,3.04718202983,10.06420689212,0.3212559742,4.92018208875,3.508512432415
2019,1294_9,1294,9,Mo18W,16.93765363,0.58797239,3,2,17,22,0,28.2519826475,222,2.77427559317,10.78154079527,0.29405045076,7.450655943845,4.003632601685
2019,1296_1,1296,1,PHB47,9.416449546,0.47180768,1,1,14,0,0,43.974823825,215,1.63144130023,4.60953282943,0.47893332966,1.39846180048,1.489045765235
2019,1296_10,1296,10,PHB47,7.609925344,0.53967025,1,1.5,14,1,0,47.37576206,208,1.5326458425,4.15347581673,0.44332971151,1.3273326006,1.310414987115
2019,1296_11,1296,11,PHB47,7.735367478,0.48677141,1,1.5,17,1,0,23.4757414475,202,2.00455045241,3.80301771526,0.51617773574,2.018867663425,0.899233631425
2019,1296_12,1296,12,PHB47,5.436883739,0.653951,1,1,17,0,0,37.516949085,187,1.42383143351,3.37499133103,0.44048758613,1.236572162995,0.975579948125
2019,1296_2,1296,2,PHB47,10.00291854,0.49440243,1,1,19,0,0,34.1084024275,210,1.68147794514,3.95095739652,0.44864643062,1.717735665995,1.134739725055
2019,1296_7,1296,7,PHB47,9.039176881,0.4688431,1,1,15,0,0,61.9448394625,212,2.19848352657,6.86660745294,0.78604996841,1.782257843275,2.334061963185
2019,1296_8,1296,8,PHB47,7.819240433,0.62720844,1,1,13,0,0,56.21223644,211,2.25182663807,4.75175567554,0.65661151253,0.83355026965,1.2499645181
2019,1296_9,1296,9,PHB47,8.502258618,0.60758788,1,1.5,14,2,0,46.2983746825,219,1.87987153235,5.11308359017,0.66464474767,1.32001367061,1.616606028275
2019,1297_1,1297,1,CML277,20.93524748,0.27308776,3,2,17,23,0,21.636813835,256,2.13569261964,6.74874919742,0.48440927121,5.805253301205,2.30652829016
2019,1297_10,1297,10,CML277,9.106277532,0.69318081,2,1.5,15,10,0,25.887075755,190,1.87379699154,5.25175466284,0.46088535585,3.481569608475,1.688978835015
2019,1297_11,1297,11,CML277,13.14335761,0.63307137,2,1.5,15,13,0,31.67644408,238,2.03050419781,6.39630174255,0.47589593416,3.586527182405,2.182898771735
2019,1297_2,1297,2,CML277,14.04070606,0.22732009,3,2,17,20,0,26.88582838,245,1.03012379827,3.8568727663,0.56991152591,3.037495374705,1.41337448465
2019,1297_5,1297,5,CML277,7.392455365,0.67390522,2,2,10,21,0,19.414265515,248,1.5062297663,3.81504228481,0.45749915739,3.36641989148,1.154406259255
2019,1297_8,1297,8,CML277,13.1271489,0.56006186,2,1.5,17,8,0,16.953550473,237,1.79392640579,3.73118037354,0.63517638903,3.119563492255,0.968626983875
2019,1298_2,1298,2,Shoe Peg,4.300790895,0.28756779,3,2,18,23,0,27.96423269,215,2.24803098907,8.28431719435,0.56329978653,5.074932417425,3.01814310264
2019,1300_1,1300,1,CML10,21.00152815,0.54394912,3,2,16,26,0,40.0332246475,270,2.9058564057,13.25942833377,0.34995778497,6.11383203952,5.176785964035
2019,1300_10,1300,10,CML10,22.48112612,0.4640325,2,2,11,2,0,24.574641665,263,2.30349315018,8.82221212313,0.30640928431,7.12609294616,3.259359486475
2019,1300_11,1300,11,CML10,10.34559877,0.84445311,1,2,13,0,0,34.5420649775,268,2.17510775798,9.07014597829,0.39273333061,4.828735355845,3.44751911079
2019,1300_12,1300,12,CML10,20.64221252,0.50374688,3,2,8,0,0,28.9315578875,264,2.8462564106,11.69287081157,0.42326179381,7.92706927918,4.423307200485
2019,1300_3,1300,3,CML10,18.65997309,1.050681,2,2,11,1,0,31.353782885,176,2.57582701496,10.00745864646,0.50668045095,6.058179767665,3.715815816385
2019,1300_4,1300,4,CML10,23.45864012,0.70762138,1,2,6,2,0,37.5110847975,268,2.42515125205,9.88752026302,0.37237793698,6.110910434365,3.731184505485
2019,1300_5,1300,5,CML10,14.78287705,0.94532797,1,2,3,10,0,41.8290792125,268,2.14772626842,7.94075356982,0.47454509485,4.424319537805,2.8965136507
2019,1300_9,1300,9,CML10,7.356826684,0.82053341,1,2,1,6,0,37.703521045,190,2.19380002311,5.78866782066,0.30934376663,2.28290662417,1.797433900045
2019,1301_1,1301,1,PHHB4,8.096291846,0.533019,2,2,14,4,0,41.2574833225,238,2.49294780302,10.27615983499,0.56523047482,4.43036935743,3.89160601535
2019,1301_10,1301,10,PHHB4,7.56154486,0.25909944,2,2,5,6,0,48.31662228,227,2.10011906112,10.08052921533,0.4136324595,3.5052196342,3.990205077105
2019,1301_11,1301,11,PHHB4,6.751069431,0.50571261,2,2,5,10,0,42.7904739575,208,2.02789115503,8.45397022182,0.46932344794,3.520472680275,3.213039533395
2019,1301_12,1301,12,PHHB4,7.832409158,0.58639402,2,2,5,0,0,47.3759999375,219,1.80065534839,6.25821056839,0.38426480805,3.62437329099,2.22877761
2019,1301_2,1301,2,PHHB4,6.971200364,0.27661083,2,2,12,0,0,48.6443534225,214,1.9134107909,7.77121549005,0.55145332305,2.597381637205,2.92890235021
2019,1301_4,1301,4,PHHB4,5.667080093,0.2572639,2,2,13,0,0,31.4268886925,221,1.51238880656,6.49878104737,0.41603010393,4.77728017237,2.493196120405
2019,1301_5,1301,5,PHHB4,9.671593077,0.06063682,2,2,4,11,0,42.8309158275,237,2.25409017685,8.89177100865,0.55318806431,3.56361389511,3.3188404159
2019,1301_6,1301,6,PHHB4,5.510649051,0.58627866,2,2,6,2,0,34.1955726325,254,1.88359804382,7.46851749372,0.5015977522,4.093246821745,2.79245972495
2019,1301_7,1301,7,PHHB4,7.545625623,0.56330291,2,2,8,4,0,33.44943527,219,2.17183954887,8.24883042509,0.55175733565,4.64349521261,3.038495438745
2019,1301_8,1301,8,PHHB4,7.106987723,0.05064705,2,2,7,4,0,27.47904743,230,1.93071257367,8.60269834702,0.62943837155,6.41534597294,3.335992886675
2019,1301_9,1301,9,PHHB4,6.871444584,0.34430012,2,2,3,5,0,50.1473348675,227,1.86527621483,8.64302541648,0.51367752103,2.849424473225,3.38887460146
2019,1302_1,1302,1,B97,20.01830806,0.76088775,2,2,9,5,0,41.7201899525,195,2.34568840742,8.66913810365,0.47998491506,3.529145032755,3.16172484875
2019,1302_10,1302,10,B97,17.41421395,0.66122588,1,2,11,0,0,29.32486428,209,2.19880062906,10.92900061719,0.72751983401,7.19303644829,4.3650999947
2019,1302_11,1302,11,B97,12.49388737,0.53417422,2,2,3,4,0,36.531761065,197,2.0979360886,7.12896785532,0.5684356678,3.376125160995,2.515515883995
2019,1302_2,1302,2,B97,14.16968921,0.42931949,3,2,17,1,0,40.049579185,213,1.97017897048,6.58904801822,0.48393047613,2.742217261935,2.30943452387
2019,1302_5,1302,5,B97,13.92233677,0.51018169,2,2,1,12,0,39.0392686025,202,2.13969662865,7.86334961744,0.4854148534,3.505653545575,2.861826494395
2019,1302_6,1302,6,B97,17.58694622,0.65893711,2,2,1,14,0,33.9790214275,202,2.13190680425,7.01444656798,0.59060305806,3.61647398497,2.4412698825
2019,1302_7,1302,7,B97,9.878358284,0.59414706,2,2,2,6,0,44.34573536,202,1.93868233548,8.48420593859,0.3689014847,3.355158983725,3.272761801555
2019,1302_8,1302,8,B97,10.65180245,0.76175931,1,2,11,0,0,27.4298731375,193,2.16608776586,8.30054579537,0.64171994846,5.902157880065,3.06722901539
2019,1302_9,1302,9,B97,5.42663771,0.81046808,1,2,2,8,0,41.6881697475,187,1.55195366901,5.71182751079,0.42160355608,2.31319351432,2.079936921525
2019,1303_1,1303,1,Ky21,10.24337362,0.71520837,2,2,7,0,0,40.7181577375,210,2.51508628427,13.58328435103,0.46486113276,6.42240293495,5.53409903338
2019,1303_10,1303,10,Ky21,7.985848648,0.85127199,2,2,1,1,0,31.94733822,199,2.40366267552,10.8155243303,0.39174498867,7.04268592349,4.20593082866
2019,1303_2,1303,2,Ky21,8.245045738,0.92952084,2,2,6,0,0,43.481380875,208,2.25588109275,10.60067443361,0.61095354314,4.402414085045,4.172396671065
2019,1303_3,1303,3,Ky21,8.488427865,0.70922582,2,2,7,0,0,34.4448782325,207,1.98032892605,10.39746209175,0.61448542457,6.11667572954,4.208566582215
2019,1303_4,1303,4,Ky21,7.492083612,0.79176801,2,2,4,0,0,30.9488577825,212,2.45288579526,10.86562064362,0.52689503587,7.024022052385,4.20636742418
2019,1303_5,1303,5,Ky21,9.930566358,0.73499423,2,2,1,3,0,41.0552696,209,1.87014704964,9.9671903653,0.49275279148,5.122642031175,4.048521658465
2019,1303_7,1303,7,Ky21,9.243611628,0.85101475,2,2,0,3,0,39.8758863175,213,1.87746620061,9.33174400856,0.30545800732,4.415348911855,3.72713890334
