,Year,Accession,Plot.ID,PLOT_ID2,PLOT_ID3,Ratio..None.All....IMU,cat
551,2019,Mo18W,1294,3,1,0.61922481,GS
552,2019,Mo18W,1294,3,1,0.69836481,GS
553,2019,Mo18W,1294,3,1,0.58797239,GS
554,2019,Mo18W,1294,3,1,0.55075024,GS
555,2019,Mo18W,1294,3,1,0.50324746,GS
556,2019,Mo18W,1294,3,1,0.33273252,GS
557,2019,Mo18W,1294,3,1,0.48576375,GS
558,2019,Mo18W,1294,3,1,0.54600439,GS
559,2019,CML10,1300,3,1,0.54394912,GS
560,2019,CML10,1300,3,1,1.050681,GS
561,2019,CML10,1300,3,1,0.70762138,GS
562,2019,CML10,1300,3,1,0.94532797,GS
563,2019,CML10,1300,3,1,0.82053341,GS
564,2019,CML10,1300,3,1,0.4640325,GS
565,2019,CML10,1300,3,1,0.84445311,GS
566,2019,CML10,1300,3,1,0.50374688,GS
567,2019,Ky21,1303,4,2,0.71520837,GS
568,2019,Ky21,1303,4,2,0.92952084,GS
569,2019,Ky21,1303,4,2,0.70922582,GS
570,2019,Ky21,1303,4,2,0.79176801,GS
571,2019,Ky21,1303,4,2,0.73499423,GS
572,2019,Ky21,1303,4,2,0.83976868,GS
573,2019,Ky21,1303,4,2,0.85101475,GS
574,2019,Ky21,1303,4,2,0.84642661,GS
575,2019,Ky21,1303,4,2,0.97669042,GS
576,2019,Ky21,1303,4,2,0.85127199,GS
577,2019,M37W,1304,3,1,0.45643834,GS
578,2019,M37W,1304,3,1,0.4704334,GS
579,2019,M37W,1304,3,1,0.76884567,GS
580,2019,M37W,1304,3,1,0.42128004,GS
581,2019,M37W,1304,3,1,0.84081516,GS
582,2019,M37W,1304,3,1,0.85672718,GS
583,2019,M37W,1304,3,1,0.65173182,GS
584,2019,M37W,1304,3,1,1.00956572,GS
585,2019,M37W,1304,3,1,0.86975331,GS
586,2019,M37W,1304,3,1,0.79844487,GS
587,2019,M37W,1304,3,1,0.50615219,GS
588,2019,M37W,1304,3,1,1.09138175,GS
589,2019,CML69,1307,3,1,0.66785625,GS
590,2019,CML69,1307,3,1,0.70775758,GS
591,2019,CML69,1307,3,1,1.05343936,GS
592,2019,CML69,1307,3,1,0.64187495,GS
593,2019,CML69,1307,3,1,0.79657851,GS
594,2019,CML69,1307,3,1,0.65793195,GS
595,2019,CML69,1307,3,1,0.56317233,GS
596,2019,CML69,1307,3,1,0.69352183,GS
597,2019,CML69,1307,3,1,0.649142,GS
598,2019,CML69,1307,3,1,0.9047322,GS
599,2019,CML69,1307,3,1,0.95157408,GS
600,2019,CML69,1307,3,1,0.82618536,GS
601,2019,CML341,1308,3,1,0.58362426,GS
602,2019,CML341,1308,3,1,0.88328541,GS
603,2019,CML341,1308,3,1,0.68973307,GS
604,2019,CML341,1308,3,1,1.14194637,GS
605,2019,CML341,1308,3,1,0.95916959,GS
606,2019,CML341,1308,3,1,0.63323138,GS
607,2019,CML341,1308,3,1,0.44155018,GS
608,2019,CML341,1308,3,1,1.04458465,GS
609,2019,CML341,1308,3,1,0.97047036,GS
610,2019,CML341,1308,3,1,0.51521505,GS
611,2019,CML341,1308,3,1,0.63545741,GS
612,2019,CML341,1308,3,1,0.83200835,GS
613,2019,CML341,1308,3,1,0.55654933,GS
614,2019,CML341,1308,3,1,0.80053521,GS
615,2019,CML341,1308,3,1,0.57238741,GS
616,2019,CML341,1308,3,1,0.53166052,GS
617,2019,CML341,1308,3,1,0.6302204,GS
618,2019,CML341,1308,3,1,0.45989324,GS
619,2019,Tzi9,1312,2,1,0.53586002,GS
620,2019,Tzi9,1312,2,1,0.68421503,GS
621,2019,Tzi9,1312,2,1,0.57314369,GS
622,2019,Tzi9,1312,2,1,0.72937185,GS
623,2019,Tzi9,1312,2,1,0.62435877,GS
624,2019,Tzi9,1312,2,1,0.79998127,GS
625,2019,Tzi9,1312,2,1,0.73103052,GS
626,2019,Tzi9,1312,2,1,0.73338327,GS
627,2019,Tzi9,1312,2,1,0.37689504,GS
628,2019,Tzi9,1312,2,1,0.38829436,GS
629,2019,Tzi9,1312,2,1,0.86092186,GS
630,2019,Tzi9,1312,2,1,0.51625083,GS
631,2019,Tzi9,1312,2,1,0.42090162,GS
632,2019,Tzi9,1312,2,1,0.7296208,GS
633,2019,Hickory King,1314,3,1,0.14989373,GS
634,2019,Hickory King,1314,3,1,0.57866142,GS
635,2019,Hickory King,1314,3,1,0.60076156,GS
636,2019,Hickory King,1314,3,1,0.74368064,GS
637,2019,Hickory King,1314,3,1,0.34225166,GS
638,2019,Hickory King,1327,4,2,0.37681952,GS
639,2019,Hickory King,1327,4,2,0.61955753,GS
640,2019,Hickory King,1327,4,2,0.78817223,GS
641,2019,Hickory King,1327,4,2,0.12042442,GS
642,2019,Hickory King,1327,4,2,0.41849035,GS
643,2019,Hickory King,1327,4,2,0.69817884,GS
644,2019,Oh7B,1329,3,1,0.83152359,GS
645,2019,Oh7B,1329,3,1,0.5248731,GS
646,2019,Oh7B,1329,3,1,0.5953733,GS
647,2019,Oh7B,1329,3,1,0.98725665,GS
648,2019,Oh7B,1329,3,1,0.99384994,GS
649,2019,Oh7B,1329,3,1,0.92434031,GS
650,2019,Oh7B,1329,3,1,0.96195571,GS
651,2019,Oh7B,1329,3,1,1.0425048,GS
652,2019,Oh7B,1329,3,1,0.91503873,GS
653,2019,Oh7B,1329,3,1,0.69795665,GS
654,2019,Oh7B,1329,3,1,0.80906246,GS
655,2019,Oh7B,1329,3,1,1.06956244,GS
656,2019,Oh7B,1329,3,1,0.70275204,GS
657,2019,CML52,1331,3,1,0.87749687,GS
658,2019,CML52,1331,3,1,0.63485674,GS
659,2019,CML52,1331,3,1,0.93878075,GS
660,2019,CML52,1331,3,1,0.85184169,GS
661,2019,CML52,1331,3,1,1.02277104,GS
662,2019,CML52,1331,3,1,0.9602554,GS
663,2019,CML52,1331,3,1,0.84400992,GS
664,2019,CML52,1331,3,1,0.82503916,GS
665,2019,CML52,1331,3,1,0.86124814,GS
666,2019,CML52,1331,3,1,0.90775201,GS
667,2019,CML52,1331,3,1,0.8652271,GS
668,2019,CML52,1331,3,1,0.94760608,GS
669,2019,CML52,1331,3,1,0.66543861,GS
670,2019,CML52,1331,3,1,0.87501414,GS
671,2019,CML52,1331,3,1,0.80346539,GS
672,2019,SA24,1336,4,2,0.88032988,GS
673,2019,SA24,1336,4,2,0.93474654,GS
674,2019,SA24,1336,4,2,0.90269505,GS
675,2019,SA24,1336,4,2,1.06271962,GS
676,2019,SA24,1336,4,2,0.90774673,GS
677,2019,SA24,1336,4,2,0.89242029,GS
678,2019,SA24,1336,4,2,0.86464878,GS
679,2019,SA24,1336,4,2,0.74264791,GS
680,2019,SA24,1336,4,2,0.77575195,GS
681,2019,SA24,1336,4,2,0.8007634,GS
682,2019,LH252,1339,4,2,0.29144783,GS
683,2019,LH252,1339,4,2,0.5623755,GS
684,2019,Ky21,1340,5,3,1.02206368,GS
685,2019,Ky21,1340,5,3,0.8545362,GS
686,2019,Ky21,1340,5,3,0.83636902,GS
687,2019,Ky21,1340,5,3,0.7436319,GS
688,2019,Ky21,1340,5,3,0.68808673,GS
689,2019,Ky21,1340,5,3,0.66896624,GS
690,2019,Ky21,1340,5,3,0.75161881,GS
691,2019,Ky21,1340,5,3,0.63847725,GS
692,2019,Ky21,1340,5,3,0.69266877,GS
693,2019,Ky21,1340,5,3,0.62990389,GS
694,2019,Ky21,1340,5,3,0.63438524,GS
695,2019,Oh7B,1346,4,2,0.71243473,GS
696,2019,Oh7B,1346,4,2,0.8379308,GS
697,2019,Oh7B,1346,4,2,0.70867838,GS
698,2019,Oh7B,1346,4,2,0.45762289,GS
699,2019,Oh7B,1346,4,2,0.86734892,GS
700,2019,Oh7B,1346,4,2,1.07697939,GS
701,2019,Oh7B,1346,4,2,1.05196181,GS
702,2019,Oh7B,1346,4,2,0.78200014,GS
703,2019,Oh7B,1346,4,2,0.8653582,GS
704,2019,Oh7B,1346,4,2,0.73870102,GS
705,2019,Oh7B,1346,4,2,0.73586634,GS
706,2019,Oh7B,1346,4,2,1.20081733,GS
707,2019,Hickory King,1350,5,3,0.34076459,GS
708,2019,Hickory King,1350,5,3,0.64905979,GS
709,2019,Hickory King,1350,5,3,0.56216973,GS
710,2019,Hickory King,1350,5,3,0.80523729,GS
711,2019,Hickory King,1350,5,3,0.51834992,GS
712,2019,Hickory King,1350,5,3,0.65781727,GS
713,2019,Hickory King,1350,5,3,0.48443137,GS
714,2019,CML52,1353,4,2,0.89252244,GS
715,2019,CML52,1353,4,2,0.95668214,GS
716,2019,CML52,1353,4,2,0.94045261,GS
717,2019,CML52,1353,4,2,0.9113834,GS
718,2019,CML52,1353,4,2,0.97355747,GS
719,2019,CML52,1353,4,2,0.77598671,GS
720,2019,CML52,1353,4,2,0.96860216,GS
721,2019,CML52,1353,4,2,1.13315517,GS
722,2019,CML52,1353,4,2,1.03842921,GS
723,2019,CML52,1353,4,2,0.78154266,GS
724,2019,CML52,1353,4,2,0.78111822,GS
725,2019,CML52,1353,4,2,0.91056584,GS
726,2019,CML52,1353,4,2,0.9000798,GS
727,2019,Tzi9,1355,3,2,0.67416044,GS
728,2019,Tzi9,1355,3,2,0.74872583,GS
729,2019,Tzi9,1355,3,2,0.6255658,GS
730,2019,Tzi9,1355,3,2,0.42197328,GS
731,2019,Tzi9,1355,3,2,0.73912653,GS
732,2019,Tzi9,1355,3,2,0.62973071,GS
733,2019,Tzi9,1355,3,2,0.61218142,GS
734,2019,Tzi9,1355,3,2,0.46333606,GS
735,2019,Tzi9,1355,3,2,0.45527107,GS
736,2019,Tzi9,1355,3,2,0.54291298,GS
737,2019,Tzi9,1355,3,2,0.83935549,GS
738,2019,Tzi9,1355,3,2,0.4468585,GS
739,2019,Tzi9,1355,3,2,0.58579003,GS
740,2019,Tzi9,1355,3,2,0.91881502,GS
741,2019,Tzi9,1355,3,2,0.59173856,GS
742,2019,Tzi9,1355,3,2,0.59301483,GS
743,2019,CML69,1359,4,2,0.77319178,GS
744,2019,CML69,1359,4,2,0.84217424,GS
745,2019,CML69,1359,4,2,0.84751682,GS
746,2019,CML69,1359,4,2,0.70681162,GS
747,2019,CML69,1359,4,2,0.61001078,GS
748,2019,CML69,1359,4,2,0.74510186,GS
749,2019,CML69,1359,4,2,0.69214406,GS
750,2019,CML69,1359,4,2,0.94655589,GS
751,2019,CML69,1359,4,2,0.73530308,GS
752,2019,CML69,1359,4,2,0.69141419,GS
753,2019,CML69,1359,4,2,0.89723026,GS
754,2019,CML69,1359,4,2,0.83104656,GS
755,2019,CML69,1359,4,2,0.8100507,GS
756,2019,CML69,1359,4,2,0.91450993,GS
757,2019,Mo18W,1362,4,2,0.38372031,GS
758,2019,Mo18W,1362,4,2,0.48711543,GS
759,2019,Mo18W,1362,4,2,0.87473757,GS
760,2019,Mo18W,1362,4,2,0.5302322,GS
761,2019,Mo18W,1362,4,2,0.91231866,GS
762,2019,Mo18W,1362,4,2,0.83623016,GS
763,2019,Mo18W,1362,4,2,0.74132661,GS
764,2019,Mo18W,1362,4,2,0.7978459,GS
765,2019,Mo18W,1362,4,2,0.62568976,GS
766,2019,Mo18W,1362,4,2,0.50738084,GS
767,2019,Mo18W,1362,4,2,0.93126388,GS
768,2019,Mo18W,1362,4,2,0.596476,GS
769,2019,Mo18W,1362,4,2,0.71351945,GS
770,2019,LH252,1364,5,3,0.31324631,GS
771,2019,Hickory King,1367,6,4,0.783057,GS
772,2019,Hickory King,1367,6,4,0.64813061,GS
773,2019,Hickory King,1367,6,4,0.83576778,GS
774,2019,Hickory King,1367,6,4,0.62609191,GS
775,2019,Hickory King,1367,6,4,0.96686128,GS
776,2019,Hickory King,1367,6,4,0.74446533,GS
777,2019,Hickory King,1367,6,4,0.75628589,GS
778,2019,Hickory King,1367,6,4,0.53042741,GS
779,2019,CML341,1368,4,2,0.6145626,GS
780,2019,CML341,1368,4,2,0.63101763,GS
781,2019,CML341,1368,4,2,0.46196359,GS
782,2019,CML341,1368,4,2,0.77489988,GS
783,2019,CML341,1368,4,2,0.89667748,GS
784,2019,CML341,1368,4,2,0.79928849,GS
785,2019,CML341,1368,4,2,0.76806624,GS
786,2019,CML341,1368,4,2,0.88158143,GS
787,2019,CML341,1368,4,2,0.57886707,GS
788,2019,CML341,1368,4,2,0.61688942,GS
789,2019,CML341,1368,4,2,0.46720721,GS
790,2019,CML341,1368,4,2,0.43558452,GS
791,2019,CML341,1368,4,2,0.80558765,GS
792,2019,CML341,1368,4,2,0.68442058,GS
793,2019,CML341,1368,4,2,0.59320877,GS
794,2019,CML341,1368,4,2,0.87510854,GS
795,2019,R84,1369,4,2,0.81727734,GS
796,2019,R84,1369,4,2,0.32154206,GS
797,2019,R84,1369,4,2,0.37797989,GS
798,2019,R84,1369,4,2,0.63772307,GS
799,2019,R84,1369,4,2,1.11410282,GS
800,2019,R84,1369,4,2,0.8704494,GS
801,2019,R84,1369,4,2,0.88255373,GS
802,2019,R84,1369,4,2,1.01222702,GS
803,2019,R84,1369,4,2,0.91524043,GS
804,2019,R84,1369,4,2,0.74944801,GS
805,2019,R84,1369,4,2,0.70356257,GS
806,2019,R84,1369,4,2,0.58721701,GS
807,2019,R84,1369,4,2,0.94898896,GS
808,2019,R84,1369,4,2,0.74599449,GS
809,2019,R84,1369,4,2,0.17671279,GS
810,2019,M37W,1370,4,2,0.33121413,GS
811,2019,M37W,1370,4,2,0.62690499,GS
812,2019,M37W,1370,4,2,0.47892895,GS
813,2019,M37W,1370,4,2,1.08250635,GS
814,2019,M37W,1370,4,2,0.88028706,GS
815,2019,M37W,1370,4,2,0.7363317,GS
816,2019,M37W,1370,4,2,0.24615374,GS
817,2019,M37W,1370,4,2,0.31852332,GS
818,2019,M37W,1370,4,2,0.40930586,GS
819,2019,M37W,1370,4,2,0.39290081,GS
820,2019,M37W,1370,4,2,0.65090224,GS
821,2019,M37W,1370,4,2,0.33583489,GS
822,2019,Ky21,1371,6,4,0.54283576,GS
823,2019,Ky21,1371,6,4,0.96398552,GS
824,2019,Ky21,1371,6,4,0.86784071,GS
825,2019,Ky21,1371,6,4,0.88498914,GS
826,2019,Ky21,1371,6,4,0.8552019,GS
827,2019,Ky21,1371,6,4,0.86266176,GS
828,2019,Ky21,1371,6,4,1.00608779,GS
829,2019,Ky21,1371,6,4,0.67077997,GS
830,2019,CML10,1374,4,2,0.84892262,GS
831,2019,CML10,1374,4,2,0.76592015,GS
832,2019,CML10,1374,4,2,0.71958177,GS
833,2019,CML10,1374,4,2,0.47326804,GS
834,2019,CML10,1374,4,2,0.93456377,GS
835,2019,CML10,1374,4,2,0.7868509,GS
836,2019,CML10,1374,4,2,0.89129191,GS
837,2019,CML10,1374,4,2,0.79709275,GS
838,2019,CML10,1374,4,2,0.72465813,GS
839,2019,CML10,1374,4,2,0.99751916,GS
840,2019,2369,1389,3,2,0.29433636,GS
841,2019,2369,1389,3,2,0.52383067,GS
842,2019,2369,1389,3,2,0.69310647,GS
843,2019,2369,1389,3,2,0.61088784,GS
844,2019,2369,1389,3,2,0.69176327,GS
845,2019,2369,1389,3,2,0.48361387,GS
846,2019,2369,1389,3,2,0.77784139,GS
847,2019,2369,1389,3,2,0.75751174,GS
848,2019,2369,1389,3,2,0.7224751,GS
849,2019,2369,1389,3,2,0.69303935,GS
850,2019,2369,1389,3,2,0.55255534,GS
851,2019,2369,1389,3,2,0.57666713,GS
852,2019,2369,1389,3,2,0.66463408,GS
853,2019,2369,1389,3,2,0.70394398,GS
854,2019,2369,1389,3,2,0.47637515,GS
855,2019,2369,1389,3,2,0.37595239,GS
856,2018,Tzi9,2319,1,1,0.69385291,GS
857,2018,Tzi9,2319,1,1,0.82093849,GS
858,2018,Tzi9,2319,1,1,0.78602561,GS
859,2018,Tzi9,2319,1,1,0.82981713,GS
860,2018,Tzi9,2319,1,1,0.6434665,GS
861,2018,Mo18W,2330,1,1,0.79409656,GS
862,2018,Mo18W,2330,1,1,0.66482995,GS
863,2018,Mo18W,2330,1,1,0.58127238,GS
864,2018,Mo18W,2330,1,1,0.49633522,GS
865,2018,Mo18W,2330,1,1,0.7773398,GS
866,2018,CML69,2331,1,1,0.52486579,GS
867,2018,CML69,2331,1,1,0.36646232,GS
868,2018,CML69,2331,1,1,0.64847164,GS
869,2018,CML69,2331,1,1,0.74393409,GS
870,2018,CML69,2331,1,1,0.65186488,GS
871,2018,CML10,2332,1,1,1.05952769,GS
872,2018,CML10,2332,1,1,0.76894391,GS
873,2018,CML10,2332,1,1,0.89265953,GS
874,2018,CML10,2332,1,1,0.59520072,GS
875,2018,CML10,2332,1,1,0.99018263,GS
876,2018,CML52,2337,1,1,0.76798181,GS
877,2018,CML52,2337,1,1,0.71960798,GS
878,2018,CML52,2337,1,1,0.72970219,GS
879,2018,CML52,2337,1,1,0.83569005,GS
880,2018,CML52,2337,1,1,0.67679446,GS
881,2018,2369,2340,1,1,0.81611511,GS
882,2018,2369,2340,1,1,0.22801321,GS
883,2018,2369,2340,1,1,0.77527972,GS
884,2018,2369,2340,1,1,0.43663553,GS
885,2018,2369,2340,1,1,0.14649194,GS
886,2018,CML341,2342,1,1,0.61725326,GS
887,2018,CML341,2342,1,1,0.61554033,GS
888,2018,CML341,2342,1,1,0.63583809,GS
889,2018,CML341,2342,1,1,0.69486525,GS
890,2018,CML341,2342,1,1,0.94390299,GS
891,2018,Oh7B,2346,1,1,0.28902187,GS
892,2018,Oh7B,2346,1,1,0.69751909,GS
893,2018,Oh7B,2346,1,1,0.47550704,GS
894,2018,Oh7B,2346,1,1,0.24370801,GS
895,2018,Oh7B,2346,1,1,0.34266626,GS
896,2018,M37W,2349,1,1,0.72930361,GS
897,2018,M37W,2349,1,1,0.51537051,GS
898,2018,M37W,2349,1,1,0.49468698,GS
899,2018,M37W,2349,1,1,0.43357029,GS
900,2018,SA24,2354,1,1,0.62601433,GS
901,2018,SA24,2354,1,1,0.94001623,GS
902,2018,SA24,2354,1,1,0.44923964,GS
903,2018,SA24,2354,1,1,0.74532489,GS
904,2018,SA24,2354,1,1,0.55715331,GS
905,2018,R84,2356,1,1,0.39829098,GS
906,2018,R84,2356,1,1,0.45086872,GS
907,2018,R84,2356,1,1,0.61185662,GS
908,2018,R84,2356,1,1,0.57366118,GS
909,2018,Hickory King,2362,1,1,0.32056955,GS
910,2018,Hickory King,2362,1,1,0.14679335,GS
911,2018,Hickory King,2362,1,1,0.50342887,GS
912,2018,Hickory King,2362,1,1,0.21319274,GS
913,2018,Hickory King,2362,1,1,0.61933647,GS
914,2018,Ky21,2371,1,1,0.88397435,GS
915,2018,Ky21,2371,1,1,0.57356695,GS
916,2018,Ky21,2371,1,1,0.65594446,GS
917,2018,Ky21,2371,1,1,1.03514668,GS
918,2018,Ky21,2371,1,1,0.77740117,GS
919,2018,LH252,2374,1,1,0.41166183,GS
920,2018,LH252,2374,1,1,0.46893767,GS
921,2018,Oh7B,2380,2,2,0.83003628,GS
922,2018,Oh7B,2380,2,2,0.92516184,GS
923,2018,Oh7B,2380,2,2,0.87591145,GS
924,2018,Oh7B,2380,2,2,0.91015692,GS
925,2018,Oh7B,2380,2,2,0.78966528,GS
926,2018,R84,2382,2,2,0.35813511,GS
927,2018,R84,2382,2,2,0.56097696,GS
928,2018,R84,2382,2,2,0.74876452,GS
929,2018,Ky21,2383,2,2,0.9506843,GS
930,2018,Ky21,2383,2,2,0.93017014,GS
931,2018,Ky21,2383,2,2,1.06786273,GS
932,2018,M37W,2388,2,2,0.62860979,GS
933,2018,M37W,2388,2,2,0.71737277,GS
934,2018,M37W,2388,2,2,0.7606436,GS
935,2018,LH252,2402,2,2,0.27428165,GS
936,2018,LH252,2402,2,2,0.92462863,GS
937,2018,LH252,2402,2,2,0.4914855,GS
938,2018,Mo18W,2408,2,2,0.81217286,GS
939,2018,Mo18W,2408,2,2,0.76096869,GS
940,2018,Mo18W,2408,2,2,0.70243815,GS
941,2018,CML69,2413,2,2,0.90559396,GS
942,2018,CML69,2413,2,2,0.52350033,GS
943,2018,CML69,2413,2,2,0.54227152,GS
944,2018,SA24,2416,2,2,0.98808479,GS
945,2018,SA24,2416,2,2,0.76787141,GS
946,2018,SA24,2416,2,2,1.03856953,GS
947,2018,Hickory King,2417,2,2,0.54888356,GS
948,2018,Hickory King,2417,2,2,0.63005319,GS
949,2018,Hickory King,2417,2,2,0.40275219,GS
950,2018,CML341,2432,2,2,0.4773129,GS
951,2018,CML341,2432,2,2,0.60895748,GS
952,2018,CML341,2432,2,2,0.55564478,GS
953,2018,CML341,2432,2,2,0.73122399,GS
954,2018,CML341,2432,2,2,0.74054896,GS
955,2018,CML10,2441,2,2,0.73062764,GS
956,2018,CML10,2441,2,2,0.68600918,GS
957,2018,CML10,2441,2,2,0.42801036,GS
958,2018,CML10,2441,2,2,0.59018796,GS
959,2018,CML10,2441,2,2,0.50021164,GS
960,2018,CML52,2445,2,2,0.89960643,GS
961,2018,CML52,2445,2,2,0.76989926,GS
962,2018,CML52,2445,2,2,0.76513957,GS
963,2018,CML52,2445,2,2,0.80292148,GS
964,2018,CML52,2445,2,2,0.53267539,GS
965,2019,CML258,1259,3,1,0.46062131,PP
966,2019,CML258,1259,3,1,0.34977005,PP
967,2019,CML258,1259,3,1,0.44909883,PP
968,2019,CML258,1259,3,1,0.58688469,PP
969,2019,CML258,1259,3,1,0.63926459,PP
970,2019,CML258,1259,3,1,0.32830192,PP
971,2019,CML258,1259,3,1,0.41117597,PP
972,2019,CML258,1259,3,1,0.71502122,PP
973,2019,CML258,1259,3,1,0.47309966,PP
974,2019,CML258,1259,3,1,0.28359003,PP
975,2019,M162W,1263,3,1,0.64278218,PP
976,2019,M162W,1263,3,1,0.90364509,PP
977,2019,M162W,1263,3,1,0.62166086,PP
978,2019,M162W,1263,3,1,0.67989801,PP
979,2019,M162W,1263,3,1,0.35321354,PP
980,2019,M162W,1263,3,1,0.69638749,PP
981,2019,M162W,1263,3,1,0.64661732,PP
982,2019,M162W,1263,3,1,0.86549415,PP
983,2019,M162W,1263,3,1,0.49819633,PP
984,2019,M162W,1263,3,1,0.5711543,PP
985,2019,M162W,1263,3,1,0.84867394,PP
986,2019,M162W,1263,3,1,0.58033702,PP
987,2019,Tx303,1265,3,1,0.60363725,PP
988,2019,Tx303,1265,3,1,0.28290514,PP
989,2019,Tx303,1265,3,1,0.69525242,PP
990,2019,Tx303,1265,3,1,0.397082,PP
991,2019,Tx303,1265,3,1,0.52547799,PP
992,2019,Tx303,1265,3,1,0.51152836,PP
993,2019,Tx303,1265,3,1,0.92678838,PP
994,2019,Tx303,1265,3,1,0.57134005,PP
995,2019,Tx303,1265,3,1,0.66429675,PP
996,2019,Tx303,1265,3,1,0.57663694,PP
997,2019,Tx303,1265,3,1,0.35788871,PP
998,2019,Oh43,1267,3,1,0.70542563,PP
999,2019,Oh43,1267,3,1,0.60301952,PP
1000,2019,Oh43,1267,3,1,0.61681657,PP
1001,2019,Oh43,1267,3,1,0.53703578,PP
1002,2019,Oh43,1267,3,1,0.76116395,PP
1003,2019,Oh43,1267,3,1,0.63640865,PP
1004,2019,Oh43,1267,3,1,0.6920036,PP
1005,2019,Tzi8,1270,5,1,0.44828819,PP
1006,2019,Tzi8,1270,5,1,0.43374381,PP
1007,2019,Tzi8,1270,5,1,0.72831756,PP
1008,2019,Tzi8,1270,5,1,0.69473913,PP
1009,2019,Tzi8,1270,5,1,0.73426058,PP
1010,2019,Tzi8,1270,5,1,0.60637804,PP
1011,2019,Tzi8,1270,5,1,0.78745329,PP
1012,2019,Tzi8,1270,5,1,0.53073108,PP
1013,2019,Tzi8,1270,5,1,0.87304074,PP
1014,2019,Tzi8,1270,5,1,0.57897579,PP
1015,2019,Tzi8,1270,5,1,0.67462084,PP
1016,2019,Tzi8,1270,5,1,0.66421272,PP
1017,2019,Tzi8,1270,5,1,0.50624335,PP
1018,2019,CML103,1271,3,1,0.38953246,PP
1019,2019,CML103,1271,3,1,0.51140642,PP
1020,2019,CML103,1271,3,1,0.64753406,PP
1021,2019,CML103,1271,3,1,0.82091754,PP
1022,2019,CML103,1271,3,1,0.50855061,PP
1023,2019,CML103,1271,3,1,0.72405661,PP
1024,2019,CML103,1271,3,1,0.61758021,PP
1025,2019,CML103,1271,3,1,0.55925823,PP
1026,2019,CML103,1271,3,1,0.57194212,PP
1027,2019,CML103,1271,3,1,0.56684443,PP
1028,2019,CML103,1271,3,1,0.74432245,PP
1029,2019,CML103,1271,3,1,0.48678496,PP
1030,2019,W64A,1273,2,1,0.1906063,PP
1031,2019,W64A,1273,2,1,0.47613536,PP
1032,2019,W64A,1273,2,1,0.42696303,PP
1033,2019,W64A,1273,2,1,0.65463383,PP
1034,2019,W64A,1273,2,1,0.36499748,PP
1035,2019,W64A,1273,2,1,0.24640799,PP
1036,2019,W64A,1273,2,1,0.47036341,PP
1037,2019,W64A,1273,2,1,0.49165049,PP
1038,2019,W64A,1273,2,1,0.70283481,PP
1039,2019,W64A,1273,2,1,0.72760372,PP
1040,2019,W64A,1273,2,1,0.46456067,PP
1041,2019,LH123Ht,1276,2,1,0.49762708,PP
1042,2019,LH123Ht,1276,2,1,0.65951856,PP
1043,2019,LH123Ht,1276,2,1,0.66579228,PP
1044,2019,LH123Ht,1276,2,1,0.83734429,PP
1045,2019,LH123Ht,1276,2,1,0.38383135,PP
1046,2019,LH123Ht,1276,2,1,0.4174235,PP
1047,2019,LH123Ht,1276,2,1,0.58456077,PP
1048,2019,LH123Ht,1276,2,1,0.46498414,PP
1049,2019,LH123Ht,1276,2,1,0.79253379,PP
1050,2019,LH123Ht,1276,2,1,0.77660088,PP
1051,2019,LH123Ht,1276,2,1,0.55581282,PP
1052,2019,LH123Ht,1276,2,1,0.35872077,PP
1053,2019,LH123Ht,1276,2,1,0.20193013,PP
1054,2019,LH123Ht,1276,2,1,0.57167672,PP
1055,2019,LH123Ht,1276,2,1,0.71914744,PP
1056,2019,LH123Ht,1276,2,1,0.64040544,PP
1057,2019,NC350,1279,3,1,0.83248458,PP
1058,2019,NC350,1279,3,1,0.81741585,PP
1059,2019,NC350,1279,3,1,0.72312466,PP
1060,2019,NC350,1279,3,1,0.96544242,PP
1061,2019,NC350,1279,3,1,0.95445134,PP
1062,2019,NC350,1279,3,1,0.78378037,PP
1063,2019,NC350,1279,3,1,0.74790171,PP
1064,2019,LH211,1284,3,1,0.36334759,PP
1065,2019,LH211,1284,3,1,0.36963802,PP
1066,2019,LH211,1284,3,1,0.65569002,PP
1067,2019,LH211,1284,3,1,0.49986848,PP
1068,2019,LH211,1284,3,1,0.45020821,PP
1069,2019,LH211,1284,3,1,0.31196245,PP
1070,2019,LH211,1284,3,1,0.62624575,PP
1071,2019,LH211,1284,3,1,0.44577488,PP
1072,2019,LH211,1284,3,1,0.73818542,PP
1073,2019,LH211,1284,3,1,0.44117915,PP
1074,2019,LH211,1284,3,1,0.56518727,PP
1075,2019,LH211,1284,3,1,0.49602679,PP
1076,2019,LH211,1284,3,1,0.44881126,PP
1077,2019,LH211,1284,3,1,0.47173392,PP
1078,2019,LH211,1284,3,1,0.29148338,PP
1079,2019,W64A,1288,3,2,0.56408493,PP
1080,2019,W64A,1288,3,2,0.47268895,PP
1081,2019,W64A,1288,3,2,0.76796519,PP
1082,2019,W64A,1288,3,2,0.64308431,PP
1083,2019,W64A,1288,3,2,0.6814384,PP
1084,2019,W64A,1288,3,2,0.90784616,PP
1085,2019,W64A,1288,3,2,0.64623109,PP
1086,2019,W64A,1288,3,2,0.43276956,PP
1087,2019,W64A,1288,3,2,0.75592942,PP
1088,2019,W64A,1288,3,2,0.84177748,PP
1089,2019,W64A,1288,3,2,0.94878469,PP
1090,2019,W64A,1288,3,2,0.74244169,PP
