stalk_width.x,stalk_width.y,leftmost_single_root_width.x,leftmost_single_root_width.y,num_whorls.x,num_whorls.y,w1.x,w1.y,w2.x,w2.y,w3.x,w3.y,w4.x,w4.y,root_heightonstalk_left.x,root_heightonstalk_left.y,root_heightonstalk_right.x,root_heightonstalk_right.y,stalk_to_leftmost_rootgrounding.x,stalk_to_leftmost_rootgrounding.y,stalk_to_rightmost_rootgrounding.x,stalk_to_rightmost_rootgrounding.y,root_angledeg_left.x,root_angledeg_left.y,root_angledeg_right.x,root_angledeg_right.y,spread_width.x,spread_width.y
0.690446368,0.751005608,0.28181223,0.243004786,2,2,4,4,0,0,0,0,0,0,0.099635618,3.655421475,0.099635618,3.523297807,0.441243453,2.055257054,0.754383967,1.570803606,77.27564431,29.34682757,82.47617956,24.028906,1.886073787,4.377066267
0.615961561,0.729862981,0.269322044,0.243867397,2,2,2,5,0,0,0,0,0,0,2.959099965,3.024711896,2.651470761,3.327183086,1.61139107,1.436738151,0.864291574,1.7543329,28.57069855,25.40771811,18.05425157,27.80145878,3.091644205,3.920934031
0.64304038,0.66957115,0.257783056,0.271217712,2,2,1,2,0,0,0,0,0,0,5.621536025,5.690098918,5.41567696,5.504046637,2.042755344,1.550435672,1.187648456,1.767496667,19.97014661,15.24190778,12.36906153,17.80321434,3.873444181,3.987503489
0.875837321,0.687848485,0.330003987,0.252166667,2,2,3,3,0,0,0,0,0,0,6.439393939,6.060606061,5.940988836,5.712121212,2.192982456,1.590909091,1.475279107,1.727272727,18.80664931,14.7083039,13.94572888,16.82464822,4.544098884,4.006030303
0.72855382,0.6384929,0.247626345,0.304138008,2,2,6,5,0,0,0,0,0,0,3.49801779,3.439094742,3.414731652,3.078544486,1.349235433,1.442201021,1.249292068,1.164854671,21.09233951,22.75097634,20.09523119,20.72555887,3.327081321,3.245548591
0.591931614,0.704530396,0.152424061,0.29798189,2,2,7,5,0,0,0,0,0,0,3.217538311,3.961680747,2.931231935,3.782231793,1.363363691,1.407984098,0.681681845,1.214731379,22.96377306,19.5652485,13.09189306,17.80535021,2.63697715,3.327245873
0.773339665,0.776095238,0.234258012,0.178571429,2,2,5,6,0,0,0,0,0,0,2.098195552,2.297619048,2.14236809,2.297619048,1.413521214,1.476190476,0.894493893,0.976190476,33.96752676,32.72021952,22.66179379,23.01920544,3.081354772,3.228476191
0.87423231,0.917823862,0.189974512,0.187445199,2,2,3,4,5,1,0,0,0,0,1.929845855,1.753634714,1.674960554,1.549723701,1.52931181,1.406985991,1.201602136,1.090923921,38.3951645,38.74096369,35.6553281,35.14352918,3.605146256,3.415733774
0.988254018,1.165143018,0.186015311,0.183324371,2,2,6,4,0,0,0,0,0,0,2.696445953,2.087014417,2.656985768,2.496735039,1.039118196,1.421218407,1.249572515,1.498041023,21.07495924,34.25414277,25.18746228,30.96375653,3.276944729,4.084402448
0.823970038,0.918264669,0.178751561,0.329600499,2,2,7,2,0,0,0,0,0,0,2.222222222,2.297128589,2.172284644,2.52184769,0.88639201,1.235955056,1.048689139,1.448189763,21.74589034,28.28218339,25.76932762,29.86691685,2.759051186,3.602409488
1.009049642,0.890750135,0.209829483,0.264182525,2,2,4,4,0,0,0,0,0,0,4.190187977,3.836942806,4.161089449,4.223212216,1.309433743,1.776839286,1.353081534,1.223186465,17.35402464,24.84825297,18.01322094,16.15282139,3.671564919,3.890775887
0.685011535,0.664501637,0.161717645,0.167470572,2,2,6,6,0,0,0,0,0,0,0.756617301,0.435327715,0.620178115,0.444034269,0.657388802,0.287316292,0.396913994,0.565926029,40.9858243,33.42481118,32.61924307,51.88172363,1.739314331,1.517743958
0.862059925,0.818016641,0.22227216,0.171399353,2,2,6,7,0,0,0,0,0,0,1.098626717,0.734724677,0.786516854,0.814154372,0.549313358,0.615580135,0.736579276,0.853869219,26.56505118,39.95754893,43.12212255,46.36392753,2.147952559,2.287465994
0.926025821,0.750999792,0.186117858,0.194563633,2,2,6,10,0,0,0,0,0,0,2.428735779,2.291189336,2.262559121,2.009997917,1.099322511,1.041449698,1.035408411,0.718600292,24.35300918,24.44395478,24.59011717,19.67262805,3.060756743,2.511049781
0.864820991,0.819425532,0.164167237,0.203244681,2,2,7,6,0,0,0,0,0,0,1.910462266,2.106382979,1.965677938,1.893617021,1.071184045,0.936170213,0.993882104,1.234042553,29.27907221,23.96248897,26.8219812,33.09169994,2.929887139,2.989638298
0.812812424,0.877755853,0.204227855,0.243611294,2,2,7,4,0,0,0,0,0,0,1.499633423,1.705279057,1.266357113,1.55911228,1.255248717,0.98662574,1.077514385,1.157153646,39.93057987,30.05244771,40.39370215,36.58234282,3.145575526,3.021535238
0.921278811,0.715012778,0.285698722,0.25279378,2,2,3,3,1,3,0,0,0,0,2.51791594,2.187378178,2.227387178,2.241521202,1.706856479,1.602633517,1.779488669,1.342747001,34.13274134,36.22923672,38.62181371,30.92303459,4.407623959,3.660393295
0.752881579,0.646166667,0.223684211,0.169572917,2,2,2,3,4,3,0,0,0,0,1.815789474,1.635416667,1.789473684,1.458333333,1.407894737,1.145833333,1.157894737,1.114583333,37.78865155,35.01650557,32.90524292,37.39016284,3.318671053,2.906583333
0.741279282,0.760023533,0.230294939,0.238333629,2,2,2,2,2,6,0,0,0,0,1.104502974,1.665038629,1.16518995,1.187727555,1.14091516,1.309830388,1.225876927,1.320930646,45.92903932,38.19094982,46.45389547,48.03939957,3.108071368,3.390784566
0.702180329,0.716320796,0.226125869,0.242117143,2,2,8,5,0,0,0,0,0,0,3.260973055,2.994218854,3.201466248,2.902089044,1.606683805,1.439528295,1.035418452,1.370430937,26.2295014,25.67681568,17.9222486,25.27772224,3.344282586,3.526280029
0.84631535,0.902075741,0.219138689,0.187906037,2,0,7,0,0,0,0,0,0,0,3.263746542,3.268103312,3.005034926,3.555300269,1.452765229,1.158691174,1.751278632,1.812311837,23.99489609,19.52173028,30.23283923,27.01018146,4.050359211,3.873078751
0.869632353,0.826081596,0.312647059,0.173288216,1,1,5,8,0,0,0,0,0,0,1.058823529,2.548154643,2.014705882,1.534372688,1.235294118,1.082280735,0.779411765,0.767186344,49.39870536,23.01244504,21.14952609,26.56505118,2.884338235,2.675548675
0.8015625,0.665616923,0.2304875,0.132115631,1,1,5,5,0,0,0,0,0,0,1.5125,0.749299568,1.4,0.488673631,0.525,0.499533045,0.45,0.542970701,19.14226819,33.69006753,17.81888891,48.0127875,1.7765625,1.70812067
0.615295918,0.7,0.193612245,0.172488889,1,1,7,4,0,0,0,0,0,0,0.765306122,0.944444444,0.540816327,0.655555556,0.448979592,0.855555556,0.704081633,0.844444444,30.39872771,42.17287542,52.47155918,52.17724585,1.768357143,2.4
0.865641065,1.032027246,0.250967069,0.217568544,1,1,5,8,0,0,0,0,0,0,1.336081845,1.393236782,1.437878557,1.599642231,1.081590065,0.860022705,0.63622945,0.928824521,38.99099404,31.68636769,23.86833001,30.14138555,2.583460579,2.820874471
0.656522505,0.61188,0.121054641,0.14422,1,1,8,5,0,0,0,0,0,0,0.880824452,1,1.174432602,1.1,0.704659561,0.85,0.557855486,0.54,38.65980825,40.36453657,25.40771811,26.14684124,1.919037553,2.00188
0.730663356,0.849612348,0.183529444,0.181126332,1,1,7,5,0,0,0,0,0,0,0.83661683,1.438831811,0.701678631,1.343702435,0.674690992,0.570776256,0.78264155,0.761035008,38.88449643,21.63794123,48.12213046,29.52598731,2.187995898,2.181423611
0.874325249,0.754316617,0.295547277,0.139065656,1,1,7,8,0,0,0,0,0,0,0.886996629,0.923050192,1.026381814,1.075081989,0.734940064,0.651564842,0.658911782,0.477814217,39.64417496,35.21759297,32.69946112,23.96248897,2.268177095,1.883695676
0.897435897,0.886605524,0.164179487,0.211875542,1,1,7,6,0,0,0,0,0,0,0.743589744,0.919769795,0.666666667,0.762094973,0.628205128,0.709536699,1.012820513,0.867211521,40.19204604,37.64762064,56.64597425,48.69138599,2.538461539,2.463353744
0.72887301,0.919247631,0.137360728,0.343232923,1,1,8,5,0,0,0,0,0,0,0.803596638,0.76014708,0.608127186,0.689435723,0.542970701,0.972281148,0.586408357,0.813180597,34.04593736,51.98105741,43.95837332,49.70785224,1.858252069,2.704709376
0.8916051,0.868421053,0.222780044,0.189763158,1,1,7,5,0,0,0,0,0,0,1.041161537,0.75,0.98411159,0.934210526,0.798699261,1.618421053,0.67033688,1.513157895,37.49265333,65.13630343,34.2611029,58.3091787,2.360641241,4
0.832697368,0.898985294,0.273802632,0.188323529,1,1,5,8,0,0,0,0,0,0,0.77631579,1.220588235,0.881578947,0.470588235,1.592105263,1.529411765,0.77631579,0.764705882,64.0059842,51.40744028,41.36704926,58.39249775,3.201118421,3.193102941
0.97768027,0.89,0.340717751,0.17205,1,1,9,5,0,0,0,0,0,0,0.820490868,0.99,0.570776256,0.67,0.796708524,0.93,0.761035008,0.62,44.15747574,43.21008939,53.13010235,42.78034445,2.535423801,2.44
0.6543125,0.874881579,0.19525,0.200421053,2,2,4,4,7,7,0,0,0,0,0.95,0.973684211,1.4,0.881578947,0.8625,0.578947368,0.45,1.157894737,42.23614263,30.7354877,17.81888891,52.71567356,1.9668125,2.611723684
0.746437632,0.786071429,0.204201976,0.203428571,1,1,6,9,0,0,0,0,0,0,1.092999406,0.678571429,0.620715712,0.726190476,0.688184811,0.738095238,0.458789874,0.452380952,32.19573393,47.40597052,36.46923439,31.92087622,1.893412317,1.976547619
0.736992934,0.654320475,0.183198116,0.166092264,1,1,6,5,0,0,0,0,0,0,1.007589636,1.13150355,0.85056268,0.965411286,0.745878042,0.809699788,0.680450144,0.487896026,36.51105612,35.58737056,38.65980825,26.8109543,2.16332112,1.95191629
0.705194064,0.69534375,0.204587614,0.20225,1,1,4,6,0,0,0,0,0,0,0.630232116,0.989583333,0.844273212,0.885416667,0.689687976,0.697916667,0.737252664,0.927083333,47.5791475,35.19390724,41.12874377,46.31691241,2.132134703,2.32034375
0.8220625,0.728693182,0.2704125,0.160704546,1,2,6,4,0,2,0,0,0,0,0.725,2.409090909,0.625,0.829545455,0.8875,0.363636364,0.7,0.829545455,50.75456533,8.58362148,48.2397003,45,2.4095625,1.921875
0.878797297,0.76525,0.308162162,0.191964286,1,2,6,5,0,5,0,0,0,0,1.945945946,0.964285714,1.716216216,1.023809524,1.256756757,0.25,0.567567568,0.428571429,32.85572195,14.53445508,18.29949806,22.71441235,2.703121622,1.443821429
0.873216402,0.806311727,0.185114956,0.24134408,1,1,7,8,0,0,0,0,0,0,0.794027021,1.169258713,0.888836217,0.987626291,0.711068974,0.80599387,0.616259777,0.658417528,41.84515714,34.5792876,34.73485954,33.69006753,2.200545153,2.270723124
0.964512589,0.736355556,0.268151129,0.113311111,1,1,5,7,0,0,0,0,0,0,1.280473609,0.877777778,0.981142116,0.9,1.014401171,0.566666667,0.731699205,0.6,38.38653952,32.8450583,36.71420298,33.69006753,2.710612964,1.903022222
0.788992202,0.790697674,0.14683427,0.1875,1,1,6,6,0,0,0,0,0,0,0.940720947,0.895348837,0.681681845,0.802325581,0.763483667,0.720930233,0.613513661,0.5,39.0625839,38.84083697,41.9872125,31.9306821,2.165989529,2.011627907
0.773398284,0.752123015,0.269876397,0.267109007,1,1,6,5,0,0,0,0,0,0,1.039024127,1.140238473,1.173962325,0.83617488,0.593728073,0.78187781,1.241431424,0.716721326,29.7448813,34.43898931,46.60002472,40.60129465,2.608557781,2.250722151
0.752308824,0.663402174,0.191176471,0.139195652,1,2,4,4,0,6,0,0,0,0,0.970588235,0.880434783,1.264705882,0.641304348,0.529411765,0.695652174,0.617647059,0.586956522,28.61045967,38.31309067,26.02959219,42.46644111,1.899367647,1.94601087
0.632939018,0.756616279,0.152053812,0.23022093,1,1,4,5,0,0,0,0,0,0,0.484986505,0.779069767,0.274122807,0.872093023,0.811825236,0.744186047,0.442813765,0.779069767,59.14579549,43.68811222,58.24051992,41.77547739,1.88757802,2.279872093
0.826986883,0.994885714,0.069335483,0.282842857,1,1,9,8,0,0,0,0,0,0,1.426400819,1.5,1.302365965,1.228571429,0.89925269,0.914285714,0.465130702,0.685714286,32.22875744,31.36330221,19.65382406,29.16761338,2.191370275,2.594885714
0.744444444,0.571086333,0.216944444,0.119480612,1,1,6,8,0,0,0,0,0,0,1.263888889,1.255721996,1.236111111,0.970735443,0.75,0.73918387,0.375,0.650125572,30.68517309,30.48330004,16.87626462,33.81120007,1.869444444,1.960395775
0.781425,0.896993338,0.2401125,0.28996117,2,2,5,3,6,6,0,0,0,0,0.975,0.890598839,0.875,0.712479071,1.2125,1.335898258,0.675,1.211214421,51.19641343,56.30993247,37.64762064,59.53445508,2.668925,3.444106017
0.443849408,0.241897436,0.438557861,0.480551282,1,1,7,7,0,0,0,0,0,0,0.068436628,0.750628205,0.064450029,0.961538462,0.060463429,1.717948718,0.055147963,1.525641026,41.46044083,66.39790338,40.55261515,57.77873319,0.559460799,3.48548718
0.406007937,0.517315855,0.140412698,0.270074906,1,1,6,4,0,0,0,0,0,0,0.412698413,0.474406991,0.222222222,0.349563046,0.468253968,0.299625468,0.396825397,0.511860175,48.60846885,32.27564431,60.75117366,55.6697828,1.271087302,1.328801498
0.765244062,0.624536864,0.16808228,0.166843595,1,1,4,4,0,0,0,0,0,0,2.83122739,3.028599975,2.743843828,2.643520253,1.144724654,1.519503768,1.511735612,0.895050164,22.01451714,26.64375412,28.85280457,18.70520993,3.421704329,3.039090796
0.844139778,0.636321902,0.089274327,0.175561218,1,1,5,4,0,0,0,0,0,0,2.435913787,2.031400634,2.397653361,1.859248038,0.879989797,0.619749346,0.905496748,0.952577698,19.8625855,16.96614811,20.68952379,27.12813653,2.629626323,2.208648946
0.744272692,0.965126011,0.111328883,0.15810704,1,1,6,5,0,0,0,0,0,0,1.285061849,1.278712917,1.238836603,0.836975728,0.665643548,1.022970334,0.878279681,0.918348368,27.38350664,38.65980825,35.33493349,47.65419551,2.288195921,2.906444713
0.999306634,0.794401866,0.194142445,0.138030913,1,1,4,4,0,0,0,0,0,0,5.546927002,4.716376592,5.311182605,4.395970574,1.289660528,1.115012944,1.456068338,1.678927537,13.08873279,13.30125134,15.33104063,20.90306674,3.7450355,3.588342347
0.944533217,0.985243446,0.202922235,0.151885144,1,1,3,4,0,0,0,0,0,0,3.159500291,3.358302122,3.06265737,3.233458177,0.883691652,1.011235955,1.718961844,1.485642946,15.62595999,16.75784883,29.30396481,24.67686317,3.547186713,3.482122347
1.045028143,0.968071764,0.21831287,0.183481071,1,1,5,8,0,0,0,0,0,0,2.838007932,2.657143465,2.481772627,2.625257743,1.745552996,1.434857471,1.104329446,1.147885977,31.59412476,28.36904629,23.98791986,23.61720785,3.894910585,3.550815212
0.823583333,0.689443182,0.223666667,0.176409091,1,1,5,3,0,0,0,0,0,0,1.80952381,1.977272727,2.202380952,2.090909091,1.190476191,0.818181818,0.702380952,0.784090909,33.34070735,22.4794344,17.68846625,20.55604522,2.716440476,2.291715909
0.874831854,0.866963872,0.145403359,0.200881873,1,1,2,4,0,0,0,0,0,0,1.345170837,1.55911228,1.441254468,1.668737363,0.932011223,0.962264611,0.576501787,0.840458964,34.71642935,31.68236603,21.80140949,26.73209379,2.383344863,2.669687447
0.779631266,0.78975812,0.107179392,0.183640275,1,1,2,3,0,0,0,0,0,0,1.766948759,2.033160187,1.987817353,2.151214649,0.964847019,1.180544625,0.802101739,0.99690435,28.63686325,30.14138555,21.97450799,24.86369657,2.546580024,2.967207094
0.713240427,0.759330722,0.178475269,0.097895788,1,1,1,2,0,0,0,0,0,0,1.445951336,1.468724801,1.421021141,1.459125293,1.034603111,0.710363629,0.585859593,0.585570019,35.58437361,25.81120284,22.40540888,21.86637066,2.333703131,2.055264371
0.745173402,0.771744186,0.183199662,0.13,1,1,2,4,0,0,0,0,0,0,1.61071738,2.023255814,1.333007487,1.686046512,1.244140321,0.976744186,1.210815134,0.837209302,37.68299277,25.76932762,42.24991483,26.40677595,3.200128857,2.585697674
0.829856651,0.826980769,0.153269713,0.173346154,1,1,5,3,0,0,0,0,0,0,2.406149956,2.307692308,2.365367754,2.153846154,1.406985991,1.163461539,1.019555066,0.875,30.31678025,26.75571862,23.31770839,22.10944834,3.256397708,2.865442308
0.676749821,0.678485702,0.286733256,0.199553851,1,1,3,4,0,0,0,0,0,0,3.251168195,3.457002713,3.547852746,3.965769151,1.186738201,1.369755792,0.7911588,0.965351701,20.05304336,21.61477894,12.57107681,13.68092536,2.654646822,3.013593196
0.779160092,0.864302326,0.20200267,0.181627907,1,1,5,3,0,0,0,0,0,0,3.301371526,3.441860465,3.47129506,3.488372093,0.861755067,1.697674419,1.359388275,0.825581395,14.62944863,26.25450799,21.38572793,13.3150129,3.000303435,3.38755814
0.570703842,0.804745548,0.295158012,0.204182806,1,1,5,5,0,0,0,0,0,0,1.25393391,2.582279715,1.737477052,2.631001973,0.803173354,0.925722917,0.622869132,1.157153646,32.64049127,19.72227776,19.72227776,23.74060453,1.996746328,2.88762211
0.864504388,0.85821908,0.244901775,0.169154051,1,1,5,4,0,0,0,0,0,0,3.265855604,3.201466248,3.228460311,3.14195944,1.632927802,1.642387889,1.632927802,1.440064743,26.56505118,27.15832946,26.82989881,24.62356479,4.130359992,3.940671713
0.822222222,0.800311111,0.155955556,0.149488889,1,1,4,4,0,0,0,0,0,0,2.677777778,2.611111111,3.1,2.7,1.455555556,0.677777778,1.277777778,1.444444444,28.52710829,14.55137646,22.40078962,28.14586463,3.555555556,2.922533333
0.8140375,0.775714352,0.176775,0.202195156,1,1,4,4,0,0,0,0,0,0,2.575,2.593433057,2.675,2.871300885,1.4625,1.296716529,1.4625,0.96095957,29.59489269,26.56505118,28.6667055,18.50423026,3.7390375,3.033390451
0.762810379,0.767496985,0.279480145,0.124755687,1,1,3,3,0,0,0,0,0,0,3.766390775,1.632220235,4.126755324,1.777768537,1.522830838,1.16438641,1.325211569,1.102008567,22.01451714,35.50314146,17.80321434,31.79407202,3.610852785,3.033891962
0.528947368,0.532411488,0.12131579,0.129080538,1,1,4,5,0,0,0,0,0,0,3.013157895,2.353117257,3.210526316,2.469525884,0.802631579,0.756656079,0.513157895,0.42406,14.91584344,17.82544225,9.081118388,9.743641287,1.844736842,1.713127567
0.652007408,0.62723598,0.217202433,0.205501092,1,1,4,5,0,0,0,0,0,0,2.366363345,2.044324676,2.526407243,2.29986526,1.017421921,0.766621754,0.548721935,0.871161084,23.26536878,20.55604522,12.25400991,20.74608028,2.218151264,2.265018817
0.952757794,0.728772624,0.197821743,0.125152767,1,1,2,2,0,0,0,0,0,0,3.996802558,1.876855031,3.856914468,1.658616074,2.657873701,1.134842577,2.098321343,1.425827853,33.62390615,31.15930451,28.54802332,40.68397248,5.708952838,3.289443054
1.067983546,0.858574395,0.193749655,0.074532872,1,1,8,3,0,0,0,0,0,0,6.349732207,2.726643599,6.184087019,2.574394464,0.427916736,1.647058824,2.139583678,1.245674741,3.855407809,31.13453331,19.08470633,25.82099197,3.63548396,3.751307959
0.850613898,0.870013158,0.288006562,0.160078947,1,1,2,4,0,0,0,0,0,0,1.21754287,1.039473684,1.332889037,1.184210526,1.063747981,1.184210526,1.102196704,0.75,41.14319901,48.72405797,39.58813085,32.3474435,3.016558583,2.804223684
0.940118421,0.825236291,0.113184211,0.152774383,1,1,4,7,0,0,0,0,0,0,4.039473684,3.045302697,4.013157895,2.912898232,1.27631579,1.812922676,1.421052632,0.896276379,17.53449991,30.76608829,19.49897098,17.10272897,3.637486842,3.534435346
1.170333333,0.833394753,0.223,0.145668747,1,1,8,7,0,0,0,0,0,0,4.12962963,2.78692678,4.777777778,3.017251307,1.351851852,0.955846788,2.074074074,0.898265656,18.12607969,18.93069721,23.46607587,16.57879078,4.596259259,2.687507198
0.80583178,0.929718659,0.148311581,0.120513097,1,1,8,8,0,0,0,0,0,0,1.367308888,3.530236068,1.305158484,3.867090654,0.94261446,0.970141209,1.305158484,1.630376199,34.58214425,15.36608521,45,22.86042374,3.053604723,3.530236068
0.555245283,0.633275782,0.047169811,0.104998119,1,1,6,5,0,0,0,0,0,0,0.820754717,1.571596166,0.830188679,0.97394692,0.433962264,0.575514089,0.896226415,0.608716825,27.86700385,20.11258829,47.19057386,32.00538321,1.885433962,1.817506696
1.086103114,0.895631434,0.136613452,0.183038576,1,1,5,8,0,0,0,0,0,0,4.082700864,4.063124552,4.422925936,3.761454052,1.059931955,1.131264377,1.073017535,1.216109205,14.55357279,15.558387,13.63669779,17.91644914,3.219052604,3.243005015
1.115388189,1.089039299,0.172675742,0.14127184,1,1,8,4,0,0,0,0,0,0,2.741253543,3.056298861,2.764484505,2.846424262,1.231240998,1.3641849,0.94085397,1.10184165,24.18735352,24.05368791,18.79529489,21.16125982,3.287483158,3.555065848
1.063875925,1.221008354,0.060092868,0.248291173,1,1,5,7,0,0,0,0,0,0,3.111299675,3.476076415,3.00523264,3.446865689,1.166737378,1.811065023,1.449582803,1.460536309,20.55604522,27.51989243,25.75047413,22.96377306,3.680196106,4.492609686
0.909874267,0.965824772,0.236088705,0.147081906,1,1,6,7,0,0,0,0,0,0,2.407108653,2.830098935,2.4711275,2.830098935,1.434022176,1.474505327,1.254769404,1.581525875,30.78414653,27.51989243,26.92018576,29.19748605,3.598665847,4.021855974
0.94057371,0.859968837,0.118353446,0.13965856,1,1,5,5,0,0,0,0,0,0,2.231421944,1.795271323,2.202061129,1.975927557,1.409319123,0.948445227,1.438679938,0.700042906,32.27564431,27.84757826,33.15792388,19.50850899,3.788572771,2.50845697
0.860098232,0.933105241,0.115411602,0.114372042,1,1,8,7,0,0,0,0,0,0,1.889952695,1.76623492,1.889952695,1.855102086,0.826146986,0.722045722,0.916683642,0.810912888,23.61137717,22.23499089,25.87477398,23.61137717,2.602928861,2.466063851
0.82152439,0.806441861,0.189317073,0.209627907,1,1,8,7,0,0,0,0,0,0,2.585365854,2.534883721,2.780487805,2.418604651,0.475609756,1.162790698,1.134146342,0.581395349,10.42371721,24.641662,22.1902889,13.51656811,2.431280488,2.550627907
0.969256399,0.846256376,0.169316977,0.16661113,1,1,7,10,0,0,0,0,0,0,2.998636983,2.537615667,2.665455096,2.524799426,1.514463123,1.0381155,1.438739967,1.345705278,26.79608129,22.24902366,28.35896345,28.05738923,3.922459488,3.230077154
0.861423221,0.891686372,0.245280899,0.153186801,1,1,3,2,0,0,0,0,0,0,3.832709114,3.26472485,3.607990013,3.358770421,1.360799001,1.558469476,1.248439451,1.11511178,19.54734844,25.51823482,19.08668242,18.36616641,3.470661673,3.565267627
0.955909048,0.852176597,0.249227732,0.194339019,1,1,4,4,0,0,0,0,0,0,2.515843445,1.520417029,2.276997548,2.092002378,1.289767842,1.005990215,1.019075826,0.845946317,27.14231909,33.49077866,24.1110195,22.01700877,3.264752715,2.704113128
0.968197266,0.767969107,0.211220263,0.195864303,1,1,4,3,0,0,0,0,0,0,2.145816278,1.235311215,2.121009154,1.57787651,1.438813227,1.733588008,0.96747786,1.733588008,33.84265246,54.52728338,24.51964269,47.69217589,3.374488353,4.235145123
0.744546512,0.977832786,0.105290698,0.180701092,1,1,6,5,0,0,0,0,0,0,0.88372093,1.665038629,0.895348837,1.354231418,1.104651163,1.232128585,1.069767442,1.920344552,51.34019175,36.50144112,50.07213287,54.808421,2.918965116,4.130305923
0.68540631,0.822358298,0.279259397,0.191136109,1,1,3,2,0,0,0,0,0,0,0.743390791,0.395059675,0.545927612,0.311889217,0.801468197,0.447041211,0.638851461,0.634174741,47.15296279,48.53229458,49.48460601,63.8118893,2.125725968,1.90357425
0.696454147,0.662588069,0.165373065,0.217803741,1,1,5,5,0,0,0,0,0,0,0.658350658,0.784062548,0.716100716,0.761976279,0.935550936,0.596329262,0.750750751,1.049097776,54.86580694,37.25528945,46.35319195,54.00850374,2.382755833,2.308015107
0.898252215,0.528147381,0.260602015,0.130854785,1,1,5,7,0,0,0,0,0,0,1.043815997,1.082591558,1.383663066,0.842015656,1.614273577,1.258397024,1.844884088,0.573680996,57.11262293,49.29478326,53.13010235,34.26733544,4.35740988,2.360225401
0.734657125,0.718898789,0.142670964,0.200348843,1,1,2,4,0,0,0,0,0,0,1.587602483,2.085985009,1.860101417,1.850280488,0.959670158,1.390656673,0.781953462,0.801395371,31.15202238,33.69006753,22.80101631,23.41845045,2.476280745,2.910950832
0.741526628,0.86986602,0.186520766,0.142862093,1,1,7,5,0,0,0,0,0,0,1.190180126,0.935550936,0.826020535,0.831600832,0.746083064,0.924000924,0.834902476,0.658350658,32.08218716,44.64413017,45.30639162,38.36748538,2.322512168,2.452217602
0.759060686,0.844671053,0.254391022,0.271263158,1,1,4,4,0,0,0,0,0,0,0.711018871,0.907894737,0.288250894,0.894736842,0.835927591,0.868421053,0.691802145,1.473684211,49.61635209,43.72696998,67.38013505,58.73626831,2.286790422,3.186776316
0.703442084,0.737642386,0.117661009,0.270841554,1,1,5,3,0,0,0,0,0,0,0.550530203,0.697129929,0.474302944,0.657669745,0.660636244,0.815510483,1.109530101,0.736590114,50.19442891,49.47489651,66.85421664,48.2397003,2.473608429,2.289742983
0.695337529,0.770055556,0.219411056,0.333916667,1,1,4,3,0,0,0,0,0,0,0.727090955,0.75,0.340823885,0.847222222,0.181772739,0.944444444,0.761173343,0.986111111,14.03624347,51.54629078,65.87901688,49.33231398,1.638283611,2.700611111
0.759223398,0.535430685,0.176881613,0.094036026,1,1,2,2,0,0,0,0,0,0,0.668796167,1.14932921,0.758634458,0.773185105,0.499101617,0.574664605,0.519065682,0.501525473,36.73282666,26.56505118,34.38034472,32.9694039,1.777390697,1.611620763
1.229651861,0.75886012,0.303892986,0.206904467,1,1,5,4,0,0,0,0,0,0,1.303378494,0.814855621,0.994683588,0.791901942,1.251929343,0.688610384,1.028983022,1.032915576,43.84654955,40.20016389,45.97102193,52.52382044,3.510564226,2.480386081
0.766626125,0.842210526,0.158112381,0.205947368,1,1,4,4,0,0,0,0,0,0,3.016297738,3.157894737,2.979810265,3.131578947,1.483823887,1.473684211,1.909511068,1,26.19420989,25.01689348,32.65241186,17.70972452,4.15996108,3.315894737
0.72716921,0.679260759,0.296188226,0.192243611,1,1,5,5,0,0,0,0,0,0,3.359143703,2.742675518,3.700751537,3.088714018,1.594169893,1.371337759,1.110225461,1.153461667,25.38790629,26.56505118,16.69924423,20.47784357,3.431564564,3.204060185
0.627214487,0.811446709,0.263526617,0.170803917,1,1,4,4,0,0,0,0,0,0,3.530103942,1.964245047,3.802488505,1.636870872,1.165805931,1.110225461,0.512082979,1.594169893,18.27564679,29.475889,7.669905186,44.24283113,2.305103397,3.515842063
0.412709832,0.599024446,0.171033174,0.180406196,1,1,4,5,0,0,0,0,0,0,0.909272582,1.326411273,0.709432454,1.2978863,0.71942446,0.912799156,0.469624301,0.513449525,38.35135482,34.53466157,33.50343698,21.58396924,1.601758593,2.025273127
1.001686047,0.862135829,0.261302326,0.171378642,1,1,3,3,0,0,0,0,0,0,3.965116279,3.626744548,3.872093023,3.614775094,1.38372093,1.101189764,1.441860465,1.520120652,19.23763927,16.88988285,20.42394056,22.80820447,3.827267442,3.483446245
0.657901895,0.894384556,0.219303654,0.189353907,1,1,4,5,0,0,0,0,0,0,1.813401034,2.489490124,1.768066008,2.51297588,0.888566507,1.31520233,0.888566507,0.951173114,26.10485401,27.84757826,26.6824604,20.73188849,2.435034908,3.160759999
0.772836059,1.022969466,0.174511368,0.214289658,1,1,4,5,0,0,0,0,0,0,3.166134823,3.326707526,2.430694057,3.202473635,1.894694854,1.352769035,1.196649382,2.001546022,30.89736516,22.12857669,26.21137802,32.00538321,3.864180295,4.377284523
0.825842267,0.657658234,0.167429173,0.199470271,1,1,4,5,0,0,0,0,0,0,0.574272588,2.822175541,2.919218989,2.977440862,0.823124043,0.913325418,1.550535988,0.977258197,55.09750438,17.9328565,27.97489585,18.17091484,3.199502297,2.548241849
