,Year,Accession,Plot.ID,PLOT_ID2,PLOT_ID3,Flexural.Rigidity..EI....IMU,cat
551,2019,Mo18W,1294,3,1,26.86573425,GS
552,2019,Mo18W,1294,3,1,15.00097168,GS
553,2019,Mo18W,1294,3,1,15.01989542,GS
554,2019,Mo18W,1294,3,1,16.93765363,GS
555,2019,Mo18W,1294,3,1,13.83565667,GS
556,2019,Mo18W,1294,3,1,17.90213358,GS
557,2019,Mo18W,1294,3,1,17.41328587,GS
558,2019,Mo18W,1294,3,1,17.53586161,GS
559,2019,Mo18W,1294,3,1,22.12278847,GS
560,2019,CML10,1300,3,1,21.00152815,GS
561,2019,CML10,1300,3,1,18.65997309,GS
562,2019,CML10,1300,3,1,23.45864012,GS
563,2019,CML10,1300,3,1,14.78287705,GS
564,2019,CML10,1300,3,1,7.356826684,GS
565,2019,CML10,1300,3,1,22.48112612,GS
566,2019,CML10,1300,3,1,10.34559877,GS
567,2019,CML10,1300,3,1,20.64221252,GS
568,2019,Ky21,1303,4,2,10.24337362,GS
569,2019,Ky21,1303,4,2,8.245045738,GS
570,2019,Ky21,1303,4,2,8.488427865,GS
571,2019,Ky21,1303,4,2,7.492083612,GS
572,2019,Ky21,1303,4,2,9.930566358,GS
573,2019,Ky21,1303,4,2,5.109855534,GS
574,2019,Ky21,1303,4,2,9.243611628,GS
575,2019,Ky21,1303,4,2,6.278188412,GS
576,2019,Ky21,1303,4,2,6.16484064,GS
577,2019,Ky21,1303,4,2,7.985848648,GS
578,2019,M37W,1304,3,1,18.72608057,GS
579,2019,M37W,1304,3,1,17.71310617,GS
580,2019,M37W,1304,3,1,8.683485013,GS
581,2019,M37W,1304,3,1,9.866815821,GS
582,2019,M37W,1304,3,1,2.663220266,GS
583,2019,M37W,1304,3,1,1.912769924,GS
584,2019,M37W,1304,3,1,18.44888365,GS
585,2019,M37W,1304,3,1,3.916260678,GS
586,2019,M37W,1304,3,1,4.146499525,GS
587,2019,M37W,1304,3,1,10.87835061,GS
588,2019,M37W,1304,3,1,11.63152615,GS
589,2019,M37W,1304,3,1,2.180197926,GS
590,2019,CML69,1307,3,1,16.01554263,GS
591,2019,CML69,1307,3,1,7.268640254,GS
592,2019,CML69,1307,3,1,6.810556834,GS
593,2019,CML69,1307,3,1,7.614256085,GS
594,2019,CML69,1307,3,1,4.293698877,GS
595,2019,CML69,1307,3,1,6.474506804,GS
596,2019,CML69,1307,3,1,9.975812588,GS
597,2019,CML69,1307,3,1,7.081128764,GS
598,2019,CML69,1307,3,1,7.3802586,GS
599,2019,CML69,1307,3,1,7.110928901,GS
600,2019,CML69,1307,3,1,6.152487961,GS
601,2019,CML69,1307,3,1,8.458804929,GS
602,2019,CML341,1308,3,1,19.09464262,GS
603,2019,CML341,1308,3,1,2.623982447,GS
604,2019,CML341,1308,3,1,13.37859856,GS
605,2019,CML341,1308,3,1,3.006716847,GS
606,2019,CML341,1308,3,1,3.4700855,GS
607,2019,CML341,1308,3,1,8.054308934,GS
608,2019,CML341,1308,3,1,8.344850417,GS
609,2019,CML341,1308,3,1,1.691122594,GS
610,2019,CML341,1308,3,1,8.425636557,GS
611,2019,CML341,1308,3,1,13.46218204,GS
612,2019,CML341,1308,3,1,8.835884821,GS
613,2019,CML341,1308,3,1,1.360554474,GS
614,2019,CML341,1308,3,1,9.745819937,GS
615,2019,CML341,1308,3,1,3.38336019,GS
616,2019,CML341,1308,3,1,8.074243037,GS
617,2019,CML341,1308,3,1,13.21525646,GS
618,2019,CML341,1308,3,1,6.338167396,GS
619,2019,CML341,1308,3,1,15.31007861,GS
620,2019,Tzi9,1312,2,1,15.05251619,GS
621,2019,Tzi9,1312,2,1,11.2999596,GS
622,2019,Tzi9,1312,2,1,9.628880994,GS
623,2019,Tzi9,1312,2,1,9.954390792,GS
624,2019,Tzi9,1312,2,1,6.738141127,GS
625,2019,Tzi9,1312,2,1,14.5046596,GS
626,2019,Tzi9,1312,2,1,8.644908906,GS
627,2019,Tzi9,1312,2,1,2.440057018,GS
628,2019,Tzi9,1312,2,1,6.066907085,GS
629,2019,Tzi9,1312,2,1,8.242062793,GS
630,2019,Tzi9,1312,2,1,4.851091339,GS
631,2019,Tzi9,1312,2,1,10.96688599,GS
632,2019,Tzi9,1312,2,1,9.009967224,GS
633,2019,Tzi9,1312,2,1,5.6397349,GS
634,2019,Hickory King,1314,3,1,18.22978352,GS
635,2019,Hickory King,1314,3,1,10.28815812,GS
636,2019,Hickory King,1314,3,1,10.21836674,GS
637,2019,Hickory King,1314,3,1,8.536722139,GS
638,2019,Hickory King,1314,3,1,13.35189613,GS
639,2019,Hickory King,1314,3,1,6.400925543,GS
640,2019,Hickory King,1314,3,1,15.72330476,GS
641,2019,Hickory King,1314,3,1,11.5741389,GS
642,2019,Hickory King,1327,4,2,31.56013473,GS
643,2019,Hickory King,1327,4,2,18.46577621,GS
644,2019,Hickory King,1327,4,2,21.70107619,GS
645,2019,Hickory King,1327,4,2,29.91967358,GS
646,2019,Hickory King,1327,4,2,38.45602078,GS
647,2019,Hickory King,1327,4,2,33.18098454,GS
648,2019,Oh7B,1329,3,1,17.86005562,GS
649,2019,Oh7B,1329,3,1,9.837121023,GS
650,2019,Oh7B,1329,3,1,9.553823662,GS
651,2019,Oh7B,1329,3,1,11.00380889,GS
652,2019,Oh7B,1329,3,1,13.56025867,GS
653,2019,Oh7B,1329,3,1,11.38019533,GS
654,2019,Oh7B,1329,3,1,10.70064005,GS
655,2019,Oh7B,1329,3,1,10.40635169,GS
656,2019,Oh7B,1329,3,1,17.52800716,GS
657,2019,Oh7B,1329,3,1,13.58533659,GS
658,2019,Oh7B,1329,3,1,16.3758412,GS
659,2019,Oh7B,1329,3,1,5.043344472,GS
660,2019,Oh7B,1329,3,1,14.63280337,GS
661,2019,CML52,1331,3,1,15.12575992,GS
662,2019,CML52,1331,3,1,13.38637917,GS
663,2019,CML52,1331,3,1,15.97173452,GS
664,2019,CML52,1331,3,1,14.37225696,GS
665,2019,CML52,1331,3,1,7.894577246,GS
666,2019,CML52,1331,3,1,13.53207496,GS
667,2019,CML52,1331,3,1,10.10630665,GS
668,2019,CML52,1331,3,1,7.371348552,GS
669,2019,CML52,1331,3,1,13.61083114,GS
670,2019,CML52,1331,3,1,17.12173368,GS
671,2019,CML52,1331,3,1,7.381835833,GS
672,2019,CML52,1331,3,1,6.374243469,GS
673,2019,CML52,1331,3,1,14.40072161,GS
674,2019,CML52,1331,3,1,13.50048564,GS
675,2019,CML52,1331,3,1,12.85754716,GS
676,2019,SA24,1336,4,2,15.92765335,GS
677,2019,SA24,1336,4,2,10.96570425,GS
678,2019,SA24,1336,4,2,11.24927039,GS
679,2019,SA24,1336,4,2,12.13178254,GS
680,2019,SA24,1336,4,2,14.0892034,GS
681,2019,SA24,1336,4,2,14.41038179,GS
682,2019,SA24,1336,4,2,16.67817852,GS
683,2019,SA24,1336,4,2,22.44441469,GS
684,2019,SA24,1336,4,2,18.74332501,GS
685,2019,SA24,1336,4,2,20.58059645,GS
686,2019,LH252,1339,4,2,16.00605756,GS
687,2019,LH252,1339,4,2,9.050128996,GS
688,2019,Ky21,1340,5,3,7.163186582,GS
689,2019,Ky21,1340,5,3,7.148160129,GS
690,2019,Ky21,1340,5,3,4.520852997,GS
691,2019,Ky21,1340,5,3,7.349256507,GS
692,2019,Ky21,1340,5,3,5.524769901,GS
693,2019,Ky21,1340,5,3,5.143542139,GS
694,2019,Ky21,1340,5,3,5.744414617,GS
695,2019,Ky21,1340,5,3,6.374337632,GS
696,2019,Ky21,1340,5,3,8.827224807,GS
697,2019,Ky21,1340,5,3,9.366461394,GS
698,2019,Ky21,1340,5,3,6.895205526,GS
699,2019,Oh7B,1346,4,2,8.875996698,GS
700,2019,Oh7B,1346,4,2,11.12208153,GS
701,2019,Oh7B,1346,4,2,13.46919989,GS
702,2019,Oh7B,1346,4,2,6.857338135,GS
703,2019,Oh7B,1346,4,2,7.110411463,GS
704,2019,Oh7B,1346,4,2,7.60480762,GS
705,2019,Oh7B,1346,4,2,10.34605936,GS
706,2019,Oh7B,1346,4,2,10.40012149,GS
707,2019,Oh7B,1346,4,2,7.004051472,GS
708,2019,Oh7B,1346,4,2,12.37294654,GS
709,2019,Oh7B,1346,4,2,14.48543187,GS
710,2019,Oh7B,1346,4,2,9.92646529,GS
711,2019,Hickory King,1350,5,3,28.02626698,GS
712,2019,Hickory King,1350,5,3,11.84951505,GS
713,2019,Hickory King,1350,5,3,19.570267,GS
714,2019,Hickory King,1350,5,3,13.42601202,GS
715,2019,Hickory King,1350,5,3,16.80020594,GS
716,2019,Hickory King,1350,5,3,12.56871428,GS
717,2019,Hickory King,1350,5,3,9.962004065,GS
718,2019,CML52,1353,4,2,20.09249035,GS
719,2019,CML52,1353,4,2,20.64674158,GS
720,2019,CML52,1353,4,2,11.90151603,GS
721,2019,CML52,1353,4,2,7.099926935,GS
722,2019,CML52,1353,4,2,6.366735796,GS
723,2019,CML52,1353,4,2,10.41290852,GS
724,2019,CML52,1353,4,2,11.67184582,GS
725,2019,CML52,1353,4,2,11.08753147,GS
726,2019,CML52,1353,4,2,10.81334825,GS
727,2019,CML52,1353,4,2,24.78462914,GS
728,2019,CML52,1353,4,2,16.12558124,GS
729,2019,CML52,1353,4,2,20.05042891,GS
730,2019,CML52,1353,4,2,15.26083931,GS
731,2019,Tzi9,1355,3,2,9.283903073,GS
732,2019,Tzi9,1355,3,2,8.895970847,GS
733,2019,Tzi9,1355,3,2,5.831318927,GS
734,2019,Tzi9,1355,3,2,6.508917957,GS
735,2019,Tzi9,1355,3,2,8.870386904,GS
736,2019,Tzi9,1355,3,2,6.380195615,GS
737,2019,Tzi9,1355,3,2,7.878293446,GS
738,2019,Tzi9,1355,3,2,7.29579513,GS
739,2019,Tzi9,1355,3,2,3.610443418,GS
740,2019,Tzi9,1355,3,2,3.5076239,GS
741,2019,Tzi9,1355,3,2,4.878549193,GS
742,2019,Tzi9,1355,3,2,7.597323898,GS
743,2019,Tzi9,1355,3,2,6.253346187,GS
744,2019,Tzi9,1355,3,2,7.759774474,GS
745,2019,Tzi9,1355,3,2,7.653567129,GS
746,2019,Tzi9,1355,3,2,11.36463761,GS
747,2019,CML69,1359,4,2,11.2070694,GS
748,2019,CML69,1359,4,2,8.138658135,GS
749,2019,CML69,1359,4,2,9.92186475,GS
750,2019,CML69,1359,4,2,4.527933996,GS
751,2019,CML69,1359,4,2,9.23185543,GS
752,2019,CML69,1359,4,2,5.509021888,GS
753,2019,CML69,1359,4,2,5.637742046,GS
754,2019,CML69,1359,4,2,4.309670927,GS
755,2019,CML69,1359,4,2,5.881935412,GS
756,2019,CML69,1359,4,2,8.003689696,GS
757,2019,CML69,1359,4,2,9.097266332,GS
758,2019,CML69,1359,4,2,7.18236058,GS
759,2019,CML69,1359,4,2,9.545517018,GS
760,2019,CML69,1359,4,2,8.528077757,GS
761,2019,Mo18W,1362,4,2,20.92242122,GS
762,2019,Mo18W,1362,4,2,21.19148162,GS
763,2019,Mo18W,1362,4,2,21.28006489,GS
764,2019,Mo18W,1362,4,2,12.61815682,GS
765,2019,Mo18W,1362,4,2,16.18667556,GS
766,2019,Mo18W,1362,4,2,13.64560856,GS
767,2019,Mo18W,1362,4,2,21.7513125,GS
768,2019,Mo18W,1362,4,2,6.979684261,GS
769,2019,Mo18W,1362,4,2,23.03851635,GS
770,2019,Mo18W,1362,4,2,26.12128794,GS
771,2019,Mo18W,1362,4,2,18.64573544,GS
772,2019,Mo18W,1362,4,2,20.54832198,GS
773,2019,Mo18W,1362,4,2,25.75032735,GS
774,2019,LH252,1364,5,3,6.41376325,GS
775,2019,Hickory King,1367,6,4,22.19180993,GS
776,2019,Hickory King,1367,6,4,17.59029031,GS
777,2019,Hickory King,1367,6,4,14.59590415,GS
778,2019,Hickory King,1367,6,4,30.10616081,GS
779,2019,Hickory King,1367,6,4,13.73319043,GS
780,2019,Hickory King,1367,6,4,33.00970026,GS
781,2019,Hickory King,1367,6,4,33.93622743,GS
782,2019,Hickory King,1367,6,4,39.93081488,GS
783,2019,CML341,1368,4,2,10.91900548,GS
784,2019,CML341,1368,4,2,16.24913416,GS
785,2019,CML341,1368,4,2,15.80143459,GS
786,2019,CML341,1368,4,2,5.219067031,GS
787,2019,CML341,1368,4,2,10.68116895,GS
788,2019,CML341,1368,4,2,8.188485217,GS
789,2019,CML341,1368,4,2,15.62678622,GS
790,2019,CML341,1368,4,2,3.701231015,GS
791,2019,CML341,1368,4,2,11.41546348,GS
792,2019,CML341,1368,4,2,16.79483662,GS
793,2019,CML341,1368,4,2,12.46810612,GS
794,2019,CML341,1368,4,2,10.67750505,GS
795,2019,CML341,1368,4,2,10.38984658,GS
796,2019,CML341,1368,4,2,3.137104965,GS
797,2019,CML341,1368,4,2,9.027476958,GS
798,2019,CML341,1368,4,2,4.51657555,GS
799,2019,R84,1369,4,2,7.124401669,GS
800,2019,R84,1369,4,2,8.517492129,GS
801,2019,R84,1369,4,2,4.521804047,GS
802,2019,R84,1369,4,2,5.857154267,GS
803,2019,R84,1369,4,2,2.040239498,GS
804,2019,R84,1369,4,2,2.50291651,GS
805,2019,R84,1369,4,2,2.631076894,GS
806,2019,R84,1369,4,2,1.494057659,GS
807,2019,R84,1369,4,2,1.586563287,GS
808,2019,R84,1369,4,2,2.53238901,GS
809,2019,R84,1369,4,2,4.133185703,GS
810,2019,R84,1369,4,2,3.456604377,GS
811,2019,R84,1369,4,2,3.783452201,GS
812,2019,R84,1369,4,2,6.031291519,GS
813,2019,R84,1369,4,2,5.519911289,GS
814,2019,M37W,1370,4,2,17.26091799,GS
815,2019,M37W,1370,4,2,14.54792053,GS
816,2019,M37W,1370,4,2,11.60892785,GS
817,2019,M37W,1370,4,2,2.085756076,GS
818,2019,M37W,1370,4,2,5.991352334,GS
819,2019,M37W,1370,4,2,6.083838695,GS
820,2019,M37W,1370,4,2,7.957711954,GS
821,2019,M37W,1370,4,2,10.74688033,GS
822,2019,M37W,1370,4,2,14.1154773,GS
823,2019,M37W,1370,4,2,20.73671771,GS
824,2019,M37W,1370,4,2,12.77829535,GS
825,2019,M37W,1370,4,2,17.96227727,GS
826,2019,Ky21,1371,6,4,6.758428268,GS
827,2019,Ky21,1371,6,4,2.472284022,GS
828,2019,Ky21,1371,6,4,3.724544364,GS
829,2019,Ky21,1371,6,4,2.789644558,GS
830,2019,Ky21,1371,6,4,7.079476968,GS
831,2019,Ky21,1371,6,4,5.311462209,GS
832,2019,Ky21,1371,6,4,1.435066145,GS
833,2019,Ky21,1371,6,4,5.688615449,GS
834,2019,CML10,1374,4,2,21.66066896,GS
835,2019,CML10,1374,4,2,19.4234494,GS
836,2019,CML10,1374,4,2,23.80096987,GS
837,2019,CML10,1374,4,2,22.04070559,GS
838,2019,CML10,1374,4,2,12.04064136,GS
839,2019,CML10,1374,4,2,15.79238853,GS
840,2019,CML10,1374,4,2,17.32981739,GS
841,2019,CML10,1374,4,2,20.93781545,GS
842,2019,CML10,1374,4,2,17.75424058,GS
843,2019,CML10,1374,4,2,7.196914763,GS
844,2019,2369,1389,3,2,10.4802299,GS
845,2019,2369,1389,3,2,8.629424689,GS
846,2019,2369,1389,3,2,7.542593203,GS
847,2019,2369,1389,3,2,4.290044669,GS
848,2019,2369,1389,3,2,3.175467005,GS
849,2019,2369,1389,3,2,7.381867683,GS
850,2019,2369,1389,3,2,3.751640625,GS
851,2019,2369,1389,3,2,2.702484387,GS
852,2019,2369,1389,3,2,2.337368817,GS
853,2019,2369,1389,3,2,5.148950021,GS
854,2019,2369,1389,3,2,9.647491733,GS
855,2019,2369,1389,3,2,2.007623856,GS
856,2019,2369,1389,3,2,7.632347953,GS
857,2019,2369,1389,3,2,8.382330053,GS
858,2019,2369,1389,3,2,9.407925496,GS
859,2019,2369,1389,3,2,15.45231497,GS
860,2018,Tzi9,2319,1,1,9.32602839,GS
861,2018,Tzi9,2319,1,1,14.95676023,GS
862,2018,Tzi9,2319,1,1,13.78755796,GS
863,2018,Tzi9,2319,1,1,13.4566044,GS
864,2018,Tzi9,2319,1,1,14.85946557,GS
865,2018,Mo18W,2330,1,1,27.59935105,GS
866,2018,Mo18W,2330,1,1,16.39565475,GS
867,2018,Mo18W,2330,1,1,23.6688631,GS
868,2018,Mo18W,2330,1,1,21.94297822,GS
869,2018,Mo18W,2330,1,1,11.35131326,GS
870,2018,CML69,2331,1,1,6.692177742,GS
871,2018,CML69,2331,1,1,16.76249452,GS
872,2018,CML69,2331,1,1,8.928600698,GS
873,2018,CML69,2331,1,1,11.06028126,GS
874,2018,CML69,2331,1,1,11.78685241,GS
875,2018,CML10,2332,1,1,19.49131849,GS
876,2018,CML10,2332,1,1,17.02606563,GS
877,2018,CML10,2332,1,1,10.87776795,GS
878,2018,CML10,2332,1,1,22.6457799,GS
879,2018,CML10,2332,1,1,16.89403077,GS
880,2018,CML52,2337,1,1,20.83952656,GS
881,2018,CML52,2337,1,1,10.30394636,GS
882,2018,CML52,2337,1,1,17.45149782,GS
883,2018,CML52,2337,1,1,12.94744315,GS
884,2018,CML52,2337,1,1,25.98332041,GS
885,2018,2369,2340,1,1,2.994057791,GS
886,2018,2369,2340,1,1,1.957997314,GS
887,2018,2369,2340,1,1,7.713173598,GS
888,2018,2369,2340,1,1,7.129255309,GS
889,2018,2369,2340,1,1,10.45970463,GS
890,2018,CML341,2342,1,1,13.56168159,GS
891,2018,CML341,2342,1,1,20.40435145,GS
892,2018,CML341,2342,1,1,13.84255237,GS
893,2018,CML341,2342,1,1,12.18285631,GS
894,2018,CML341,2342,1,1,13.83821624,GS
895,2018,Oh7B,2346,1,1,12.25822761,GS
896,2018,Oh7B,2346,1,1,4.395394094,GS
897,2018,Oh7B,2346,1,1,8.067299174,GS
898,2018,Oh7B,2346,1,1,5.059655823,GS
899,2018,Oh7B,2346,1,1,6.908677133,GS
900,2018,M37W,2349,1,1,6.658999836,GS
901,2018,M37W,2349,1,1,6.5556937,GS
902,2018,M37W,2349,1,1,10.38806208,GS
903,2018,M37W,2349,1,1,11.09387632,GS
904,2018,SA24,2354,1,1,13.29799749,GS
905,2018,SA24,2354,1,1,5.156611634,GS
906,2018,SA24,2354,1,1,9.093462273,GS
907,2018,SA24,2354,1,1,5.955254861,GS
908,2018,SA24,2354,1,1,7.306150666,GS
909,2018,R84,2356,1,1,5.540059729,GS
910,2018,R84,2356,1,1,3.902589624,GS
911,2018,R84,2356,1,1,4.627991364,GS
912,2018,R84,2356,1,1,2.327650378,GS
913,2018,Hickory King,2362,1,1,6.740319221,GS
914,2018,Hickory King,2362,1,1,13.36957399,GS
915,2018,Hickory King,2362,1,1,9.312575859,GS
916,2018,Hickory King,2362,1,1,13.36862109,GS
917,2018,Hickory King,2362,1,1,21.32701426,GS
918,2018,Ky21,2371,1,1,4.090965367,GS
919,2018,Ky21,2371,1,1,3.370843968,GS
920,2018,Ky21,2371,1,1,2.703033736,GS
921,2018,Ky21,2371,1,1,4.148821352,GS
922,2018,Ky21,2371,1,1,3.126331092,GS
923,2018,LH252,2374,1,1,6.527445972,GS
924,2018,LH252,2374,1,1,3.845063399,GS
925,2018,Oh7B,2380,2,2,5.861229121,GS
926,2018,Oh7B,2380,2,2,7.209049059,GS
927,2018,Oh7B,2380,2,2,3.012262599,GS
928,2018,Oh7B,2380,2,2,4.193465515,GS
929,2018,Oh7B,2380,2,2,6.914829163,GS
930,2018,R84,2382,2,2,1.035456034,GS
931,2018,R84,2382,2,2,2.230643065,GS
932,2018,R84,2382,2,2,2.753490321,GS
933,2018,Ky21,2383,2,2,3.375851617,GS
934,2018,Ky21,2383,2,2,3.826686563,GS
935,2018,Ky21,2383,2,2,1.272893285,GS
936,2018,M37W,2388,2,2,6.628546524,GS
937,2018,M37W,2388,2,2,8.711847141,GS
938,2018,M37W,2388,2,2,6.499462432,GS
939,2018,LH252,2402,2,2,8.859146082,GS
940,2018,LH252,2402,2,2,2.662841477,GS
941,2018,LH252,2402,2,2,2.715245242,GS
942,2018,Mo18W,2408,2,2,11.33538679,GS
943,2018,Mo18W,2408,2,2,13.09099968,GS
944,2018,Mo18W,2408,2,2,13.99514691,GS
945,2018,CML69,2413,2,2,11.23477662,GS
946,2018,CML69,2413,2,2,11.74455757,GS
947,2018,CML69,2413,2,2,12.26653495,GS
948,2018,SA24,2416,2,2,4.959199988,GS
949,2018,SA24,2416,2,2,6.252766202,GS
950,2018,SA24,2416,2,2,7.23962467,GS
951,2018,Hickory King,2417,2,2,7.915258835,GS
952,2018,Hickory King,2417,2,2,9.560418856,GS
953,2018,Hickory King,2417,2,2,12.05012564,GS
954,2018,CML341,2432,2,2,24.82451522,GS
955,2018,CML341,2432,2,2,25.97856669,GS
956,2018,CML341,2432,2,2,22.43379707,GS
957,2018,CML341,2432,2,2,7.027478119,GS
958,2018,CML341,2432,2,2,17.61770323,GS
959,2018,CML10,2441,2,2,13.23057842,GS
960,2018,CML10,2441,2,2,8.136637957,GS
961,2018,CML10,2441,2,2,11.13961293,GS
962,2018,CML10,2441,2,2,7.145745853,GS
963,2018,CML10,2441,2,2,9.309316798,GS
964,2018,CML52,2445,2,2,6.417110585,GS
965,2018,CML52,2445,2,2,4.354905613,GS
966,2018,CML52,2445,2,2,11.51164927,GS
967,2018,CML52,2445,2,2,6.736285008,GS
968,2018,CML52,2445,2,2,14.32266701,GS
969,2019,CML258,1259,3,1,27.34430303,PP
970,2019,CML258,1259,3,1,26.73806882,PP
971,2019,CML258,1259,3,1,30.71336452,PP
972,2019,CML258,1259,3,1,12.69193673,PP
973,2019,CML258,1259,3,1,22.50115034,PP
974,2019,CML258,1259,3,1,31.50480653,PP
975,2019,CML258,1259,3,1,34.01232321,PP
976,2019,CML258,1259,3,1,31.92048154,PP
977,2019,CML258,1259,3,1,28.63935486,PP
978,2019,CML258,1259,3,1,30.56302651,PP
979,2019,M162W,1263,3,1,19.2723635,PP
980,2019,M162W,1263,3,1,15.2361969,PP
981,2019,M162W,1263,3,1,11.01180803,PP
982,2019,M162W,1263,3,1,8.719789877,PP
983,2019,M162W,1263,3,1,10.52089883,PP
984,2019,M162W,1263,3,1,12.60830973,PP
985,2019,M162W,1263,3,1,13.41899958,PP
986,2019,M162W,1263,3,1,10.78118755,PP
987,2019,M162W,1263,3,1,5.415026976,PP
988,2019,M162W,1263,3,1,15.41197215,PP
989,2019,M162W,1263,3,1,16.38392669,PP
990,2019,M162W,1263,3,1,18.49606756,PP
991,2019,Tx303,1265,3,1,10.45732978,PP
992,2019,Tx303,1265,3,1,10.6275252,PP
993,2019,Tx303,1265,3,1,3.340094022,PP
994,2019,Tx303,1265,3,1,9.176916776,PP
995,2019,Tx303,1265,3,1,4.53632312,PP
996,2019,Tx303,1265,3,1,6.594313322,PP
997,2019,Tx303,1265,3,1,4.878606524,PP
998,2019,Tx303,1265,3,1,7.888897477,PP
999,2019,Tx303,1265,3,1,1.757671588,PP
1000,2019,Tx303,1265,3,1,10.22516973,PP
1001,2019,Tx303,1265,3,1,6.018732724,PP
1002,2019,Oh43,1267,3,1,8.933934804,PP
1003,2019,Oh43,1267,3,1,7.449468015,PP
1004,2019,Oh43,1267,3,1,9.436332032,PP
1005,2019,Oh43,1267,3,1,13.7643258,PP
1006,2019,Oh43,1267,3,1,13.53192309,PP
1007,2019,Oh43,1267,3,1,10.46054734,PP
1008,2019,Oh43,1267,3,1,9.727213655,PP
1009,2019,Tzi8,1270,5,1,17.90530412,PP
1010,2019,Tzi8,1270,5,1,20.08876188,PP
1011,2019,Tzi8,1270,5,1,11.06908239,PP
1012,2019,Tzi8,1270,5,1,9.314096731,PP
1013,2019,Tzi8,1270,5,1,11.85906767,PP
1014,2019,Tzi8,1270,5,1,13.00323142,PP
1015,2019,Tzi8,1270,5,1,14.86048679,PP
1016,2019,Tzi8,1270,5,1,17.55952832,PP
1017,2019,Tzi8,1270,5,1,18.64301412,PP
1018,2019,Tzi8,1270,5,1,16.00439871,PP
1019,2019,Tzi8,1270,5,1,15.48340639,PP
1020,2019,Tzi8,1270,5,1,9.8046461,PP
1021,2019,Tzi8,1270,5,1,17.47197048,PP
1022,2019,CML103,1271,3,1,9.486297814,PP
1023,2019,CML103,1271,3,1,7.930288267,PP
1024,2019,CML103,1271,3,1,11.0877723,PP
1025,2019,CML103,1271,3,1,9.174665221,PP
1026,2019,CML103,1271,3,1,2.610121234,PP
1027,2019,CML103,1271,3,1,9.716553482,PP
1028,2019,CML103,1271,3,1,16.46637028,PP
1029,2019,CML103,1271,3,1,6.741288926,PP
1030,2019,CML103,1271,3,1,8.846548839,PP
1031,2019,CML103,1271,3,1,8.29397953,PP
1032,2019,CML103,1271,3,1,6.994219508,PP
1033,2019,CML103,1271,3,1,5.774814732,PP
1034,2019,CML103,1271,3,1,9.561554726,PP
1035,2019,W64A,1273,2,1,7.658752434,PP
1036,2019,W64A,1273,2,1,8.146839413,PP
1037,2019,W64A,1273,2,1,7.11164513,PP
1038,2019,W64A,1273,2,1,5.74819476,PP
1039,2019,W64A,1273,2,1,6.555158962,PP
1040,2019,W64A,1273,2,1,5.551059239,PP
1041,2019,W64A,1273,2,1,8.053074174,PP
1042,2019,W64A,1273,2,1,4.997698831,PP
1043,2019,W64A,1273,2,1,5.45197225,PP
1044,2019,W64A,1273,2,1,4.394417468,PP
1045,2019,W64A,1273,2,1,6.070000393,PP
1046,2019,LH123Ht,1276,2,1,9.5378445,PP
1047,2019,LH123Ht,1276,2,1,9.06823301,PP
1048,2019,LH123Ht,1276,2,1,6.040941119,PP
1049,2019,LH123Ht,1276,2,1,2.753917258,PP
1050,2019,LH123Ht,1276,2,1,4.392417362,PP
1051,2019,LH123Ht,1276,2,1,4.778282966,PP
1052,2019,LH123Ht,1276,2,1,4.615346621,PP
1053,2019,LH123Ht,1276,2,1,4.058937138,PP
1054,2019,LH123Ht,1276,2,1,8.852531839,PP
1055,2019,LH123Ht,1276,2,1,8.964420665,PP
1056,2019,LH123Ht,1276,2,1,8.409332685,PP
1057,2019,LH123Ht,1276,2,1,5.402046025,PP
1058,2019,LH123Ht,1276,2,1,4.473991463,PP
1059,2019,LH123Ht,1276,2,1,6.770497841,PP
1060,2019,LH123Ht,1276,2,1,7.111736086,PP
1061,2019,LH123Ht,1276,2,1,11.16178656,PP
1062,2019,NC350,1279,3,1,7.063825224,PP
1063,2019,NC350,1279,3,1,4.713596864,PP
1064,2019,NC350,1279,3,1,4.081886997,PP
1065,2019,NC350,1279,3,1,1.728010606,PP
1066,2019,NC350,1279,3,1,0.709627157,PP
1067,2019,NC350,1279,3,1,5.531455438,PP
1068,2019,NC350,1279,3,1,1.697987524,PP
1069,2019,LH211,1284,3,1,9.535403764,PP
1070,2019,LH211,1284,3,1,10.82211277,PP
1071,2019,LH211,1284,3,1,13.13518387,PP
1072,2019,LH211,1284,3,1,7.779858094,PP
1073,2019,LH211,1284,3,1,8.864672601,PP
1074,2019,LH211,1284,3,1,9.984437562,PP
1075,2019,LH211,1284,3,1,8.760804857,PP
1076,2019,LH211,1284,3,1,6.764367507,PP
1077,2019,LH211,1284,3,1,9.833346499,PP
1078,2019,LH211,1284,3,1,13.77615383,PP
1079,2019,LH211,1284,3,1,14.54958445,PP
1080,2019,LH211,1284,3,1,11.8047669,PP
1081,2019,LH211,1284,3,1,10.17886321,PP
1082,2019,LH211,1284,3,1,13.82184684,PP
1083,2019,LH211,1284,3,1,13.33427376,PP
1084,2019,W64A,1288,3,2,3.033333183,PP
1085,2019,W64A,1288,3,2,3.85361333,PP
1086,2019,W64A,1288,3,2,4.112413413,PP
1087,2019,W64A,1288,3,2,2.65528016,PP
1088,2019,W64A,1288,3,2,3.273278864,PP
1089,2019,W64A,1288,3,2,2.526382645,PP
