Plant ID,  Pixels/Label Height,  W1 roots,  W2 roots,  W3 roots,  W4 roots,    Left root Width,  Stalk Width,  Root Height Left,  Root Len Left,  Root ht Right,    Root Len Right
1293_8A,          81.049,                9,          10,          ,          ,          8.544,           163.0,          282.0,          278.0,         246.0,         209.0
1293_8B,          73.437,                8,          9,          ,          ,          19.209,           146.578,          270.0,          155.0,         249.0,         190.0
1293_9A,          75.06,                9,          ,          ,          ,          22.472,           154.052,          175.0,          307.0,         165.0,         224.0
1293_9B,          71.028,                8,          ,          ,          ,          18.028,           139.517,          132.0,          179.0,         133.0,         165.0
1293_10A,          78.058,                7,          ,          ,          ,          30.414,           132.85,          140.0,          100.0,         148.0,         161.0
1293_10B,          79.228,                8,          ,          ,          ,          27.731,           131.856,          94.0,          157.0,         110.0,         129.0
1293_11A,          77.058,                6,          8,          ,          ,          25.807,           125.256,          271.0,          188.0,         260.0,         129.0
1293_11B,          66.272,                8,          9,          ,          ,          17.692,           133.454,          226.0,          128.0,         218.0,         164.0
1293_13A,          66.121,                5,          10,          ,          ,          21.095,           131.034,          281.0,          195.0,         277.0,         162.0
1293_13B,          73.0,                6,          9,          ,          ,          22.825,           133.843,          290.0,          161.0,         263.0,         177.0
1293_14A,          84.0,                7,          11,          ,          ,          25.06,           129.097,          363.0,          255.0,         359.0,         290.0
1293_14B,          78.23,                8,          3,          ,          ,          24.207,           113.071,          340.0,          314.0,         339.0,         242.0
1294_1A,          69.354,                10,          15,          ,          ,          18.601,           184.068,          597.0,          235.0,         594.0,         222.0
1294_1B,          62.394,                9,          12,          ,          ,          22.204,           187.072,          679.0,          307.0,         649.0,         212.0
1294_2A,          68.593,                11,          12,          ,          ,          17.692,           155.013,          523.0,          264.0,         517.0,         222.0
1294_2B,          82.024,                7,          14,          ,          ,          20.881,           170.238,          592.0,          335.0,         574.0,         254.0
1294_3A,          63.64,                12,          ,          ,          ,          23.324,           135.181,          328.0,          313.0,         342.0,         302.0
1294_3B,          73.437,                11,          ,          ,          ,          26.926,           147.411,          393.0,          212.0,         351.0,         284.0
1294_4A,          69.181,                9,          ,          ,          ,          29.732,           134.239,          270.0,          220.0,         238.0,         194.0
1294_4B,          62.008,                12,          8,          ,          ,          16.553,           123.004,          448.0,          163.0,         443.0,         150.0
1294_5A,          83.006,                15,          ,          ,          ,          19.849,           163.012,          524.0,          222.0,         501.0,         283.0
1294_5B,          70.0,                13,          ,          ,          ,          17.263,           143.503,          444.0,          215.0,         426.0,         169.0
1294_6A,          66.121,                12,          ,          ,          ,          22.627,           127.664,          302.0,          157.0,         280.0,         138.0
1294_6B,          86.093,                11,          ,          ,          ,          22.627,           148.973,          378.0,          232.0,         359.0,         258.0
1294_7A,          67.067,                8,          13,          ,          ,          22.204,           142.706,          377.0,          216.0,         354.0,         187.0
1294_7B,          72.028,                9,          13,          ,          ,          18.439,           149.054,          384.0,          266.0,         350.0,         249.0
1294_8A,          79.025,                12,          ,          ,          ,          12.207,           192.003,          202.0,          188.0,         220.0,         151.0
1294_8B,          64.195,                12,          ,          ,          ,          22.561,           152.082,          316.0,          223.0,         336.0,         211.0
1294_9A,          77.006,                10,          11,          ,          ,          19.105,           164.003,          437.0,          268.0,         452.0,         249.0
1294_9B,          77.0,                7,          11,          ,          ,          16.553,           172.418,          465.0,          220.0,         453.0,         234.0
1294_10A,          76.105,                13,          ,          ,          ,          23.431,           150.0,          291.0,          260.0,         260.0,         186.0
1294_10B,          74.108,                14,          ,          ,          ,          18.868,           160.312,          296.0,          176.0,         309.0,         247.0
1294_11A,          83.295,                16,          ,          ,          ,          14.765,           147.0,          433.0,          259.0,         426.0,         270.0
1294_11B,          72.007,                8,          14,          ,          ,          16.125,           124.145,          371.0,          254.0,         366.0,         219.0
1294_12A,          75.0,                10,          ,          ,          ,          28.16,           138.0,          340.0,          220.0,         308.0,         146.0
1294_12B,          72.007,                14,          ,          ,          ,          17.117,           134.015,          343.0,          142.0,         324.0,         183.0
1294_13A,          60.075,                12,          ,          ,          ,          17.692,           123.199,          362.0,          255.0,         357.0,         208.0
1294_13B,          78.23,                11,          ,          ,          ,          18.682,           146.168,          393.0,          182.0,         384.0,         290.0
1294_14A,          68.007,                13,          ,          ,          ,          21.213,           162.151,          360.0,          327.0,         341.0,         238.0
1294_14B,          70.064,                12,          ,          ,          ,          22.847,           158.808,          402.0,          264.0,         369.0,         260.0
