Plant ID,  Pixels/Label Height,  W1 roots,  W2 roots,  W3 roots,  W4 roots,    Left root Width,  Stalk Width,  Root Height Left,  Root Len Left,  Root ht Right,    Root Len Right
1343_5A,          32.016,                10,          5,          ,          ,          15.232,           53.0,          190.0,          108.0,         162.0,         91.0
1344_5B,          35.0,                8,          7,          ,          ,          7.071,           61.008,          141.0,          39.0,         115.0,         54.0
1343_5B,          51.352,                7,          12,          ,          ,          61.131,           11.0,          55.009,          190.0,         103.0,         179.0
1344_5A,          45.044,                7,          13,          ,          ,          13.601,           73.246,          200.0,          82.0,         169.0,         45.0
1345_5B,          39.115,                7,          ,          ,          ,          15.133,           48.01,          51.0,          32.0,         46.0,         33.0
1343_6A,          32.016,                6,          8,          ,          ,          12.042,           49.041,          179.0,          110.0,         146.0,         95.0
1344_6B,          34.234,                8,          9,          ,          ,          11.045,           73.027,          83.0,          59.0,         69.0,         31.0
1345_6A,          38.471,                8,          ,          ,          ,          14.318,           60.008,          107.0,          62.0,         86.0,         63.0
1343_6B,          31.064,                8,          6,          ,          ,          17.029,           50.09,          144.0,          92.0,         113.0,         56.0
1344_6A,          38.471,                8,          ,          ,          ,          19.235,           79.025,          80.0,          61.0,         84.0,         53.0
1345_6B,          57.009,                8,          2,          ,          ,          12.207,           88.051,          70.0,          38.0,         41.0,         63.0
1343_7A,          40.05,                6,          6,          ,          ,          13.892,           43.046,          159.0,          63.0,         124.0,         87.0
1344_7A,          38.013,                13,          1,          ,          ,          7.81,           66.0,          61.0,          61.0,         52.0,         43.0
1345_7A,          37.014,                9,          ,          ,          ,          15.62,           59.135,          87.0,          76.0,         66.0,         52.0
1344_7B,          40.112,                10,          ,          ,          ,          16.401,           63.032,          76.0,          61.0,         62.0,         54.0
1343_7B,          34.015,                6,          10,          ,          ,          11.18,           39.051,          136.0,          90.0,         113.0,         54.0
1345_7B,          38.118,                3,          10,          ,          ,          8.944,           62.073,          78.0,          69.0,         63.0,         56.0
1343_8A,          39.115,                9,          12,          ,          ,          13.0,           41.0,          157.0,          91.0,         128.0,         86.0
1344_8B,          39.0,                12,          12,          ,          ,          13.416,           82.492,          61.0,          37.0,         72.0,         35.0
1345_8A,          38.0,                8,          6,          ,          ,          13.601,           72.111,          73.0,          67.0,         63.0,         45.0
1343_8B,          39.459,                7,          8,          ,          ,          11.18,           47.17,          194.0,          147.0,         165.0,         129.0
1344_8A,          41.0,                11,          7,          ,          ,          13.454,           90.355,          80.0,          107.0,         58.0,         73.0
1345_8B,          36.014,                7,          5,          ,          ,          8.944,           65.031,          98.0,          88.0,         77.0,         67.0
1343_9A,          36.014,                8,          ,          ,          ,          9.0,           65.031,          120.0,          122.0,         92.0,         76.0
1344_9A,          37.054,                9,          6,          1,          ,          16.0,           76.007,          92.0,          26.0,         78.0,         56.0
1343_9B,          38.0,                11,          ,          ,          ,          12.083,           69.0,          102.0,          88.0,         75.0,         58.0
1344_9B,          30.067,                9,          ,          ,          ,          10.198,           65.031,          76.0,          85.0,         68.0,         39.0
1345_9A,          56.0,                9,          ,          ,          ,          11.402,           74.061,          53.0,          32.0,         46.0,         69.0
1345_9B,          50.04,                8,          ,          ,          ,          12.042,           75.166,          51.0,          65.0,         52.0,         57.0
1344_10A,          36.056,                9,          11,          ,          ,          13.892,           82.098,          123.0,          41.0,         90.0,         45.0
1344_10B,          30.017,                7,          6,          ,          ,          12.649,           58.078,          117.0,          55.0,         107.0,         53.0
1343_10A,          38.21,                8,          8,          ,          ,          16.279,           60.033,          130.0,          66.0,         100.0,         57.0
1345_10B,          34.0,                7,          ,          ,          ,          10.05,           51.0,          30.0,          15.0,         21.0,         17.0
1345_10A,          48.042,                7,          ,          ,          ,          12.369,           68.264,          25.0,          14.0,         20.0,         20.0
1343_10B,          43.186,                7,          11,          ,          ,          10.77,           67.0,          198.0,          109.0,         165.0,         90.0
1344_11A,          35.014,                6,          7,          ,          ,          15.62,           72.062,          122.0,          82.0,         95.0,         35.0
1345_11A,          51.157,                10,          ,          ,          ,          10.44,           71.449,          65.0,          27.0,         64.0,         34.0
1345_11B,          36.125,                7,          ,          ,          ,          8.544,           55.145,          65.0,          23.0,         52.0,         29.0
1344_11B,          26.019,                7,          15,          ,          ,          7.071,           56.0,          123.0,          56.0,         107.0,         50.0
1343_11A,          40.2,                6,          9,          ,          ,          11.662,           46.011,          116.0,          56.0,         102.0,         52.0
1343_11B,          37.0,                8,          11,          ,          ,          11.18,           42.0,          112.0,          69.0,         99.0,         62.0
1344_12A,          34.234,                9,          ,          ,          ,          9.434,           67.0,          139.0,          45.0,         130.0,         69.0
1343_12A,          35.014,                7,          2,          ,          ,          9.22,           46.0,          62.0,          66.0,         55.0,         72.0
1343_12B,          30.15,                9,          ,          ,          ,          8.944,           37.0,          62.0,          46.0,         62.0,         55.0
1344_12B,          37.0,                8,          10,          ,          ,          7.211,           51.01,          109.0,          72.0,         95.0,         37.0
1344_13A,          37.0,                6,          9,          ,          ,          13.416,           81.006,          107.0,          48.0,         98.0,         42.0
1343_13B,          31.401,                7,          5,          ,          ,          10.0,           42.19,          134.0,          94.0,         102.0,         98.0
1343_13A,          35.128,                6,          8,          ,          ,          16.279,           47.381,          138.0,          86.0,         111.0,         66.0
1344_13B,          36.056,                9,          10,          ,          ,          8.062,           68.066,          95.0,          37.0,         74.0,         28.0
1343_14A,          44.045,                10,          11,          ,          ,          12.806,           48.166,          171.0,          67.0,         164.0,         84.0
1343_14B,          31.048,                8,          12,          ,          ,          8.485,           41.195,          130.0,          113.0,         113.0,         74.0
1343_15A,          42.297,                7,          7,          ,          ,          12.369,           53.0,          140.0,          76.0,         123.0,         81.0
1343_15B,          41.012,                7,          9,          ,          ,          6.0,           56.0,          141.0,          69.0,         111.0,         99.0
