plantid,stalk_width,leftmost_single_root_width,num_whorls,w1,w2,w3,w4,root_heightonstalk_left,stalk_to_leftmost_rootgrounding,root_angledeg_left,root_heightonstalk_right,stalk_to_rightmost_rootgrounding,root_angledeg_right,spread_width
1362_06A,0.8215243902439024,0.1893170731707317,1,8.0,0.0,0.0,0.0,2.5853658536585367,0.475609756097561,10.423717210065988,2.780487804878049,1.1341463414634148,22.190288896122546,2.4312804878048784
1362_06B,0.8064418604651162,0.20962790697674416,1,7.0,0.0,0.0,0.0,2.5348837209302326,1.1627906976744187,24.641661999558345,2.4186046511627906,0.5813953488372093,13.516568108791324,2.550627906976744
1362_07B,0.8895151885377908,0.15271838729383017,1,8.0,0.0,0.0,0.0,2.3185427889154218,1.0273782417948576,23.898791636158652,2.37407674793136,1.2772810573665796,28.28077119077458,3.194174487699228
1362_08A,0.8511774193548387,0.11290322580645161,1,10.0,0.0,0.0,0.0,2.693548387096774,0.7258064516129032,15.080791311442491,2.5,0.967741935483871,21.161259816828277,2.5447258064516127
1362_09A,0.9692563986066939,0.16931697713160684,1,7.0,0.0,0.0,0.0,2.998636983189459,1.5144631228229593,26.79608129397347,2.665455096168408,1.4387399666818113,28.35896344613003,3.9224594881114645
1362_09B,0.8462563760797683,0.16661112962345884,1,10.0,0.0,0.0,0.0,2.537615666572681,1.0381154999615512,22.24902365721237,2.524799425832415,1.3457052777279368,28.057389234090905,3.2300771537692565
1362_10A,1.1703333333333332,0.22299999999999998,1,8.0,0.0,0.0,0.0,4.12962962962963,1.3518518518518519,18.12607968817012,4.777777777777778,2.074074074074074,23.466075869673716,4.596259259259259
1362_10B,0.8333947532072691,0.14566874726489623,1,7.0,0.0,0.0,0.0,2.7869267798327844,0.9558467881244673,18.930697213357377,3.017251307091692,0.8982656563097404,16.57879077547314,2.687507197641477
1362_11A,0.8058317795732339,0.14831158069194117,1,8.0,0.0,0.0,0.0,1.3673088875077688,0.9426144603273254,34.58214425073332,1.3051584835301429,1.3051584835301429,45.0,3.053604723430702
1362_11B,0.9297186590492618,0.1205130969063275,1,8.0,0.0,0.0,0.0,3.530236067694298,0.9701412094427079,15.36608521282338,3.8670906543063497,1.6303761992023285,22.860423735000875,3.530236067694298
1362_12A,0.5552452830188679,0.04716981132075471,1,6.0,0.0,0.0,0.0,0.820754716981132,0.43396226415094336,27.867003849656868,0.830188679245283,0.8962264150943395,47.19057386403822,1.8854339622641507
1362_12B,0.6332757819244306,0.10499811851163203,1,5.0,0.0,0.0,0.0,1.5715961661907607,0.5755140890276026,20.11258828907549,0.9739469198928659,0.6087168249330411,32.005383208083494,1.8175066958850743
1362_13A,1.0861031143679665,0.13661345197592253,1,5.0,0.0,0.0,0.0,4.08270086364826,1.0599319549856059,14.55357279071255,4.422925935618948,1.0730175346767863,13.636697786049943,3.2190526040303586
1362_13B,0.8956314340661413,0.18303857611523816,1,8.0,0.0,0.0,0.0,4.063124552207851,1.1312643764847845,15.55838700338151,3.761454051811909,1.2161092047211435,17.91644913563134,3.243005015272069
1362_14A,1.115388189378804,0.17267574222924315,1,8.0,0.0,0.0,0.0,2.7412535427217395,1.2312409980021373,24.187353516740625,2.764484504948195,0.9408539701714446,18.795294886309247,3.2874831575523857
1362_14B,1.0890392990188362,0.14127184007555485,1,4.0,0.0,0.0,0.0,3.0562988614302955,1.3641848995225354,24.053687909914913,2.8464242615037514,1.1018416496143555,21.16125981682828,3.555065848155727
1362_15A,1.0638759251402443,0.060092867581200214,1,5.0,0.0,0.0,0.0,3.1112996747277615,1.1667373780229104,20.556045219583464,3.0052326403620424,1.4495828029981614,25.75047412731827,3.680196106161316
1362_15B,1.221008354267687,0.2482911725185488,1,7.0,0.0,0.0,0.0,3.476076415259683,1.8110650230764735,27.51989243095018,3.4468656890810303,1.46053630893264,22.96377305985455,4.492609686276801
1362_16A,1.3238529411764706,0.2711617647058823,1,7.0,0.0,0.0,0.0,3.8676470588235294,1.6617647058823528,23.25115543423368,3.8088235294117645,1.8235294117647058,25.583443839890766,4.809147058823529
1362_17A,1.1202307989619567,0.16793661310805588,1,4.0,0.0,0.0,0.0,3.42333388548396,0.85583347137099,14.036243467926477,3.381922588482138,0.7592071117000717,12.652556500557969,2.7352713820330186
1364_01A,0.8614232209737829,0.2452808988764045,1,3.0,0.0,0.0,0.0,3.8327091136079905,1.3607990012484397,19.547348439219803,3.607990012484395,1.2484394506866419,19.086682423679896,3.4706616729088644
1364_01B,0.8916863714531384,0.15318680137575233,1,2.0,0.0,0.0,0.0,3.264724849527085,1.5584694754944108,25.518234822674575,3.3587704213241616,1.1151117798796215,18.366166407568926,3.565267626827171
1364_02A,0.9559090474825643,0.24922773160090442,1,4.0,0.0,0.0,0.0,2.5158434444762907,1.2897678417884781,27.14231909444242,2.2769975478487945,1.0190758256106494,24.111019502550917,3.2647527148816917
1364_02B,0.8521765970094655,0.19433901870227263,1,4.0,0.0,0.0,0.0,1.520417028670721,1.005990214458823,33.490778661791005,2.0920023777950525,0.8459463167040102,22.01700876795257,2.704113128172299
1364_03A,0.9681972662548685,0.21122026245937833,1,4.0,0.0,0.0,0.0,2.1458162784351664,1.4388132271588399,33.84265246356403,2.1210091538289797,0.967477859641289,24.519642688190764,3.374488353054997
1364_03B,0.7679691068388491,0.19586430262010548,1,3.0,0.0,0.0,0.0,1.2353112153801438,1.733588008138521,54.52728338145236,1.5778765104015282,1.733588008138521,47.69217588950699,4.235145123115891
1365_01A,0.7445465116279071,0.10529069767441859,1,6.0,0.0,0.0,0.0,0.8837209302325582,1.1046511627906976,51.34019174590991,0.8953488372093024,1.069767441860465,50.0721328725145,2.91896511627907
1365_01B,0.9778327857206287,0.18070109226534056,1,5.0,0.0,0.0,0.0,1.6650386288961905,1.232128585383181,36.50144112050632,1.3542314181689015,1.9203445519936062,54.80842100482706,4.130305923097415
1365_02A,0.7346571252547273,0.14267096346144734,1,2.0,0.0,0.0,0.0,1.5876024832946307,0.9596701578124259,31.152022380839984,1.8601014169944552,0.7819534619212359,22.801016312172273,2.4762807449883892
1365_02B,0.718898788478763,0.2003488426908028,1,4.0,0.0,0.0,0.0,2.0859850091924765,1.3906566727949843,33.690067525979785,1.8502804883797672,0.8013953707632112,23.418450445695214,2.9109508320369586
1365_03A,0.7415266280598287,0.18652076597861228,1,7.0,0.0,0.0,0.0,1.190180125768288,0.7460830639144491,32.08218715606605,0.8260205350481401,0.834902476285217,45.306391622270716,2.322512168259495
1365_03B,0.86986601986602,0.14286209286209287,1,5.0,0.0,0.0,0.0,0.9355509355509356,0.924000924000924,44.64413016937812,0.8316008316008316,0.6583506583506584,38.367485384861546,2.4522176022176025
1365_04A,0.7590606864214613,0.2543910219455014,1,4.0,0.0,0.0,0.0,0.7110188708251662,0.8359275913755333,49.61635209355101,0.2882508935777701,0.6918021445866482,67.38013505195957,2.2867904223836426
1365_04B,0.8446710526315788,0.2712631578947368,1,4.0,0.0,0.0,0.0,0.9078947368421052,0.8684210526315789,43.72696997994329,0.894736842105263,1.4736842105263157,58.73626830562257,3.1867763157894737
1365_05A,0.7034420842226513,0.11766100891011959,1,5.0,0.0,0.0,0.0,0.5505302029339025,0.660636243520683,50.1944289077348,0.4743029440661314,1.1095301012975574,66.85421664145753,2.4736084290408917
1365_05B,0.7376423854996975,0.2708415542051404,1,3.0,0.0,0.0,0.0,0.6971299292347355,0.8155104832557284,49.474896506246104,0.6576697445610713,0.7365901139083998,48.23970029610212,2.289742982663826
1365_06A,0.69533752925405,0.21941105632682734,1,4.0,0.0,0.0,0.0,0.7270909545340937,0.18177273863352342,14.036243467926477,0.3408238849378564,0.7611733430278793,65.87901688055742,1.6382836109154528
1365_06B,0.7700555555555556,0.3339166666666667,1,3.0,0.0,0.0,0.0,0.75,0.9444444444444444,51.54629078329403,0.8472222222222222,0.986111111111111,49.33231398318851,2.700611111111111
1365_07A,0.759223397883809,0.17688161309642642,1,2.0,0.0,0.0,0.0,0.6687961668995807,0.49910161708923934,36.732826664489366,0.7586344579756438,0.5190656817728089,34.38034472384487,1.7773906967458573
1365_07B,0.535430685000209,0.09403602624649977,1,2.0,0.0,0.0,0.0,1.1493292096794416,0.5746646048397208,26.56505117707799,0.7731851046934426,0.5015254733146655,32.96940390346213,1.6116207631545953
1365_08B,0.6472541247416743,0.17439949859403056,1,4.0,0.0,0.0,0.0,0.06775756343801877,0.06775756343801877,45.0,0.04234847714876173,0.5505302029339025,85.60129464500447,1.2655418911135956
1365_09A,1.2296518607442974,0.3038929857657348,1,5.0,0.0,0.0,0.0,1.3033784942548448,1.2519293431658376,43.846549548894636,0.9946835877208025,1.0289830217801406,45.97102193107917,3.510564225690276
1365_09B,0.7588601202772803,0.20690446678602578,1,4.0,0.0,0.0,0.0,0.8148556213561033,0.6886103842445944,40.200163886095304,0.7919019418812836,1.0329155763668916,52.52382043863863,2.4803860808887666
1365_10A,0.6854063095293408,0.27925939692422064,1,3.0,0.0,0.0,0.0,0.7433907912465735,0.8014681968127121,47.152962789100464,0.5459276123217024,0.6388514612275241,49.48460600954463,2.125725967569577
1365_10B,0.8223582983324322,0.19113610845427703,1,2.0,0.0,0.0,0.0,0.39505967480350973,0.4470412109618663,48.532294583890895,0.31188921695013927,0.6341747411319498,63.81188930251915,1.9035742504262483
1365_11A,0.6964541464541465,0.16537306537306537,1,5.0,0.0,0.0,0.0,0.6583506583506584,0.9355509355509356,54.86580694308437,0.7161007161007161,0.7507507507507508,46.35319195377969,2.3827558327558327
1365_11B,0.6625880689975042,0.21780374141396294,1,5.0,0.0,0.0,0.0,0.7840625483137134,0.5963292620977538,37.255289453577085,0.7619762793471299,1.0490977759127151,54.00850374202517,2.3080151070079733
1365_12A,0.898252215074645,0.2606020148076223,1,5.0,0.0,0.0,0.0,1.043815997087025,1.6142735768903993,57.112622925985015,1.3836630659060565,1.8448840878747421,53.13010235415598,4.3574098798397864
1365_12B,0.5281473804985474,0.130854784684568,1,7.0,0.0,0.0,0.0,1.0825915576364344,1.2583970242611544,49.29478325702268,0.8420156559394489,0.5736809963543499,34.267335443344216,2.3602254011140515
1366_01A,0.7666261250304062,0.15811238141571393,1,4.0,0.0,0.0,0.0,3.016297737776697,1.4838238871320846,26.194209886249926,2.979810265142301,1.909511067866699,32.652411864241664,4.1599610800291895
1366_01B,0.8422105263157894,0.2059473684210526,1,4.0,0.0,0.0,0.0,3.1578947368421053,1.4736842105263157,25.01689347810002,3.131578947368421,1.0,17.70972452386276,3.3158947368421052
1366_02A,0.9082386030704326,0.32128208133130204,1,3.0,0.0,0.0,0.0,4.775577170983242,1.6699871088714404,19.27438735663433,4.673034102894645,1.054728700339857,12.718842765251459,3.6329544122817303
1366_02B,0.5487310132666795,0.15649875024033838,1,4.0,0.0,0.0,0.0,3.3935781580465294,1.124783695443184,18.337507114972926,3.1051720822918667,1.047875408575274,18.64754814224965,2.7213901172851376
1366_03A,0.5965216491110018,0.14467248117187295,1,5.0,0.0,0.0,0.0,4.477341546106265,1.4234322834441884,17.636453072608305,4.21853567638914,0.4658505654908253,6.301608735234843,2.4858044980460154
1366_03B,0.7890985176253635,0.2507624654230797,1,4.0,0.0,0.0,0.0,3.5818143130718494,1.832281249261177,27.092067137012194,3.5227084663214887,0.8984088706054804,14.30735712041029,3.519788637492021
1366_04A,0.5970149253731343,0.1990049751243781,1,5.0,0.0,0.0,0.0,1.7412935323383083,1.3059701492537312,36.86989764584402,1.7412935323383083,0.8333333333333333,25.57444477210011,2.7363184079601988
1366_04B,0.6380953441250472,0.17813007949054796,1,3.0,0.0,0.0,0.0,1.8703658346507537,1.792433924873639,43.7811247648687,1.848099574714435,1.62543697535125,41.33221194446857,4.0559662443499365
1366_05A,0.7623857142857142,0.24285714285714285,1,4.0,0.0,0.0,0.0,2.4857142857142858,1.5999999999999999,32.768499078769814,2.0285714285714285,1.2571428571428571,31.78725312166476,3.619528571428571
1366_06A,0.7722894736842105,0.18839473684210525,1,7.0,0.0,0.0,0.0,2.6710526315789473,1.394736842105263,27.572099837060723,2.81578947368421,0.6052631578947368,12.131321066632502,2.7722894736842107
1366_06B,1.0599364331314902,0.43924158149984927,1,3.0,0.0,0.0,0.0,4.274323917034277,2.000164397073732,25.07718364825021,3.3975395237964765,1.890566347919007,29.093820916712733,4.950667178124229
1366_07A,0.800771144278607,0.23924129353233828,1,3.0,0.0,0.0,0.0,3.606965174129353,1.0945273631840795,16.880330165523855,3.233830845771144,1.1691542288557213,19.87687219460331,3.0644527363184078
1366_07B,0.8391569911407033,0.21043581136851375,1,4.0,0.0,0.0,0.0,3.838111484069774,1.4719639024927091,20.982445420546917,3.6317614042810766,0.8529136631266164,13.216324063790612,3.1640345567600288
1366_08A,0.9447449203332846,0.28117234322467477,1,4.0,0.0,0.0,0.0,3.6836719777810267,2.397310334746382,33.05582281155366,3.05510890220728,1.8856892267212397,31.683916950892737,5.227744481800906
1366_08B,0.5728094377318999,0.25616972695271617,1,5.0,0.0,0.0,0.0,2.3689468176196367,1.2272857006945106,27.387422157076173,2.016934639901056,0.9989534773094852,26.348433004966996,2.799048615735896
1366_09A,0.7821589015670807,0.2550671756691203,1,4.0,0.0,0.0,0.0,1.6451184274355135,1.022926201674646,31.87313698127266,1.1178368801805412,1.276021344357033,48.780568534301096,3.08110644759876
1366_09B,1.2433711837492882,0.23399346855619135,1,6.0,0.0,0.0,0.0,2.5916049974533357,0.958744045300656,20.301560562743454,2.022350720556071,1.0336459238397697,27.07208023799277,3.2357611528897143
1366_10A,0.7271692097472102,0.29618822591664773,1,5.0,0.0,0.0,0.0,3.3591437030289226,1.5941698929628787,25.38790629109593,3.700751537235254,1.1102254611705762,16.69924423399362,3.431564563880665
1366_10B,0.6792607592341015,0.19224361110399096,1,5.0,0.0,0.0,0.0,2.742675518416938,1.371337759208469,26.56505117707799,3.0887140184041217,1.153461666623946,20.477843567261512,3.2040601850665165
1366_11A,1.0429038461538462,0.4526346153846154,1,5.0,0.0,0.0,0.0,3.807692307692308,1.653846153846154,23.477399892092926,3.6730769230769234,2.019230769230769,28.79927700352755,4.71598076923077
1366_11B,0.4871837592597339,0.18215722964140157,1,6.0,0.0,0.0,0.0,2.0890472406633687,0.9996667777407531,25.57240185048959,2.1403122036244326,0.6151795555327711,16.035982038113982,2.1020300925332585
1366_12A,0.6272144865006211,0.2635266174195376,1,4.0,0.0,0.0,0.0,3.530103941949402,1.165805931446253,18.275646788052313,3.8024885053714237,0.5120829792334008,7.669905186177284,2.305103397180275
1366_12B,0.8114467091778638,0.17080391710316556,1,4.0,0.0,0.0,0.0,1.964245046686404,1.1102254611705762,29.47588900324574,1.63687087223867,1.5941698929628787,44.24283113494147,3.5158420633113185
1366_13A,0.41270983213429263,0.17103317346123104,1,4.0,0.0,0.0,0.0,0.9092725819344525,0.7194244604316548,38.351354816731096,0.7094324540367707,0.4696243005595524,33.50343698241422,1.6017585931254996
1366_13B,0.5990244459023875,0.18040619562426902,1,5.0,0.0,0.0,0.0,1.3264112730695723,0.912799155660781,34.534661571399354,1.297886299455173,0.5134495250591893,21.583969241769587,2.025273126622358
1366_14A,1.0016860465116277,0.2613023255813954,1,3.0,0.0,0.0,0.0,3.9651162790697674,1.3837209302325582,19.23763927488681,3.8720930232558137,1.441860465116279,20.423940560201185,3.8272674418604646
1366_14B,0.8621358293634644,0.17137864170636533,1,3.0,0.0,0.0,0.0,3.6267445479137237,1.1011897637229788,16.88988284526163,3.6147750939602132,1.5201206520958512,22.80820447000594,3.4834462451822947
1366_15A,0.6579018950040801,0.21930365400308277,1,4.0,0.0,0.0,0.0,1.813401033638589,0.8885665064829086,26.104854009099295,1.7680660077976242,0.8885665064829086,26.68246039698704,2.4350349079698974
1366_15B,0.8943845557669274,0.18935390685549214,1,5.0,0.0,0.0,0.0,2.4894901242396488,1.3152023297869841,27.84757825978817,2.512975880128702,0.9511731135066582,20.73188849208286,3.16075999906057
1366_16A,0.7728360590347028,0.17451136816912644,1,4.0,0.0,0.0,0.0,3.166134822497008,1.8946948544076583,30.89736516026651,2.430694056641404,1.1966493817311528,26.21137801783153,3.864180295173514
1366_16B,1.0229694660703441,0.21428965821876206,1,5.0,0.0,0.0,0.0,3.326707525813042,1.3527690353928552,22.128576691420626,3.2024736348075753,2.0015460217547347,32.005383208083494,4.377284523217934
1366_17A,0.8258422664624808,0.16742917304747318,1,4.0,0.0,0.0,0.0,0.5742725880551302,0.8231240428790199,55.09750438407529,2.9192189892802447,1.5505359877488514,27.974895854087375,3.1995022970903517
1366_17B,0.657658233628642,0.19947027125764913,1,5.0,0.0,0.0,0.0,2.8221755411453104,0.9133254178463788,17.932856499847254,2.977440862179195,0.9772581970956252,18.170914841662903,2.5482418485706457
1366_18A,0.8936287908369126,0.2936569916265348,1,4.0,0.0,0.0,0.0,4.121653867846761,1.8764371556249728,24.47802560663638,3.69864202351512,1.2581890754479588,18.787069461385407,4.028255021909844
1366_18B,1.1294417557390202,0.32350733714640645,1,5.0,0.0,0.0,0.0,4.839669763710241,2.0704469577370013,23.16160163595074,3.416237480266052,1.8892828489350137,28.94392340060157,5.089171562411035
1367_01A,1.0034523385483738,0.2036605748417678,1,4.0,0.0,0.0,0.0,2.2878592761048853,2.4248568375482917,46.66510605810368,2.041263665506754,1.8357673233416445,41.96596035305498,5.26407649943831
1367_01B,0.7817092750401384,0.40757379276275163,1,4.0,0.0,0.0,0.0,5.017290354452267,1.8216623440780537,19.954791337887777,5.295171051006546,1.9760405088304311,20.464459972277684,4.579412127948624
1367_02A,0.9464168396709853,0.22025858670801254,1,6.0,0.0,0.0,0.0,2.903844637742097,0.9723280687462225,18.51269067414549,2.6673324048038265,1.0905841852153577,22.23803271556451,3.0093290936325654
1367_02B,0.9334592440749016,0.2294608102816869,1,8.0,0.0,0.0,0.0,2.660248289840385,0.6909735817767234,14.560275619356874,2.740861874381003,0.9097818826726858,18.36269693245241,2.5342147085243107
1367_03A,0.86572150248513,0.19590768353295854,1,8.0,0.0,0.0,0.0,1.1814552269208833,1.5888535810315327,53.36588612403259,1.1916401857736496,1.3138596920068444,47.79270236571328,3.7684347755235073
1367_03B,0.9275276772128653,0.18411249278556063,1,7.0,0.0,0.0,0.0,1.1674274620914005,0.9969043496510834,40.495093136392974,1.2854819245500813,1.4428878744949893,48.30186567443501,3.3673199013589383
1367_04A,0.9659455986292569,0.2685799957164275,1,5.0,0.0,0.0,0.0,2.70935960591133,1.5849218248018848,30.326790492013465,2.47376311844078,0.8674234311415722,19.323184318161783,3.4182908545727138
1367_05B,0.8247804674069601,0.17577707568647494,1,5.0,0.0,0.0,0.0,2.648329693815918,0.6620824234539795,14.036243467926477,2.288249779305859,0.9640849323978999,22.846655262221994,2.4509478232588395
1367_06A,0.9589255319148936,0.18851063829787232,1,5.0,0.0,0.0,0.0,1.1595744680851063,1.2659574468085106,47.51136326716308,1.4680851063829787,1.7553191489361701,50.09211512449897,3.9802021276595743
1367_06B,0.6831574368718665,0.19459261463794328,1,4.0,0.0,0.0,0.0,1.5796341658844806,2.151965385407843,53.71974650623733,1.3278084292942012,2.0718390146745724,57.34484044423849,4.906961836954282
1367_07A,0.9192435897435897,0.3100897435897436,1,4.0,0.0,0.0,0.0,3.205128205128205,3.423076923076923,46.88332191651414,2.58974358974359,1.6794871794871795,32.9640078044469,6.021807692307692
1367_07B,0.944990812391625,0.19410440228784387,1,4.0,0.0,0.0,0.0,4.619684774450684,2.161029012137995,25.06958731319436,3.765625404384171,2.3810140013975514,32.3052660151894,5.487033825927171
1367_08A,1.2381004787321852,0.2723683486490948,1,3.0,0.0,0.0,0.0,1.7746106861827988,2.1597975017883675,50.59155775575719,1.5682606063941011,1.8571507180982778,49.82076607809266,5.255048698618831
1367_08B,0.9203544622326347,0.181819167859777,1,4.0,0.0,0.0,0.0,1.475118226387262,1.4425788537463664,44.36104010100836,1.3124213631827846,1.5185040565751224,49.16361262005325,3.8814373725541236
1368_01A,0.830158914279086,0.2025751072961373,1,5.0,0.0,0.0,0.0,2.1227235819510497,0.7191741097320496,18.716267901933556,2.1343231643660827,0.8235703514673471,21.10008374846644,2.372903375478483
1368_01B,1.1322452162771914,0.23344845834609926,1,4.0,0.0,0.0,0.0,2.813135392585578,1.0305545497590731,20.119633140818305,2.3257109433752055,0.8634375957440883,20.367820602637874,3.026237361780353
1368_02A,1.2457681091408843,0.23463949317869476,1,5.0,0.0,0.0,0.0,3.25143297690477,1.541916669459994,25.371561753095953,2.41343478698086,1.3240371400797775,28.749661966209608,4.111721918680656
1368_02B,0.6371370574538797,0.1194053613007224,1,3.0,0.0,0.0,0.0,0.0199008935501204,0.7263826145793946,88.43064519525103,0.0199008935501204,0.646779040378913,88.23760897633949,2.0102987124121876
1368_03A,0.7173154701718908,0.2593276036400404,1,5.0,0.0,0.0,0.0,2.0854398382204247,1.3144590495449948,32.22335523074788,1.807381193124368,1.0490394337714863,30.131718641501795,3.080813953488372
1368_03B,0.767926915904449,0.15580321463457952,1,4.0,0.0,0.0,0.0,0.7659177692922476,1.2099280703312316,57.66506376504236,0.15540360536364445,0.7900719296687684,78.87223366004798,2.767926915904449
1368_04B,0.9843529411764705,0.2211862745098039,1,5.0,0.0,0.0,0.0,0.08823529411764705,0.049019607843137254,29.054604099077146,0.4215686274509804,0.8431372549019608,63.43494882292201,1.8765098039215686
1368_05A,0.819675941297563,0.15375080239945105,1,3.0,0.0,0.0,0.0,2.6672864510702348,0.929676605352281,19.21588382410642,2.4237997210970184,0.7857980830953804,17.9627415515166,2.5351506297452246
1368_05B,0.6405877192982455,0.14912280701754385,1,4.0,0.0,0.0,0.0,1.2280701754385963,0.7719298245614035,32.15229514128234,1.0877192982456139,1.0175438596491229,43.09084756700363,2.430061403508772
1368_06A,0.6988629173671745,0.12654337726196285,1,8.0,0.0,0.0,0.0,1.6179474664208109,0.6236780736482456,21.080397079922548,1.4823652764972792,0.6236780736482456,22.818033736779718,1.9462190646636657
1368_06B,0.74000924000924,0.30383460383460387,1,7.0,0.0,0.0,0.0,2.1021021021021022,1.720951720951721,39.30654589265415,2.090552090552091,0.7623007623007624,20.03392316446289,3.2232617232617233
1368_07A,0.7493184348961335,0.24473946933916987,1,5.0,0.0,0.0,0.0,2.3902776177859697,1.0847444610835926,24.409272109402636,2.3134815497446533,0.662366086856353,15.976790845459208,2.496428982836079
1368_07B,0.9732708333333333,0.20833333333333331,1,7.0,0.0,0.0,0.0,2.7291666666666665,0.6458333333333333,13.3136323121434,2.65625,1.2395833333333333,25.01689347810002,2.8586875
1368_08A,0.7499767441860465,0.19801162790697674,1,2.0,0.0,0.0,0.0,1.0465116279069768,1.244186046511628,49.93208742826486,1.1162790697674418,0.6976744186046512,32.005383208083494,2.6918372093023253
1368_09A,0.8119477273225603,0.19733812791895983,1,6.0,0.0,0.0,0.0,2.2364987830815446,1.3704036661038876,31.497680240383556,2.400947223014011,0.767426053018177,17.7256837949275,2.949777446444625
1368_09B,0.9298889560005575,0.2797356316498629,1,4.0,0.0,0.0,0.0,2.404404590438136,1.4287041769270084,30.718904264029177,1.4983970636063746,1.1847790735492265,38.333340109098636,3.5433722064767923
1368_10A,0.5655181716576098,0.155364782055729,1,5.0,0.0,0.0,0.0,1.1947431302270013,0.7515319690137588,32.17121712854458,0.8575172466951864,0.9345974486453156,47.462816675916855,2.251647589316684
1368_10B,0.7080384615384615,0.2087051282051282,1,6.0,0.0,0.0,0.0,1.064102564102564,0.8461538461538461,38.491043559497435,0.9102564102564102,0.8589743589743589,43.339717631017194,2.4131666666666667
1368_11A,0.7181231837834007,0.18793854986179037,1,5.0,0.0,0.0,0.0,2.4275285278899994,0.8416613509107662,19.122215286467952,2.374370968885109,0.9745552484229925,22.315588575870766,2.5343397831171592
1368_11B,0.5829434535825397,0.15930842852732327,1,5.0,0.0,0.0,0.0,1.9711686892915667,1.0449568955280595,27.928978708680912,1.9592941791151115,0.7005961004108581,19.675818598052807,2.3284964495214573
1368_12A,0.8557222222222222,0.23570833333333333,1,4.0,0.0,0.0,0.0,2.4166666666666665,1.25,27.34987578006988,2.0555555555555554,1.1944444444444444,30.16006083808709,3.3001666666666667
1368_12B,0.8637547978595242,0.3297145098478693,1,5.0,0.0,0.0,0.0,2.7736530972459588,1.2047180119351133,23.47739989209292,2.6055529095340826,1.0926512201271958,22.750976342787634,3.1611240299218335
1368_13A,1.1428019572495494,0.5294553180530518,1,7.0,0.0,0.0,0.0,2.881148596446047,1.41643059490085,26.17965936934493,2.993819211949524,1.915400463559104,32.61050096269901,4.474633015709504
1368_13B,0.8452445704961342,0.24028711294145072,1,4.0,0.0,0.0,0.0,2.3116671199347296,0.9712887058549283,22.790590841785015,1.9425774117098566,0.8838727223279848,24.465535110662742,2.700405998679047
1368_14A,0.6873624099975172,0.22361168583960933,1,4.0,0.0,0.0,0.0,0.3558718861209964,0.6124306877431102,59.83993916191291,0.3724240668708102,0.8276090374906894,65.77225468204583,2.127402135231317
1368_14B,0.729857992474815,0.20091030464862242,1,6.0,0.0,0.0,0.0,2.196868552008739,0.7403811142128899,18.624669253747328,1.8327466925597766,0.861755067362544,25.182847480381024,2.331994174050249
1368_15A,0.7669888888888888,0.2111111111111111,1,4.0,0.0,0.0,0.0,2.088888888888889,1.6,37.45057823173673,1.7222222222222223,0.9555555555555556,29.02320915454079,3.3225444444444445
1368_15B,0.8472965566159402,0.24235072220789272,1,4.0,0.0,0.0,0.0,2.1682357492906887,0.8946995099303585,22.422973009968516,1.8216404436419913,1.0720273407273666,30.476622989606653,2.814023407273665
1368_16A,0.8145915199799035,0.12845633489440347,1,3.0,0.0,0.0,0.0,0.897166747411674,0.7446484003516894,39.69267315066882,0.7895067377222731,1.6687301501857137,64.68031308969036,3.2279700705173067
1368_16B,0.6457682926829269,0.21052439024390246,1,4.0,0.0,0.0,0.0,1.8170731707317074,1.0365853658536586,29.70345268556993,1.329268292682927,1.3902439024390245,46.28444352180078,3.07259756097561
1369_01A,0.9386099539574656,0.07704207167044265,1,6.0,0.0,0.0,0.0,1.985432044629589,0.9013617871324515,24.417465748779488,1.9976126093205682,0.7186533167677653,19.786504128521358,2.5586250578576824
1369_01B,1.1284999999999998,0.43533333333333335,1,5.0,0.0,0.0,0.0,2.269230769230769,0.7948717948717948,19.30446387855052,2.128205128205128,0.9102564102564102,23.15692086316721,2.833628205128205
1369_02A,0.8853787407867862,0.24242962436728532,1,8.0,0.0,0.0,0.0,1.6095373412663174,0.8991208596039428,29.188629069861555,1.5762365686883937,0.9102211171299175,30.004920870824012,2.6947207175206467
1369_02B,0.8313772837840238,0.15503986079792617,1,6.0,0.0,0.0,0.0,0.8345022282985033,0.8078691784591893,44.07096068057794,0.7634807620603328,0.6391931961435344,39.936383146969916,2.2784396583867474
1369_03B,0.7287300967504013,0.2504121653867847,1,5.0,0.0,0.0,0.0,1.0304134669616902,0.8351772311163174,39.025676713519374,0.943641806585969,1.0304134669616902,47.51687565693951,2.594320794828409
1369_04B,0.7147115384615385,0.18570192307692307,1,6.0,0.0,0.0,0.0,1.4423076923076923,1.326923076923077,42.614055969611194,0.3174519230769231,0.8444615384615385,69.39763998077807,2.886096153846154
1369_05A,0.8914050366097184,0.21527623696472156,1,5.0,0.0,0.0,0.0,3.952185489238962,0.9429775904149102,13.419673615513867,0.274559019303306,1.0629992234302197,75.51774807344741,2.897381850454848
1369_06A,0.7373954902457563,0.17988345578920698,1,3.0,0.0,0.0,0.0,0.8867494299467951,0.9788792408503582,47.827124578161275,0.6909735817767234,0.7715871663173411,48.15484286479197,2.4878618974134556
1369_06B,0.5855010244901941,0.15611279149185286,1,5.0,0.0,0.0,0.0,0.6732364133086155,1.1513318372524148,59.68321975239603,0.7220216606498195,0.7317787101180603,45.3845296595845,2.468611571860669
