Plant ID,  Pixels/Label Height,  W1 roots,  W2 roots,  W3 roots,  W4 roots,    Left root Width,  Stalk Width,  Root Height Left,  Root Len Left,  Root ht Right,    Root Len Right
1313_3A,23,8,          ,          ,          ,13,31,45,43,33,33
1313_3B,23,6,          ,          ,          ,11.045,35.228,40,56,43,48
1313_4A,23.195,3,          ,          ,          ,11.402,32.016,59,38,58,18
1313_4B,31.016,2,          ,          ,          ,9.055,35.014,69,25,73,14
1313_5A,27.019,3,7,          ,          ,9.487,42,87,40,65,33
1313_5B,30.594,6,          ,          ,          ,15.033,50.636,23,23,37,40
1313_6A,28.018,7,          ,          ,          ,13,35.128,42,30,50,37
1313_6B,30,6,          ,          ,          ,11.18,45.044,58,43,62,41
1313_7A,30.017,5,          ,          ,          ,13.928,38.013,81,41,85,49
1313_7B,29.069,4,          ,          ,          ,13,46.043,98,35,94,22
1313_8A,23.087,7,          ,          ,          ,12.166,35,55,43,54,42
1313_8A,24.083,6,          ,          ,          ,11,33.061,51,54,46,68
1313_8B,28.071,5,          ,          ,          ,13.601,39.013,59,75,57,43
1313_9A,27,7,          ,          ,          ,13.454,50,71,45,65,48
1313_9B,30.265,5,          ,          ,          ,12.53,52.038,62,54,74,47
1313_10A,26.019,4,          ,          ,          ,14.56,41.012,43,15,34,28
1313_10B,33.015,5,          ,          ,          ,14,53.085,45,40,40,25
1313_11A,24.021,6,          ,          ,          ,14.036,50.09,57,43,53,45
1313_11B,21.024,6,          ,          ,          ,13.928,45.177,70,46,62,32
1314_1A,23.022,4,9,          ,          ,14,42,65,58,68,63
1314_1B,23.022,5,6,          ,          ,17.029,46.043,62,66,65,64
1314_2A,28,2,8,          ,          ,13.342,51.039,49,67,48,67
1314_2B,23.195,2,8,          ,          ,14.318,44,49,62,47,47
1314_3A,25.02,8,          ,          ,          ,12.083,40,57,49,62,55
1314_3B,24.021,7,          ,          ,          ,11.18,44.011,69,55,68,30
1314_4A,24.187,3,1,          ,          ,10.198,35.057,131,68,42,35
1314_4B,28.071,4,3,          ,          ,12.166,33.242,117,24,123,73
1314_5A,28,9,          ,          ,          ,19.313,56,57,38,51,62
1314_5B,32.14,7,          ,          ,          ,18.028,53.235,55,47,60,53
1314_6A,33.015,9,          ,          ,          ,15.133,46.098,62,74,65,80
1314_6B,22.023,4,          ,          ,          ,12.042,36.014,51,46,39,44
1314_7A,27.019,8,          ,          ,          ,9.055,49,74,53,60,45
1314_7B,20.025,7,          ,          ,          ,11.662,43.186,64,53,70,54
1314_8A,23.022,4,6,          ,          ,13.038,57.079,133,79,124,67
1314_8B,24,5,9,          ,          ,15.297,54.009,140,76,132,82
1314_9A,23,2,8,          ,          ,10.77,46.174,68,48,66,38
1314_9B,20.025,4,          ,          ,          ,12.649,39.013,56,47,52,30
1315_1A,25.02,7,          ,          ,          ,15.033,42,103,82,108,63
1315_1B,20,4,2,          ,          ,14.142,42.426,202,46,194,73
1315_2A,26.019,7,          ,          ,          ,15.811,48.094,72,67,83,45
1315_2B,23.087,4,          ,          ,          ,14.56,42.012,47,23,55,24
1315_3A,23.022,6,          ,          ,          ,11.662,44.181,81,52,74,40
1315_3B,28.071,3,7,          ,          ,12.649,42.107,108,45,106,42
1315_4A,33.061,8,          ,          ,          ,16.279,38.118,54,31,48,38
1315_4B,24.021,8,          ,          ,          ,16.125,38.013,51,41,55,47
1315_6A,28.071,6,          ,          ,          ,11.705,43.046,80,41,86,46
1315_6B,27.019,3,          ,          ,          ,16.279,38.053,97,44,88,30
1315_7A,29,4,          ,          ,          ,15.811,36.056,48,20,43,28
1315_7B,24.021,6,          ,          ,          ,11,35.057,41,38,48,18
1315_8A,26,4,          ,          ,          ,15,40.012,117,29,90,38
1315_8B,18.974,5,          ,          ,          ,12.207,29.017,77,36,45,21
1316_1A,24.187,7,2,          ,          ,14.422,46,123,61,103,23
1316_1B,25.179,8,          ,          ,          ,16.031,46.174,73,37,62,57
1316_2A,26,12,          ,          ,          ,13.342,50.09,79,67,66,44
1316_2B,27.074,3,9,          ,          ,15,52.038,70,53,62,61
1316_3A,25,2,9,          ,          ,12.042,50.04,61,41,64,46
1316_3B,26,6,8,          ,          ,12.53,46.174,79,40,84,67
1316_4A,26.019,10,          ,          ,          ,13,49.092,59,36,55,31
1316_4B,24.083,7,          ,          ,          ,12.53,48.166,58,41,66,34
1316_5A,25.02,5,8,          ,          ,15.556,43.012,54,46,55,45
1316_5B,26.019,5,8,          ,          ,13.892,43.046,53,57,54,58
1316_6A,35.014,5,          ,          ,          ,14.318,48,35,34,36,42
1316_6B,27.019,6,1,          ,          ,11.18,43,48,22,80,57
1316_7A,25.02,6,          ,          ,          ,12.649,45.177,39,35,32,32
1316_7B,27.074,7,          ,          ,          ,12.53,40,40,26,44,43
1316_8A,29,7,          ,          ,          ,12.042,48.166,40,41,36,24
1316_8B,24.021,5,          ,          ,          ,12.728,37.054,24,24,31,31
1316_9A,26.077,11,          ,          ,          ,13.038,49.163,71,51,57,40
1316_9B,25,2,9,          ,          ,14.56,45.011,60,37,76,44
1316_10A,24,6,2,          ,          ,14.318,42.012,51,53,44,44
1316_10B,25,3,7,          ,          ,11,41.049,66,47,58,28
1316_11A,24,8,          ,          ,          ,9.055,50.01,51,35,49,27
1316_11B,23.022,4,7,          ,          ,14.318,48.094,65,37,72,18
1316_12A,26,4,8,          ,          ,12.042,53,81,44,73,44
1316_12B,21.024,5,3,          ,          ,11.18,44.011,76,38,83,51
1316_13A,26.077,5,          ,          ,          ,17.493,46.271,42,24,43,53
1316_13B,22,9,          ,          ,          ,12.369,40.112,66,41,49,30
