Plant ID,  Pixels/Label Height,  W1 roots,  W2 roots,  W3 roots,  W4 roots,    Left root Width,  Stalk Width,  Root Height Left,  Root Len Left,  Root ht Right,    Root Len Right
1433_10A,          85.024,                7,          8,          ,          ,          33.601,           136.033,          390.0,          263.0,         394.0,         334.0
1433_10B,          102.044,                7,          6,          ,          ,          24.698,           165.012,          514.0,          429.0,         511.0,         326.0
1433_11A,          88.955,                9,          ,          ,          ,          32.757,           155.052,          434.0,          286.0,         436.0,         493.0
1433_11B,          101.124,                10,          ,          ,          ,          45.486,           182.176,          596.0,          505.0,         618.0,         333.0
1433_12A,          66.0,                9,          ,          ,          ,          41.037,           141.0,          356.0,          262.0,         344.0,         239.0
1433_12B,          74.0,                11,          ,          ,          ,          38.833,           161.276,          401.0,          281.0,         396.0,         415.0
1433_13A,          78.918,                11,          ,          ,          ,          48.765,           185.13,          482.0,          235.0,         452.0,         459.0
1433_13B,          80.0,                7,          12,          ,          ,          30.887,           175.411,          492.0,          470.0,         472.0,         309.0
1434_1A,          43.566,                7,          4,          ,          ,          22.023,           87.052,          492.0,          338.0,         495.0,         363.0
1434_1B,          44.011,                8,          2,          ,          ,          27.019,           91.269,          428.0,          202.0,         411.0,         248.0
1434_3A,          72.173,                9,          ,          ,          ,          31.401,           124.036,          288.0,          316.0,         280.0,         298.0
1434_3B,          81.056,                10,          ,          ,          ,          37.0,           144.031,          361.0,          331.0,         354.0,         311.0
1434_4A,          65.008,                7,          ,          ,          ,          29.069,           127.098,          281.0,          437.0,         286.0,         319.0
1434_4B,          54.083,                7,          ,          ,          ,          26.571,           122.016,          270.0,          258.0,         260.0,         320.0
1434_5A,          65.192,                9,          ,          ,          ,          22.472,           92.655,          212.0,          239.0,         209.0,         160.0
1434_5B,          68.029,                7,          ,          ,          ,          30.083,           115.004,          245.0,          144.0,         224.0,         248.0
1434_8A,          72.062,                8,          4,          ,          ,          20.248,           139.176,          656.0,          377.0,         661.0,         324.0
1434_8B,          64.133,                7,          5,          ,          ,          28.018,           129.0,          496.0,          379.0,         489.0,         320.0
1434_9A,          63.0,                9,          1,          ,          ,          22.825,           122.037,          588.0,          330.0,         589.0,         328.0
1434_9B,          75.0,                9,          ,          ,          ,          30.414,           138.708,          665.0,          443.0,         660.0,         364.0
1434_10A,          55.326,                7,          ,          ,          ,          25.807,           135.37,          302.0,          487.0,         284.0,         420.0
1434_10B,          70.178,                9,          5,          ,          ,          30.232,           144.003,          613.0,          518.0,         614.0,         499.0
