Plant ID,  Pixels/Label Height,  W1 roots,  W2 roots,  W3 roots,  W4 roots,    Left root Width,  Stalk Width,  Root Height Left,  Root Len Left,  Root ht Right,    Root Len Right
1307_7A,          88.204,                5,          ,          ,          ,          27.166,           141.128,          281.0,          200.0,         229.0,         219.0
1307_7B,          79.025,                8,          ,          ,          ,          23.77,           143.136,          304.0,          211.0,         300.0,         192.0
1307_8A,          82.024,                5,          ,          ,          ,          27.313,           139.23,          355.0,          227.0,         352.0,         202.0
1307_8B,          75.06,                5,          1,          ,          ,          20.248,           135.447,          339.0,          196.0,         333.0,         173.0
1307_9A,          91.662,                1,          ,          ,          ,          36.222,           191.212,          252.0,          184.0,         222.0,         173.0
1307_9B,          77.414,                3,          ,          ,          ,          23.022,           165.003,          306.0,          164.0,         315.0,         181.0
1307_10A,          90.355,                7,          4,          ,          ,          31.401,           155.206,          312.0,          198.0,         325.0,         207.0
1307_10B,          76.164,                7,          1,          ,          ,          21.932,           137.015,          368.0,          241.0,         375.0,         240.0
1307_11A,          90.2,                9,          ,          ,          ,          19.416,           161.697,          254.0,          307.0,         266.0,         273.0
1307_11B,          87.144,                3,          4,          ,          ,          22.204,           158.455,          288.0,          234.0,         285.0,         374.0
1307_12A,          79.246,                4,          ,          ,          ,          28.302,           141.51,          289.0,          266.0,         277.0,         247.0
1307_12B,          73.335,                5,          5,          ,          ,          22.825,           138.0,          338.0,          332.0,         334.0,         264.0
1307_13A,          86.209,                5,          ,          ,          ,          18.682,           142.352,          214.0,          239.0,         202.0,         218.0
1307_13B,          76.026,                5,          ,          ,          ,          22.136,           130.231,          220.0,          254.0,         196.0,         231.0
1308_1A,          71.007,                8,          ,          ,          ,          37.216,           173.003,          258.0,          204.0,         246.0,         193.0
1308_1B,          64.382,                9,          ,          ,          ,          20.616,           161.112,          290.0,          159.0,         266.0,         207.0
1308_3A,          68.184,                7,          2,          ,          ,          18.248,           123.685,          338.0,          145.0,         278.0,         206.0
1308_3B,          79.906,                6,          4,          ,          ,          35.171,           124.036,          336.0,          201.0,         339.0,         167.0
1308_4A,          73.246,                7,          ,          ,          ,          22.472,           106.019,          112.0,          150.0,         123.0,         90.0
1308_4B,          73.007,                8,          ,          ,          ,          19.416,           108.042,          119.0,          137.0,         103.0,         120.0
1308_5A,          76.007,                8,          1,          ,          ,          13.0,           97.046,          264.0,          125.0,         241.0,         123.0
1308_5B,          72.339,                5,          ,          ,          ,          20.809,           93.048,          113.0,          106.0,         106.0,         111.0
1308_6A,          71.028,                7,          ,          ,          ,          19.209,           132.098,          190.0,          188.0,         190.0,         148.0
1308_6B,          74.169,                10,          ,          ,          ,          28.018,           129.097,          188.0,          154.0,         171.0,         164.0
1308_7A,          88.278,                7,          ,          ,          ,          26.907,           138.362,          144.0,          226.0,         131.0,         206.0
1308_7B,          72.028,                8,          ,          ,          ,          15.524,           120.15,          181.0,          176.0,         143.0,         180.0
1308_8A,          77.0,                5,          ,          ,          ,          20.248,           92.0,          90.0,          104.0,         81.0,         97.0
1308_8B,          74.061,                5,          ,          ,          ,          20.616,           91.137,          101.0,          128.0,         96.0,         103.0
1308_9A,          78.0,                9,          ,          ,          ,          22.091,           143.126,          177.0,          167.0,         161.0,         157.0
1308_9B,          80.0,                7,          ,          ,          ,          30.265,           146.492,          222.0,          174.0,         208.0,         205.0
1308_10A,          75.0,                7,          ,          ,          ,          26.019,           157.115,          253.0,          182.0,         228.0,         157.0
1308_10B,          77.026,                9,          ,          ,          ,          23.087,           160.153,          255.0,          159.0,         242.0,         215.0
1308_11A,          87.092,                7,          ,          ,          ,          10.817,           112.04,          235.0,          184.0,         242.0,         165.0
1308_11B,          103.0,                8,          ,          ,          ,          21.095,           141.089,          233.0,          216.0,         216.0,         157.0
1308_12A,          74.0,                5,          ,          ,          ,          19.416,           90.089,          149.0,          105.0,         134.0,         99.0
1308_12B,          82.098,                7,          ,          ,          ,          19.235,           87.052,          160.0,          142.0,         143.0,         110.0
1308_13A,          76.0,                6,          ,          ,          ,          21.932,           133.034,          160.0,          156.0,         142.0,         157.0
1308_13B,          69.029,                9,          ,          ,          ,          23.707,           126.063,          152.0,          204.0,         151.0,         140.0
1308_14A,          84.0,                4,          ,          ,          ,          25.962,           111.113,          187.0,          109.0,         175.0,         133.0
1308_14B,          78.16,                5,          ,          ,          ,          25.08,           105.119,          93.0,          111.0,         87.0,         84.0
1308_15A,          74.007,                8,          ,          ,          ,          27.785,           144.087,          187.0,          161.0,         188.0,         164.0
1308_15B,          69.0,                5,          ,          ,          ,          20.616,           120.004,          173.0,          191.0,         154.0,         139.0
1308_16A,          78.006,                6,          ,          ,          ,          27.295,           154.052,          140.0,          127.0,         139.0,         180.0
1308_16B,          79.228,                9,          3,          ,          ,          22.023,           158.316,          465.0,          185.0,         477.0,         177.0
1308_17A,          72.0,                6,          4,          ,          ,          13.342,           113.159,          383.0,          181.0,         364.0,         184.0
1308_17B,          81.006,                10,          ,          ,          ,          23.409,           119.0,          184.0,          201.0,         169.0,         207.0
1308_18A,          77.026,                6,          3,          ,          ,          22.825,           163.0,          442.0,          255.0,         447.0,         286.0
1308_18B,          77.104,                8,          4,          ,          ,          21.587,           166.027,          409.0,          313.0,         418.0,         262.0
