Plant ID,  Pixels/Label Height,  W1 roots,  W2 roots,  W3 roots,  W4 roots,    Left root Width,  Stalk Width,  Root Height Left,  Root Len Left,  Root ht Right,    Root Len Right
1301_9A,          43.0,                1,          2,          ,          ,          17.889,           74.673,          114.0,          139.0,         108.0,         120.0
1303_9B,          50.488,                1,          0,          ,          ,          18.358,           87.052,          165.0,          98.0,         161.0,         114.0
1304_9B,          42.755,                1,          6,          ,          ,          9.487,           45.0,          166.0,          101.0,         148.0,         80.0
1302_9A,          43.417,                1,          4,          ,          ,          18.028,           50.249,          81.0,          59.0,         75.0,         62.0
1300_9B,          61.074,                0,          3,          ,          ,          14.56,           103.121,          111.0,          66.0,         120.0,         102.0
1303_9A,          42.107,                0,          0,          ,          ,          17.0,           84.646,          165.0,          142.0,         156.0,         142.0
1301_9B,          52.469,                2,          3,          ,          ,          20.616,           63.008,          83.0,          113.0,         117.0,         131.0
1300_10A,          39.205,                5,          2,          ,          ,          11.18,           72.062,          239.0,          109.0,         218.0,         106.0
1302_10B,          44.911,                6,          0,          ,          ,          24.698,           74.007,          255.0,          181.0,         252.0,         142.0
1303_10A,          39.051,                0,          1,          ,          ,          11.18,           71.113,          149.0,          172.0,         166.0,         99.0
1302_10A,          34.928,                5,          0,          ,          ,          20.809,           63.388,          163.0,          39.0,         234.0,         190.0
1301_10A,          50.01,                3,          5,          ,          ,          16.401,           77.0,          108.0,          139.0,         129.0,         193.0
1301_10B,          40.311,                2,          1,          ,          ,          13.038,           71.253,          123.0,          90.0,         131.0,         149.0
1304_10A,          36.125,                8,          0,          ,          ,          17.088,           56.321,          289.0,          94.0,         257.0,         68.0
1300_10B,          43.29,                6,          0,          ,          ,          8.544,           77.466,          243.0,          105.0,         224.0,         102.0
1303_10B,          39.319,                1,          0,          ,          ,          13.0,           77.233,          278.0,          148.0,         277.0,         100.0
1304_10B,          38.079,                9,          0,          ,          ,          12.649,           58.31,          230.0,          92.0,         219.0,         69.0
1300_11A,          43.046,                9,          0,          ,          ,          12.042,           71.007,          171.0,          161.0,         159.0,         77.0
1301_11B,          49.092,                3,          6,          ,          ,          16.279,           70.576,          123.0,          125.0,         107.0,         114.0
1304_11A,          49.092,                3,          2,          ,          ,          14.422,           80.025,          183.0,          140.0,         166.0,         107.0
1304_11B,          42.012,                4,          2,          ,          ,          15.811,           71.063,          190.0,          110.0,         136.0,         124.0
1302_11A,          46.011,                2,          1,          ,          ,          24.0,           82.389,          127.0,          99.0,         122.0,         72.0
1302_11B,          48.26,                1,          3,          ,          ,          18.028,           73.027,          126.0,          96.0,         126.0,         107.0
1301_11A,          43.417,                2,          4,          ,          ,          17.692,           76.236,          150.0,          117.0,         128.0,         111.0
1300_11B,          44.283,                4,          0,          ,          ,          15.0,           78.638,          172.0,          150.0,         162.0,         86.0
1304_12A,          52.24,                4,          0,          ,          ,          17.117,           87.144,          409.0,          127.0,         380.0,         180.0
1301_12A,          46.84,                1,          0,          ,          ,          14.318,           59.076,          3.0,          21.0,         52.0,         81.0
1300_12B,          33.136,                4,          0,          ,          ,          9.0,           87.0,          265.0,          166.0,         234.0,         117.0
1301_12B,          41.304,                4,          0,          ,          ,          12.369,           65.031,          208.0,          122.0,         215.0,         78.0
1300_12A,          48.042,                4,          0,          ,          ,          18.974,           89.202,          241.0,          123.0,         235.0,         136.0
1304_12B,          40.311,                3,          0,          ,          ,          12.53,           83.295,          181.0,          137.0,         136.0,         142.0
1304_13A,          47.074,                4,          0,          ,          ,          21.095,           69.354,          177.0,          74.0,         172.0,         70.0
1304_13B,          37.483,                5,          0,          ,          ,          13.038,           53.339,          163.0,          76.0,         163.0,         71.0
1304_14A,          36.014,                5,          0,          ,          ,          15.652,           89.202,          282.0,          175.0,         276.0,         143.0
1304_14B,          34.015,                3,          0,          ,          ,          12.369,           76.059,          281.0,          145.0,         286.0,         117.0
