Plant ID,  Pixels/Label Height,  W1 roots,  W2 roots,  W3 roots,  W4 roots,    Left root Width,  Stalk Width,  Root Height Left,  Root Len Left,  Root ht Right,    Root Len Right
1366_13B,          35.057,                5,          ,          ,          ,          12.649,           42.0,          93.0,          64.0,         91.0,         36.0
1369_13B,          51.42,                6,          ,          ,          ,          21.0,           61.4,          92.0,          88.0,         64.0,         130.0
1368_13A,          31.064,                7,          ,          ,          ,          32.894,           71.0,          179.0,          88.0,         186.0,         119.0
1366_13A,          50.04,                4,          ,          ,          ,          17.117,           41.304,          91.0,          72.0,         71.0,         47.0
1369_13A,          55.444,                8,          ,          ,          ,          24.0,           51.624,          55.0,          79.0,         48.0,         88.0
1368_13B,          51.478,                4,          ,          ,          ,          24.739,           87.023,          238.0,          100.0,         200.0,         91.0
1366_14A,          43.0,                3,          ,          ,          ,          22.472,           86.145,          341.0,          119.0,         333.0,         124.0
1369_14A,          53.852,                8,          ,          ,          ,          22.472,           104.48,          88.0,          140.0,         89.0,         107.0
1369_14B,          40.012,                5,          ,          ,          ,          14.142,           74.0,          119.0,          97.0,         95.0,         76.0
1368_14B,          41.195,                6,          ,          ,          ,          16.553,           60.133,          181.0,          61.0,         151.0,         71.0
1368_14A,          60.415,                4,          ,          ,          ,          27.019,           83.054,          43.0,          74.0,         45.0,         100.0
1366_14B,          41.773,                3,          ,          ,          ,          14.318,           72.028,          303.0,          92.0,         302.0,         127.0
1369_15A,          35.057,                5,          ,          ,          ,          18.868,           67.119,          137.0,          95.0,         110.0,         130.0
1366_15A,          55.145,                4,          ,          ,          ,          24.187,           72.56,          200.0,          98.0,         195.0,         98.0
1368_15A,          45.0,                4,          ,          ,          ,          19.0,           69.029,          188.0,          144.0,         155.0,         86.0
1368_15B,          62.032,                4,          ,          ,          ,          30.067,           105.119,          269.0,          111.0,         226.0,         133.0
1366_15B,          42.579,                5,          ,          ,          ,          16.125,           76.164,          212.0,          112.0,         214.0,         81.0
1369_15B,          41.049,                5,          ,          ,          ,          17.72,           67.0,          159.0,          115.0,         129.0,         62.0
1368_16A,          55.731,                3,          ,          ,          ,          14.318,           90.796,          100.0,          83.0,         88.0,         186.0
1368_16B,          41.0,                4,          ,          ,          ,          17.263,           52.953,          149.0,          85.0,         109.0,         114.0
1366_16A,          40.112,                4,          ,          ,          ,          14.0,           62.0,          254.0,          152.0,         195.0,         96.0
1366_16B,          36.222,                5,          ,          ,          ,          15.524,           74.108,          241.0,          98.0,         232.0,         145.0
1366_17A,          52.24,                4,          ,          ,          ,          17.493,           86.284,          60.0,          86.0,         305.0,         162.0
1366_17B,          54.745,                5,          ,          ,          ,          21.84,           72.007,          309.0,          100.0,         326.0,         107.0
1366_18A,          46.098,                4,          ,          ,          ,          27.074,           82.389,          380.0,          173.0,         341.0,         116.0
1366_18B,          38.639,                5,          ,          ,          ,          25.0,           87.281,          374.0,          160.0,         264.0,         146.0
