Plant ID,  Pixels/Label Height,  W1 roots,  W2 roots,  W3 roots,  W4 roots,    Left root Width,  Stalk Width,  Root Height Left,  Root Len Left,  Root ht Right,    Root Len Right
1405_5A,          38.053,                5,          ,          ,          ,          23.854,           69.354,          262.0,          131.0,         195.0,         224.0
1405_5B,          34.0,                5,          ,          ,          ,          13.601,           83.63,          275.0,          142.0,         217.0,         154.0
1407_5B,          40.447,                4,          ,          ,          ,          17.889,           50.09,          179.0,          160.0,         173.0,         169.0
1409_5A,          41.049,                7,          ,          ,          ,          21.587,           55.082,          74.0,          85.0,         76.0,         137.0
1407_5A,          37.363,                3,          ,          ,          ,          25.632,           55.444,          159.0,          143.0,         152.0,         150.0
1406_5B,          40.012,                5,          ,          ,          ,          12.728,           53.6,          254.0,          122.0,         197.0,         15.0
1409_5B,          41.485,                4,          ,          ,          ,          19.235,           59.034,          68.0,          102.0,         40.0,         59.0
1406_5A,          43.105,                7,          ,          ,          ,          18.682,           53.151,          204.0,          102.0,         215.0,         99.0
1405_6A,          60.133,                5,          ,          ,          ,          19.235,           79.0,          236.0,          119.0,         28.636,         72.028
1407_6B,          46.69,                7,          ,          ,          ,          20.881,           62.65,          111.0,          116.0,         71.0,         92.0
1406_6A,          34.015,                7,          ,          ,          ,          14.866,           48.094,          112.0,          157.0,         81.0,         117.0
1406_6B,          41.976,                8,          ,          ,          ,          28.284,           49.82,          249.0,          139.0,         228.0,         154.0
1407_6A,          44.0,                7,          ,          ,          ,          16.0,           60.299,          96.0,          123.0,         74.0,         106.0
1409_6A,          360.867,                9,          ,          ,          ,          302.491,           329.342,          49.0,          107.0,         42.0,         52.0
1408_6A,          54.452,                5,          ,          ,          ,          21.095,           86.579,          197.0,          158.0,         154.0,         229.0
1409_6B,          43.174,                6,          ,          ,          ,          13.342,           73.062,          86.0,          114.0,         73.0,         161.0
1405_6B,          42.0,                5,          ,          ,          ,          21.633,           67.268,          301.0,          218.0,         234.0,         209.0
1408_6B,          47.676,                4,          ,          ,          ,          17.029,           79.511,          207.0,          215.0,         166.0,         133.0
1407_7A,          43.046,                8,          ,          ,          ,          21.024,           58.034,          109.0,          157.0,         97.0,         98.0
1407_7B,          46.84,                4,          ,          ,          ,          27.459,           69.029,          106.0,          112.0,         105.0,         98.0
1405_7B,          50.359,                9,          ,          ,          ,          16.031,           88.459,          340.0,          164.0,         297.0,         166.0
1406_7B,          30.017,                5,          ,          ,          ,          21.84,           38.833,          65.0,          72.0,         56.0,         96.0
1406_7A,          37.014,                7,          ,          ,          ,          11.705,           36.497,          67.0,          90.0,         57.0,         89.0
1409_7A,          28.16,                8,          ,          ,          ,          21.213,           71.568,          64.0,          123.0,         64.0,         125.0
1405_7A,          45.0,                6,          ,          ,          ,          20.809,           56.036,          271.0,          128.0,         234.0,         115.0
1409_7B,          38.118,                5,          ,          ,          ,          7.071,           51.088,          93.0,          87.0,         55.0,         160.0
1408_7A,          32.388,                8,          ,          ,          ,          22.204,           75.538,          100.0,          82.0,         71.0,         187.0
1408_7B,          46.271,                10,          ,          ,          ,          22.561,           56.569,          91.0,          110.0,         77.0,         119.0
1405_8A,          51.245,                7,          ,          ,          ,          18.439,           63.789,          47.0,          122.0,         70.0,         107.0
1409_8B,          52.345,                9,          ,          ,          ,          26.249,           67.119,          84.0,          79.0,         35.0,         95.0
1407_8B,          42.426,                3,          ,          ,          ,          28.425,           53.367,          157.0,          166.0,         157.0,         179.0
1408_8B,          37.121,                5,          ,          ,          ,          21.024,           83.6,          252.0,          136.0,         221.0,         84.0
1409_8A,          57.974,                9,          ,          ,          ,          18.248,           74.431,          89.0,          125.0,         45.0,         86.0
1406_8B,          67.03,                5,          ,          ,          ,          26.0,           64.281,          135.0,          149.0,         131.0,         410.0
1408_8A,          49.092,                11,          ,          ,          ,          20.224,           71.253,          241.0,          137.0,         213.0,         142.0
1405_8B,          36.497,                10,          ,          ,          ,          26.833,           66.189,          89.0,          138.0,         91.0,         105.0
1406_8A,          45.011,                8,          ,          ,          ,          16.125,           58.078,          140.0,          157.0,         99.0,         171.0
1407_8A,          38.079,                7,          ,          ,          ,          24.021,           51.157,          107.0,          135.0,         105.0,         109.0
1405_9B,          54.009,                6,          ,          ,          ,          15.0,           63.151,          250.0,          191.0,         243.0,         160.0
1408_9B,          50.01,                6,          ,          ,          ,          26.019,           59.682,          243.0,          191.0,         198.0,         116.0
1406_9A,          45.88,                5,          ,          ,          ,          24.083,           61.008,          90.0,          151.0,         96.0,         115.0
1407_9B,          80.006,                4,          ,          ,          ,          24.597,           58.138,          174.0,          96.0,         185.0,         144.0
1409_9A,          53.0,                7,          ,          ,          ,          24.739,           64.281,          111.0,          133.0,         96.0,         145.0
1407_9A,          34.205,                3,          ,          ,          ,          25.318,           46.098,          410.0,          95.0,         111.0,         178.0
1406_9B,          39.319,                6,          ,          ,          ,          24.083,           64.031,          122.0,          172.0,         92.0,         234.0
1405_9A,          35.511,                5,          ,          ,          ,          14.318,           59.304,          221.0,          173.0,         193.0,         147.0
1409_9B,          41.0,                7,          ,          ,          ,          14.036,           59.414,          92.0,          145.0,         56.0,         144.0
1409_10A,          285.671,                7,          ,          ,          ,          167.601,           189.011,          140.0,          99.0,         33.0,         164.0
1407_10B,          40.311,                4,          ,          ,          ,          20.0,           58.421,          181.0,          188.0,         193.0,         179.0
1405_10A,          44.102,                3,          ,          ,          ,          29.069,           62.514,          119.0,          173.0,         121.0,         101.0
1405_10B,          44.721,                4,          ,          ,          ,          16.0,           68.731,          179.0,          154.0,         121.0,         134.0
1407_10A,          41.593,                5,          ,          ,          ,          17.493,           60.671,          111.0,          146.0,         107.0,         124.0
1408_10B,          38.053,                4,          ,          ,          ,          12.369,           85.147,          253.0,          150.0,         253.0,         113.0
1408_10A,          33.061,                7,          ,          ,          ,          17.263,           70.406,          262.0,          121.0,         207.0,         75.0
1409_10B,          40.112,                7,          ,          ,          ,          17.464,           57.035,          72.0,          93.0,         69.0,         77.0
1406_10A,          38.471,                5,          ,          ,          ,          18.248,           52.345,          76.0,          94.0,         84.0,         69.0
1406_10B,          32.016,                7,          ,          ,          ,          14.318,           51.624,          114.0,          143.0,         80.0,         61.0
1408_11B,          42.19,                6,          ,          ,          ,          35.014,           62.65,          185.0,          107.0,         160.0,         26.0
1406_11B,          27.074,                8,          ,          ,          ,          17.263,           64.078,          216.0,          117.0,         170.0,         94.0
1407_11A,          30.463,                7,          ,          ,          ,          9.487,           43.105,          98.0,          123.0,         86.0,         156.0
1409_11B,          40.05,                9,          ,          ,          ,          12.083,           50.636,          226.0,          114.0,         196.0,         80.0
1409_11A,          37.855,                8,          ,          ,          ,          15.232,           62.008,          225.0,          103.0,         203.0,         198.0
1406_11A,          63.071,                7,          ,          ,          ,          21.932,           68.029,          230.0,          186.0,         239.0,         185.0
1405_11A,          49.041,                4,          ,          ,          ,          29.833,           81.099,          252.0,          223.0,         209.0,         244.0
1407_11B,          44.011,                5,          ,          ,          ,          19.698,           59.414,          81.0,          163.0,         111.0,         132.0
1408_11A,          35.0,                6,          ,          ,          ,          12.166,           68.184,          212.0,          126.0,         220.0,         150.0
1405_11B,          40.012,                4,          ,          ,          ,          21.213,           68.029,          223.0,          180.0,         215.0,         121.0
1408_12A,          46.872,                4,          ,          ,          ,          11.0,           92.049,          150.0,          133.0,         120.0,         188.0
1405_12B,          40.012,                5,          ,          ,          ,          25.71,           78.848,          144.0,          207.0,         145.0,         98.0
1407_12B,          40.112,                6,          ,          ,          ,          8.544,           50.249,          111.0,          170.0,         138.0,         217.0
1408_12B,          56.515,                7,          ,          ,          ,          19.235,           82.219,          334.0,          172.0,         279.0,         137.0
1406_12B,          48.052,                5,          ,          ,          ,          22.472,           60.133,          190.0,          179.0,         207.0,         76.0
1409_12B,          34.366,                5,          ,          ,          ,          26.907,           60.075,          147.0,          181.0,         109.0,         200.0
1406_12A,          42.45,                7,          ,          ,          ,          8.062,           60.407,          209.0,          126.0,         150.0,         105.0
1405_12A,          62.801,                9,          ,          ,          ,          22.091,           55.145,          140.0,          135.0,         153.0,         101.0
1407_12A,          49.041,                4,          ,          ,          ,          19.105,           50.09,          86.0,          132.0,         103.0,         101.0
1409_12A,          67.082,                7,          ,          ,          ,          17.263,           74.243,          155.0,          169.0,         171.0,         90.0
1405_13B,          46.0,                4,          ,          ,          ,          15.0,           39.205,          101.0,          116.0,         27.295,         65.031
1406_13A,          49.82,                6,          ,          ,          ,          27.074,           51.788,          171.0,          203.0,         173.0,         240.0
1408_13B,          56.303,                5,          ,          ,          ,          29.155,           66.008,          227.0,          191.0,         210.0,         181.0
1409_13A,          48.508,                9,          ,          ,          ,          20.396,           68.447,          381.0,          245.0,         383.0,         187.0
1407_13B,          56.0,                4,          ,          ,          ,          18.028,           66.708,          172.0,          197.0,         105.0,         114.0
1408_13A,          55.326,                6,          ,          ,          ,          11.18,           62.032,          204.0,          206.0,         227.0,         175.0
1406_13B,          42.426,                5,          ,          ,          ,          23.537,           50.04,          155.0,          137.0,         159.0,         343.0
1405_13A,          48.836,                5,          ,          ,          ,          18.028,           65.765,          240.0,          204.0,         203.0,         166.0
1409_13B,          53.038,                9,          ,          ,          ,          13.0,           80.056,          351.0,          190.0,         309.0,         118.0
1407_14A,          40.112,                4,          ,          ,          ,          10.05,           62.073,          147.0,          55.0,         86.0,         154.0
1408_14B,          46.174,                5,          ,          ,          ,          29.0,           66.121,          179.0,          112.0,         193.0,         70.0
1408_14A,          65.734,                9,          ,          ,          ,          13.0,           49.163,          62.0,          113.0,         70.0,         108.0
1409_14B,          34.015,                9,          ,          ,          ,          10.63,           70.0,          347.0,          136.0,         350.0,         134.0
1405_14A,          26.306,                6,          ,          ,          ,          13.0,           74.243,          458.0,          228.0,         350.0,         170.0
1407_14B,          40.05,                6,          ,          ,          ,          11.045,           56.294,          171.0,          142.0,         174.0,         134.0
1409_14A,          27.659,                9,          ,          ,          ,          13.892,           63.032,          372.0,          127.0,         344.0,         166.0
1405_14B,          41.773,                4,          ,          ,          ,          22.361,           76.531,          447.0,          226.0,         459.0,         170.0
1408_15A,          41.11,                6,          ,          ,          ,          31.575,           54.083,          374.0,          149.0,         440.0,         104.0
1407_15B,          54.342,                8,          ,          ,          ,          20.125,           61.847,          329.0,          194.0,         288.0,         76.0
1407_15A,          55.009,                5,          ,          ,          ,          21.84,           40.0,          190.0,          139.0,         254.0,         142.0
1408_15B,          52.631,                4,          ,          ,          ,          10.44,           41.049,          178.0,          135.0,         155.0,         126.0
1408_16A,          39.459,                8,          ,          ,          ,          14.142,           78.026,          2.0,          3.0,         1.0,         83.0
1407_16B,          50.09,                5,          ,          ,          ,          17.464,           52.612,          259.0,          143.0,         278.0,         136.0
1407_16A,          30.887,                5,          ,          ,          ,          26.173,           63.071,          278.0,          124.0,         225.0,         69.0
1408_16B,          54.571,                9,          ,          ,          ,          22.091,           82.0,          314.0,          244.0,         332.0,         178.0
