Plant ID,  Pixels/Label Height,  W1 roots,  W2 roots,  W3 roots,  W4 roots,    Left root Width,  Stalk Width,  Root Height Left,  Root Len Left,  Root ht Right,    Root Len Right
1438_7B,41.012,6,10,          ,          ,18.028,73.027,128,168,136,163
1440_7A,46.39,4,7,          ,          ,19.698,90.139,98,133,108,162
1441_7B,42,7,          ,          ,          ,17.464,69.007,66,102,72,89
1439_7A,39,8,          ,          ,          ,14.318,64.008,77,179,77,133
1444_7B,37.014,4,13,          ,          ,13.038,84.006,210,120,201,119
1442_7A,39.115,2,8,          ,          ,18.028,80,113,141,121,133
1439_7B,37.054,7,          ,          ,          ,13.928,58.078,52,147,55,138
1438_7A,40.05,6,8,          ,          ,16.279,71.253,177,170,173,189
1443_7B,40,6,8,          ,          ,12.207,58.694,153,147,157,164
1441_7A,39,9,          ,          ,          ,19.235,65.031,71,78,74,107
1440_7B,45,3,8,          ,          ,19.925,83,111,118,110,106
1437_7A,46.011,8,          ,          ,          ,27.295,66,64,153,62,175
1442_7B,43.012,11,          ,          ,          ,23.431,89.051,121,151,138,136
1436_7A,46,7,          ,          ,          ,25.632,81.302,68,111,71,115
1444_7A,40.012,9,          ,          ,          ,16,83,157,145,163,177
1435_7B,33,5,9,          ,          ,15.62,58.138,123,122,120,118
1436_7B,43.012,8,          ,          ,          ,15.033,75.007,71,98,78,74
1435_7A,46.098,7,6,          ,          ,17.692,75.107,144,146,147,147
1437_7B,39.013,4,7,          ,          ,13.038,58.009,67,132,67,139
1436_8B,46.011,7,9,          ,          ,17.088,86.052,197,146,200,120
1439_8B,31,12,9,          ,          ,11.705,65.276,113,128,126,155
1439_8A,39,9,11,          ,          ,12.207,83,132,203,139,172
1436_8A,41,8,9,          ,          ,14.765,78,198,109,203,141
1440_8A,43.012,10,          ,          ,          ,12.207,83.217,145,221,142,150
1441_8A,43,8,8,          ,          ,14.318,75,133,127,138,130
1443_8A,54,5,7,          ,          ,23.345,92.005,127,152,131,193
1441_8B,43.417,6,8,          ,          ,10.77,77.026,173,166,175,127
1444_8A,40.05,7,11,          ,          ,22,74.027,261,197,262,122
1444_8B,38.013,8,11,          ,          ,11.18,71.063,230,132,229,154
1438_8A,39.115,4,9,          ,          ,17.493,60.075,113,166,114,141
1437_8B,37,6,6,          ,          ,12.649,57.428,138,136,145,153
1435_8B,35,4,12,          ,          ,17.205,75.027,150,164,159,123
1438_8B,39.013,4,7,          ,          ,19.235,63.008,108,114,105,135
1437_8A,43.012,7,8,          ,          ,17.493,62,139,195,158,181
1442_8A,43,2,11,          ,          ,17,85,157,113,157,146
1443_8B,45,10,          ,          ,          ,12.728,75.007,84,110,83,111
1440_8B,43.105,3,9,          ,          ,15.232,78.409,117,161,129,178
1435_8A,39,3,9,          ,          ,16.279,77.026,148,93,142,136
1442_8B,51,3,11,          ,          ,19.849,111.018,192,201,195,170
1439_9B,43,6,          ,          ,          ,16.643,78.23,26,79,29,114
1437_9B,40.112,6,9,          ,          ,14.866,51,159,143,160,130
1438_9A,45.1,8,          ,          ,          ,17.804,64.281,83,138,95,147
1444_9A,38.013,5,10,          ,          ,12.728,70.064,262,176,256,105
1443_9A,43.046,6,8,          ,          ,18.974,69.029,124,206,127,218
1437_9A,40.05,6,8,          ,          ,9.055,56.009,163,126,163,132
1439_9A,40.112,4,2,          ,          ,13.601,69,105,89,102,64
1441_9B,45,4,8,          ,          ,13.601,66,127,126,128,104
1435_9A,38.053,10,          ,          ,          ,11,98,126,115,126,160
1440_9A,45,6,5,          ,          ,12.083,81.025,214,176,219,192
1440_9B,42.012,7,9,          ,          ,14.866,85,241,257,245,180
1442_9B,49.163,11,4,          ,          ,17,105.119,327,178,332,172
1436_9A,50.01,6,          ,          ,          ,23.259,91.005,90,104,90,108
1442_9A,37,10,          ,          ,          ,12.083,82.024,108,135,98,111
1443_9B,46.011,7,8,          ,          ,19.105,73.007,114,201,120,199
1444_9B,43,8,4,          ,          ,18.974,84.024,302,169,308,195
1441_9A,45,5,8,          ,          ,15,68.184,136,107,144,123
1436_9B,45.011,5,          ,          ,          ,18.868,78.058,77,82,79,92
1438_9B,41.012,8,          ,          ,          ,13.892,59.008,67,132,69,140
1435_9B,35,10,6,          ,          ,17.889,90.05,250,169,254,184
1442_10B,54,7,          ,          ,          ,22.204,102.122,105,147,104,202
1443_10B,52,6,6,8,          ,16.125,100.045,335,280,344,233
1441_10A,46.271,3,7,          ,          ,14.318,66.37,132,123,148,80
1436_10B,46.011,3,8,          ,          ,18.358,86.052,123,136,142,157
1436_10A,58.009,12,          ,          ,          ,16.971,104.12,153,167,160,219
1444_10B,44,4,10,          ,          ,19.698,80.006,173,197,168,216
1442_10A,45.1,8,4,          ,          ,13.038,89.677,228,183,225,168
1441_10B,43.105,5,5,          ,          ,13.416,72.339,137,110,144,88
1435_10A,40.112,8,11,          ,          ,14.318,80.505,216,169,217,184
1435_10B,35.128,4,12,          ,          ,17.804,84.095,209,187,227,190
1444_10A,41,6,11,          ,          ,23.601,79.31,175,194,193,180
1443_10A,43.012,4,7,          ,          ,20.518,79.025,110,161,124,123
1438_10A,38.013,6,9,          ,          ,22.847,73.11,124,151,114,149
1440_10A,39.013,5,12,          ,          ,14.422,84.006,246,196,234,227
1437_10B,37.014,6,9,          ,          ,13.454,60.299,142,165,142,175
1438_10B,44,3,6,          ,          ,25.632,83.15,111,129,108,184
1437_10A,43.046,6,9,          ,          ,24.759,74.007,149,218,153,175
1439_10B,40.012,7,8,          ,          ,16.971,70.349,151,201,161,145
1439_10A,40.05,4,7,          ,          ,15.232,68.359,132,141,134,163
1440_10B,38.013,8,10,          ,          ,23.259,77.058,225,246,226,318
1443_11B,42,3,6,          ,          ,25.02,80.399,120,148,116,143
1436_11B,44,7,9,          ,          ,15.524,94.133,195,129,192,163
1438_11A,42,4,8,          ,          ,14.142,53.009,88,143,100,158
1438_11B,42.107,4,5,          ,          ,18,52.086,92,112,98,138
1443_11A,45.011,5,8,          ,          ,19.416,87,143,225,150,167
1442_11A,43.012,2,11,          ,          ,12.649,76.059,147,143,150,100
1437_11B,40,6,9,          ,          ,19.209,72,144,256,145,227
1440_11B,39.013,6,13,          ,          ,15.232,74,239,203,240,193
1435_11B,88.023,8,8,          ,          ,88.023,34,13.928,86,211,180
1439_11B,37,5,7,          ,          ,10,77.104,126,133,121,137
1441_11A,42.048,7,10,          ,          ,13.928,91,170,154,174,160
1435_11A,43.417,8,11,          ,          ,15.811,98.082,228,259,230,182
1444_11A,46,4,7,          ,          ,15.811,77.026,155,127,151,148
1442_11B,51.01,3,9,          ,          ,17.804,82.055,187,135,194,154
1436_11A,47.043,7,6,          ,          ,18.439,105.233,215,175,218,142
1441_11B,46.011,6,9,          ,          ,17.205,93.193,177,177,168,179
1440_11A,35.128,6,5,          ,          ,20,62.008,200,181,186,148
1439_11A,37,5,8,          ,          ,16.155,70.064,116,102,119,95
1437_11A,41,6,8,          ,          ,21.095,76.059,121,241,136,240
1444_11B,37.014,4,9,          ,          ,17.493,70.114,100,92,105,117
1436_12A,49.041,2,12,          ,          ,17.692,104.077,163,144,165,150
1439_12B,35,4,8,          ,          ,18.028,66,77,150,77,145
1437_12A,43,8,10,          ,          ,18.439,61.294,132,199,132,204
1444_12A,46.011,8,8,          ,          ,23.324,86.052,229,168,240,167
1443_12B,48,3,9,          ,          ,20,86.023,120,132,123,189
1444_12B,40.05,7,10,          ,          ,18.439,80.156,198,136,190,128
1435_12A,37,6,7,          ,          ,21.84,93.005,252,196,259,320
1443_12A,46,6,9,          ,          ,18.439,81.099,153,175,151,124
1441_12A,46.271,9,          ,          ,          ,24.207,87,82,126,89,98
1440_12A,41.012,7,6,8,          ,17.804,67.067,314,234,314,152
1437_12B,37,4,7,8,          ,18.601,56.223,138,170,140,203
1435_12B,37,8,7,          ,          ,16.125,89.051,217,174,228,273
1442_12A,34.015,10,10,          ,          ,12.53,81,243,181,254,197
1440_12B,34.234,4,9,          ,          ,17.205,68.264,157,139,169,135
1442_12B,34.525,12,14,          ,          ,18.788,90.05,258,202,267,252
1436_12B,38,2,10,          ,          ,20.518,86.006,118,126,138,121
1439_12A,39.051,4,8,          ,          ,19.026,64.281,77,157,69,129
1441_12B,48,9,          ,          ,          ,19.416,90.022,107,101,113,153
1436_13A,45.044,7,10,          ,          ,15.524,99.081,354,192,342,249
1443_13B,47.381,8,9,          ,          ,22.847,89,323,202,331,258
1437_13A,41.012,5,9,          ,          ,22.204,86.052,120,252,125,197
1435_13B,36,9,8,          ,          ,18.868,86.052,220,192,222,237
1444_13A,45,7,11,          ,          ,16.643,90.05,228,171,237,178
1442_13A,35.057,3,10,6,          ,17.464,71.176,337,286,342,170
1437_13B,40.012,5,8,          ,          ,21.095,88.278,145,202,155,243
1442_13B,35.014,3,11,2,          ,17.493,87.367,411,243,408,234
1441_13A,41,8,11,          ,          ,19.313,97,265,204,274,218
1443_13A,41.049,8,8,          ,          ,18.601,80.225,301,234,320,189
1439_13A,37.121,2,6,          ,          ,15.652,76.236,73,184,75,209
1440_13B,35.014,7,8,          ,          ,15.524,70,149,177,157,169
1436_13B,39,7,5,          ,          ,18.358,93.005,349,190,347,252
1441_13B,42.012,7,12,          ,          ,15.297,99.045,292,208,287,192
1439_13B,37.014,8,          ,          ,          ,20,74.061,78,156,85,214
1444_13B,48,7,8,          ,          ,21.024,87.207,267,232,265,191
1435_13A,40.05,6,12,          ,          ,18.358,97.046,232,181,255,213
1440_13A,35.014,7,8,          ,          ,10.77,71.028,170,174,166,153
1443_14A,47,4,7,          ,          ,17.889,90,123,204,121,171
1439_14B,35,9,9,          ,          ,15.264,73,135,177,141,200
1444_14A,42,3,7,11,          ,16.401,87,326,144,329,144
1441_14A,40.012,5,10,          ,          ,16.971,89.677,207,215,213,210
1435_14A,40,8,7,          ,          ,10,102.005,287,199,295,197
1441_14B,42.012,4,7,9,          ,14.866,91.198,433,182,436,217
1439_14A,40.05,7,10,          ,          ,15,74.007,121,198,126,142
1443_14B,39.051,4,8,          ,          ,16.279,72,80,129,85,142
1435_14B,36,10,9,          ,          ,20,83.054,207,152,214,267
1444_14B,40,5,6,5,          ,16.643,86.023,275,162,284,131
